PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,CONTPOP,CONTAGG,CONTSBJ,UCONT,UDORMANT,UGAINED,ULEFT,ULOWER
10007794,10007794,X120-2351,1,260,13,108,91,1,0,7,0
10007794,10007794,X123-2312,1,35,24,,95,5,0,5,0
10007794,10007794,XL35-2301,1,50,14,,75,0,0,20,5
10007795,10007795,1LV0,1,140,13,093,90,2,2,6,0
10007795,10007795,1LV0,1,210,13,053,93,4,0,3,0
10007795,10007795,1LV0,1,215,13,052,97,2,0,1,0
10007795,10007795,1U67,1,70,13,097,91,6,0,3,0
10007795,10007795,2P8P,1,320,13,090,96,1,0,3,0
10007795,10007795,2P8P,1,20,13,092,75,5,0,10,5
10007795,10007795,3E5Z,1,20,13,092,75,5,0,10,5
10007795,10007795,3E5Z,1,45,13,095,95,0,0,0,0
10007795,10007795,3P84,1,70,13,061,92,7,0,1,0
10007795,10007795,3P84,1,70,13,097,91,6,0,3,0
10007795,10007795,3W5M,1,15,23,070,100,0,0,0,0
10007795,10007795,3W5M,1,45,13,095,95,0,0,0,0
10007795,10007795,3W5M,1,320,13,090,96,1,0,3,0
10007795,10007795,5Y3M,1,320,13,090,96,1,0,3,0
10007795,10007795,5Y3M,1,45,13,095,95,0,0,0,0
10007795,10007795,6H89,1,15,13,017,70,30,0,0,0
10007795,10007795,6H89,1,50,13,030,75,15,0,5,0
10007795,10007795,6H89,1,235,13,032,95,3,0,2,0
10007795,10007795,6L97,1,205,13,019,96,0,0,2,0
10007795,10007795,6T3X,1,115,13,069,91,1,0,6,1
10007795,10007795,6T3X,1,270,13,075,94,2,0,3,1
10007795,10007795,8G42,1,60,13,078,95,3,0,2,0
10007795,10007795,8H67,1,110,13,063,95,4,0,1,0
10007795,10007795,8H67,1,15,13,064,95,0,0,5,0
10007795,10007795,9K8J,1,115,13,069,91,1,0,6,1
10007795,10007795,9K8J,1,20,13,092,75,5,0,10,5
10007795,10007795,A100,1,260,14,,99,0,0,0,0
10007795,10007795,A200,1,95,14,,97,2,0,1,0
10007795,10007795,ARABIC_TYPE3,1,150,12,33,89,7,0,3,0
10007795,10007795,B100,1,75,14,,88,11,0,1,0
10007795,10007795,B109,1,185,13,003,88,6,1,4,0
10007795,10007795,B120,1,30,14,,95,0,0,5,0
10007795,10007795,B129,1,185,13,003,88,6,1,4,0
10007795,10007795,B130,1,40,12,04,95,0,0,0,0
10007795,10007795,B130,1,25,13,014,100,0,0,0,0
10007795,10007795,B140,1,35,24,,90,5,0,5,0
10007795,10007795,B149,1,185,13,003,88,6,1,4,0
10007795,10007795,B210,1,20,14,,95,0,0,5,0
10007795,10007795,B219,1,25,13,004,90,0,10,5,0
10007795,10007795,B400,1,25,14,,95,0,0,5,0
10007795,10007795,B700,1,155,14,,89,5,0,6,0
10007795,10007795,B720,1,45,14,,80,15,0,5,0
10007795,10007795,B730,1,35,14,,85,5,0,10,0
10007795,10007795,B760,1,35,14,,90,5,0,5,0
10007795,10007795,BC16,1,20,14,,90,0,0,10,0
10007795,10007795,BC19,1,185,13,003,88,6,1,4,0
10007795,10007795,BC19,1,55,13,018,91,0,2,7,0
10007795,10007795,BCF0,1,25,14,,100,0,0,0,0
10007795,10007795,BFY0,1,35,14,,100,0,0,0,0
10007795,10007795,C100,1,75,14,,95,3,0,3,0
10007795,10007795,C109,1,95,13,012,96,2,0,2,0
10007795,10007795,C180,1,15,24,,100,0,0,0,0
10007795,10007795,C189,1,95,13,012,96,2,0,2,0
10007795,10007795,C1N1,1,70,13,061,92,7,0,1,0
10007795,10007795,C1N1,1,95,13,012,96,2,0,2,0
10007795,10007795,C1N2,1,70,13,061,92,7,0,1,0
10007795,10007795,C1N2,1,95,13,012,96,2,0,2,0
10007795,10007795,C300,1,60,14,,94,3,0,3,0
10007795,10007795,C309,1,70,13,013,93,3,1,3,0
10007795,10007795,C400,1,20,14,,100,0,0,0,0
10007795,10007795,C409,1,25,13,014,100,0,0,0,0
10007795,10007795,C500,1,10,14,,80,20,0,0,0
10007795,10007795,C509,1,25,13,015,90,10,5,0,0
10007795,10007795,C521,1,20,24,,95,5,0,0,0
10007795,10007795,C601,1,45,14,,95,0,0,5,0
10007795,10007795,C609,1,55,13,018,91,0,2,7,0
10007795,10007795,C700,1,60,14,,95,5,0,0,0
10007795,10007795,C701,1,50,14,,95,5,0,0,0
10007795,10007795,C709,1,145,13,016,94,3,0,1,1
10007795,10007795,C719,1,145,13,016,94,3,0,1,1
10007795,10007795,C741,1,25,14,,95,0,0,0,5
10007795,10007795,C749,1,145,13,016,94,3,0,1,1
10007795,10007795,C800,1,205,14,,97,0,0,2,0
10007795,10007795,C910,1,15,22,17,90,10,0,5,0
10007795,10007795,C910,1,70,13,061,92,7,0,1,0
10007795,10007795,C910,1,145,13,016,94,3,0,1,1
10007795,10007795,C911,1,15,22,17,90,10,0,5,0
10007795,10007795,C911,1,70,13,061,92,7,0,1,0
10007795,10007795,C911,1,145,13,016,94,3,0,1,1
10007795,10007795,CFG0,1,40,14,,70,30,0,0,0
10007795,10007795,CULTURE_TYPE3,1,280,12,21,85,5,4,6,0
10007795,10007795,D610,1,35,14,,90,5,0,5,0
10007795,10007795,DB64,1,30,14,,95,5,0,0,0
10007795,10007795,F100,1,45,14,,95,0,0,5,0
10007795,10007795,F103,1,45,14,,100,0,0,0,0
10007795,10007795,F150,1,15,24,,85,0,0,5,5
10007795,10007795,F153,1,10,14,,90,0,0,10,0
10007795,10007795,F300,1,60,14,,97,2,0,2,0
10007795,10007795,F302,1,30,14,,95,5,0,0,0
10007795,10007795,F340,1,15,14,,100,0,0,0,0
10007795,10007795,F3F5,1,20,14,,100,0,0,0,0
10007795,10007795,F3FM,1,10,14,,100,0,0,0,0
10007795,10007795,F3K0,1,10,14,,100,0,0,0,0
10007795,10007795,F600,1,50,14,,95,0,0,5,0
10007795,10007795,F601,1,20,14,,95,0,0,5,0
10007795,10007795,F634,1,110,13,028,93,3,0,4,0
10007795,10007795,F640,1,15,14,,90,5,0,5,0
10007795,10007795,F641,1,15,14,,95,5,0,0,0
10007795,10007795,F646,1,110,13,028,93,3,0,4,0
10007795,10007795,F647,1,165,13,031,94,3,0,3,0
10007795,10007795,F750,1,165,13,031,94,3,0,3,0
10007795,10007795,F75N,1,15,14,,80,0,0,20,0
10007795,10007795,F760,1,165,13,031,94,3,0,3,0
10007795,10007795,F790,1,165,13,031,94,3,0,3,0
10007795,10007795,F791,1,165,13,031,94,3,0,3,0
10007795,10007795,F7M0,1,20,14,,100,0,0,0,0
10007795,10007795,F800,1,80,14,,92,3,0,5,0
10007795,10007795,F851,1,30,14,,95,5,0,0,0
10007795,10007795,F856,1,10,24,,100,0,0,0,0
10007795,10007795,FD46,1,165,13,031,94,3,0,3,0
10007795,10007795,FF68,1,15,24,,100,0,0,0,0
10007795,10007795,FG80,1,165,13,031,94,3,0,3,0
10007795,10007795,FG80,1,235,13,032,95,3,0,2,0
10007795,10007795,FN51,1,70,13,061,92,7,0,1,0
10007795,10007795,FN51,1,165,13,031,94,3,0,3,0
10007795,10007795,FN8C,1,20,14,,95,0,0,5,0
10007795,10007795,G100,1,95,14,,93,3,0,4,0
10007795,10007795,G101,1,50,14,,95,5,0,0,0
10007795,10007795,G150,1,235,13,032,95,3,0,2,0
10007795,10007795,G1N3,1,40,14,,100,0,0,0,0
10007795,10007795,G400,1,20,14,,100,0,0,0,0
10007795,10007795,G402,1,10,24,,90,10,0,0,0
10007795,10007795,G4G1,1,60,13,035,93,2,0,5,0
10007795,10007795,G4G1,1,235,13,032,95,3,0,2,0
10007795,10007795,G4G2,1,60,13,035,93,2,0,5,0
10007795,10007795,G4G2,1,235,13,032,95,3,0,2,0
10007795,10007795,G4T5,1,60,13,035,93,2,0,5,0
10007795,10007795,G4T6,1,60,13,035,93,2,0,5,0
10007795,10007795,G700,1,60,13,035,93,2,0,5,0
10007795,10007795,G702,1,60,13,035,93,2,0,5,0
10007795,10007795,GG13,1,15,24,,85,0,0,15,0
10007795,10007795,GG1H,1,235,13,032,95,3,0,2,0
10007795,10007795,GVC5,1,10,24,,90,0,0,10,0
10007795,10007795,H200,1,65,14,,95,2,0,2,2
10007795,10007795,H202,1,10,23,048,90,10,0,0,0
10007795,10007795,H202,1,145,13,041,90,3,3,3,1
10007795,10007795,H205,1,145,13,041,90,3,3,3,1
10007795,10007795,H291,1,15,24,,95,0,0,5,0
10007795,10007795,H296,1,145,13,041,90,3,3,3,1
10007795,10007795,H2N2,1,20,24,,90,10,0,0,0
10007795,10007795,H2N7,1,10,23,048,90,10,0,0,0
10007795,10007795,H2N7,1,145,13,041,90,3,3,3,1
10007795,10007795,H300,1,115,14,,96,2,0,3,0
10007795,10007795,H305,1,180,13,037,90,3,3,4,0
10007795,10007795,H330,1,15,14,,90,5,0,5,0
10007795,10007795,H335,1,180,13,037,90,3,3,4,0
10007795,10007795,H403,1,185,13,003,88,6,1,4,0
10007795,10007795,H405,1,15,13,009,100,0,0,0,0
10007795,10007795,H410,1,40,14,,85,10,0,5,0
10007795,10007795,H415,1,60,13,038,91,5,0,3,0
10007795,10007795,H460,1,20,14,,100,0,0,0,0
10007795,10007795,H600,1,30,14,,90,0,0,10,0
10007795,10007795,H605,1,60,13,040,91,0,0,9,0
10007795,10007795,H610,1,20,24,,90,5,0,5,0
10007795,10007795,H615,1,60,13,040,91,0,0,9,0
10007795,10007795,H631,1,60,13,040,91,0,0,9,0
10007795,10007795,H636,1,60,13,040,91,0,0,9,0
10007795,10007795,H640,1,10,24,,100,0,0,0,0
10007795,10007795,H645,1,60,13,040,91,0,0,9,0
10007795,10007795,H6B7,1,60,13,035,93,2,0,5,0
10007795,10007795,H6B7,1,60,13,040,91,0,0,9,0
10007795,10007795,H6B8,1,60,13,040,91,0,0,9,0
10007795,10007795,H6B8,1,60,13,035,93,2,0,5,0
10007795,10007795,H790,1,15,14,,95,0,0,5,0
10007795,10007795,H795,1,180,13,037,90,3,3,4,0
10007795,10007795,H800,1,130,14,,93,5,0,2,0
10007795,10007795,H801,1,15,24,,85,15,0,0,0
10007795,10007795,H805,1,185,13,042,92,6,0,2,0
10007795,10007795,H806,1,185,13,042,92,6,0,2,0
10007795,10007795,H851,1,30,14,,90,10,0,0,0
10007795,10007795,H856,1,185,13,042,92,6,0,2,0
10007795,10007795,H891,1,10,14,,85,10,0,10,0
10007795,10007795,H896,1,185,13,042,92,6,0,2,0
10007795,10007795,HH36,1,20,14,,80,5,0,15,0
10007795,10007795,HH41,1,180,13,037,90,3,3,4,0
10007795,10007795,HHH1,1,60,13,040,91,0,0,9,0
10007795,10007795,HHH6,1,15,14,,95,0,0,5,0
10007795,10007795,HJ85,1,10,24,,75,20,0,10,0
10007795,10007795,HJ90,1,15,23,044,90,10,0,5,0
10007795,10007795,HJ90,1,185,13,042,92,6,0,2,0
10007795,10007795,HK21,1,20,14,,95,5,0,0,0
10007795,10007795,HK26,1,145,13,041,90,3,3,3,1
10007795,10007795,HN42,1,60,13,038,91,5,0,3,0
10007795,10007795,HN42,1,110,13,063,95,4,0,1,0
10007795,10007795,I400,1,60,13,035,93,2,0,5,0
10007795,10007795,I402,1,60,13,035,93,2,0,5,0
10007795,10007795,K1H2,1,145,13,041,90,3,3,3,1
10007795,10007795,L100,1,95,14,,98,2,0,0,0
10007795,10007795,L112,1,25,14,,100,0,0,0,0
10007795,10007795,L200,1,85,14,,88,7,0,5,0
10007795,10007795,L254,1,65,14,,97,3,0,0,0
10007795,10007795,L300,1,70,14,,90,7,0,3,0
10007795,10007795,L301,1,55,14,,76,11,0,13,0
10007795,10007795,L390,1,10,14,,90,10,0,0,0
10007795,10007795,L430,1,10,24,,80,0,0,20,0
10007795,10007795,L432,1,55,13,055,75,1,21,3,0
10007795,10007795,L500,1,35,14,,95,0,0,0,5
10007795,10007795,L700,1,110,14,,91,3,0,6,0
10007795,10007795,L7N9,1,20,24,,100,0,0,0,0
10007795,10007795,L920,1,25,14,,80,5,0,15,0
10007795,10007795,LL12,1,30,14,,95,0,0,5,0
10007795,10007795,LL32,1,15,24,,100,0,0,0,0
10007795,10007795,LL34,1,15,14,,95,0,0,5,0
10007795,10007795,LL43,1,55,13,055,75,1,21,3,0
10007795,10007795,LL43,1,125,13,054,93,5,0,2,0
10007795,10007795,LLLCDHEBM,2,15,13,063,65,35,0,0,0
10007795,10007795,LLLCFDCFS,2,15,13,058,90,10,0,0,0
10007795,10007795,LLLCFDLT,2,30,23,103,85,15,0,5,0
10007795,10007795,LN12,1,15,14,,100,0,0,0,0
10007795,10007795,LN13,1,55,14,,94,6,0,0,0
10007795,10007795,LRGR,1,15,13,083,95,5,0,0,0
10007795,10007795,LRGR,1,95,13,057,80,8,0,12,1
10007795,10007795,LX93,1,40,14,,90,5,0,5,5
10007795,10007795,M100,1,260,14,,87,5,7,1,0
10007795,10007795,M101,1,15,14,,90,15,0,0,0
10007795,10007795,MM29,1,125,13,054,93,5,0,2,0
10007795,10007795,MM29,1,55,13,055,75,1,21,3,0
10007795,10007795,MM29,1,285,13,060,87,5,7,1,0
10007795,10007795,MR11,1,285,13,060,87,5,7,1,0
10007795,10007795,MR12,1,30,13,080,90,0,0,5,0
10007795,10007795,MR12,1,285,13,060,87,5,7,1,0
10007795,10007795,MR13,1,90,13,082,96,1,0,4,0
10007795,10007795,MR13,1,285,13,060,87,5,7,1,0
10007795,10007795,N120,1,35,14,,90,10,0,0,0
10007795,10007795,N1N5,1,10,14,,90,10,0,0,0
10007795,10007795,N200,1,50,14,,90,5,0,0,0
10007795,10007795,N2N5,1,45,14,,100,0,0,0,0
10007795,10007795,N420,1,95,14,,95,4,0,1,0
10007795,10007795,N4N2,1,110,13,063,95,4,0,1,0
10007795,10007795,N611,1,15,14,,95,0,0,5,0
10007795,10007795,NG31,1,10,14,,100,0,0,0,0
10007795,10007795,NN13,1,10,14,,90,10,0,0,0
10007795,10007795,P390,1,115,13,069,91,1,0,6,1
10007795,10007795,P900,1,55,14,,91,0,0,7,2
10007795,10007795,PJ59,1,55,14,,96,2,0,2,0
10007795,10007795,PORTUGUESE_TYPE3,1,340,12,32,94,3,0,3,0
10007795,10007795,Q100,1,25,14,,85,15,0,0,0
10007795,10007795,Q190,1,25,14,,75,5,0,20,0
10007795,10007795,Q300,1,50,14,,90,5,0,0,0
10007795,10007795,Q306,1,120,14,,93,2,0,4,1
10007795,10007795,Q3Q1,1,20,14,,90,5,0,0,5
10007795,10007795,QT46,1,15,24,,75,25,0,0,0
10007795,10007795,QV31,1,35,14,,95,0,0,5,0
10007795,10007795,QV35,1,20,14,,100,0,0,0,0
10007795,10007795,QV36,1,45,13,094,80,0,0,15,0
10007795,10007795,QV36,1,270,13,075,94,2,0,3,1
10007795,10007795,QW34,1,30,14,,100,0,0,0,0
10007795,10007795,R120,1,50,14,,90,5,0,5,0
10007795,10007795,R220,1,15,24,,95,0,0,5,0
10007795,10007795,R305,1,25,13,081,90,5,0,5,0
10007795,10007795,R310,1,25,13,081,90,5,0,5,0
10007795,10007795,R410,1,20,14,,95,0,0,5,0
10007795,10007795,R705,1,15,13,083,95,5,0,0,0
10007795,10007795,R710,1,15,13,083,95,5,0,0,0
10007795,10007795,RR12,1,20,24,,100,0,0,0,0
10007795,10007795,RR13,1,25,13,081,90,5,0,5,0
10007795,10007795,RR13,1,125,13,079,94,3,0,3,0
10007795,10007795,RR14,1,30,14,,95,0,0,5,0
10007795,10007795,RR15,1,90,13,082,96,1,0,4,0
10007795,10007795,RR15,1,125,13,079,94,3,0,3,0
10007795,10007795,RR24,1,30,13,080,90,0,0,5,0
10007795,10007795,RR24,1,90,13,082,96,1,0,4,0
10007795,10007795,RR34,1,25,13,081,90,5,0,5,0
10007795,10007795,RR34,1,90,13,082,96,1,0,4,0
10007795,10007795,RR3T,1,15,13,083,95,5,0,0,0
10007795,10007795,RR3T,1,25,13,081,90,5,0,5,0
10007795,10007795,RR45,1,20,14,,95,0,0,5,0
10007795,10007795,RR57,1,15,13,083,95,5,0,0,0
10007795,10007795,RR57,1,90,13,082,96,1,0,4,0
10007795,10007795,RR5R,1,15,13,083,95,5,0,0,0
10007795,10007795,RR5R,1,90,13,082,96,1,0,4,0
10007795,10007795,RRC3,1,15,14,,95,0,0,5,0
10007795,10007795,RRC7,1,15,13,083,95,5,0,0,0
10007795,10007795,RRC7,1,125,13,079,94,3,0,3,0
10007795,10007795,RRF3,1,25,13,081,90,5,0,5,0
10007795,10007795,RRF3,1,30,13,080,90,0,0,5,0
10007795,10007795,RRF7,1,15,13,083,95,5,0,0,0
10007795,10007795,RRF7,1,30,13,080,90,0,0,5,0
10007795,10007795,RRH4,1,25,13,081,90,5,0,5,0
10007795,10007795,RRH4,1,90,13,082,96,1,0,4,0
10007795,10007795,RRH7,1,15,13,083,95,5,0,0,0
10007795,10007795,RRH7,1,25,13,081,90,5,0,5,0
10007795,10007795,RRK7,1,15,13,083,95,5,0,0,0
10007795,10007795,RRK7,1,90,13,082,96,1,0,4,0
10007795,10007795,RT11,1,75,13,087,89,5,0,5,0
10007795,10007795,RT11,1,125,13,079,94,3,0,3,0
10007795,10007795,RT12,1,75,13,087,89,5,0,5,0
10007795,10007795,RT12,1,125,13,079,94,3,0,3,0
10007795,10007795,RT16,1,15,24,,100,0,0,0,0
10007795,10007795,RT21,1,75,13,087,89,5,0,5,0
10007795,10007795,RT21,1,30,13,080,90,0,0,5,0
10007795,10007795,RT22,1,30,13,080,90,0,0,5,0
10007795,10007795,RT22,1,75,13,087,89,5,0,5,0
10007795,10007795,RT26,1,20,13,088,85,15,0,0,0
10007795,10007795,RT26,1,30,13,080,90,0,0,5,0
10007795,10007795,RT31,1,25,13,081,90,5,0,5,0
10007795,10007795,RT31,1,75,13,087,89,5,0,5,0
10007795,10007795,RT32,1,25,13,081,90,5,0,5,0
10007795,10007795,RT32,1,75,13,087,89,5,0,5,0
10007795,10007795,RT36,1,20,13,088,85,15,0,0,0
10007795,10007795,RT36,1,25,13,081,90,5,0,5,0
10007795,10007795,RT41,1,75,13,087,89,5,0,5,0
10007795,10007795,RT41,1,90,13,082,96,1,0,4,0
10007795,10007795,RT46,1,10,24,,100,0,0,0,0
10007795,10007795,RT56,1,20,13,088,85,15,0,0,0
10007795,10007795,RT56,1,90,13,082,96,1,0,4,0
10007795,10007795,RT71,1,15,13,083,95,5,0,0,0
10007795,10007795,RT71,1,75,13,087,89,5,0,5,0
10007795,10007795,RT72,1,15,13,083,95,5,0,0,0
10007795,10007795,RT72,1,75,13,087,89,5,0,5,0
10007795,10007795,RTH2,1,25,13,081,90,5,0,5,0
10007795,10007795,RTH2,1,75,13,087,89,5,0,5,0
10007795,10007795,RTR2,1,15,13,083,95,5,0,0,0
10007795,10007795,RTR2,1,75,13,087,89,5,0,5,0
10007795,10007795,RTR6,1,15,13,083,95,5,0,0,0
10007795,10007795,RTR6,1,20,13,088,85,15,0,0,0
10007795,10007795,RV75,1,15,13,083,95,5,0,0,0
10007795,10007795,RV75,1,140,13,093,90,2,2,6,0
10007795,10007795,RV75,1,320,13,090,96,1,0,3,0
10007795,10007795,T100,1,20,14,,100,0,0,0,0
10007795,10007795,T210,1,15,14,,75,15,0,15,0
10007795,10007795,T300,1,75,13,087,89,5,0,5,0
10007795,10007795,T301,1,75,13,087,89,5,0,5,0
10007795,10007795,T311,1,75,13,087,89,5,0,5,0
10007795,10007795,T4T3,1,45,13,094,80,0,0,15,0
10007795,10007795,T4T3,1,75,13,087,89,5,0,5,0
10007795,10007795,T600,1,20,13,088,85,15,0,0,0
10007795,10007795,TL31,1,75,13,087,89,5,0,5,0
10007795,10007795,TR24,1,75,13,087,89,5,0,5,0
10007795,10007795,TR24,1,90,13,082,96,1,0,4,0
10007795,10007795,TT12,1,75,13,087,89,5,0,5,0
10007795,10007795,TT13,1,75,13,087,89,5,0,5,0
10007795,10007795,TT61,1,20,13,088,85,15,0,0,0
10007795,10007795,TT61,1,75,13,087,89,5,0,5,0
10007795,10007795,TV16,1,45,13,094,80,0,0,15,0
10007795,10007795,TV16,1,75,13,087,89,5,0,5,0
10007795,10007795,TV26,1,45,13,094,80,0,0,15,0
10007795,10007795,TV26,1,75,13,087,89,5,0,5,0
10007795,10007795,TVP6,1,15,24,,95,5,0,0,0
10007795,10007795,V100,1,155,14,,97,1,0,2,0
10007795,10007795,V120,1,210,13,053,93,4,0,3,0
10007795,10007795,V120,1,320,13,090,96,1,0,3,0
10007795,10007795,V155,1,140,13,093,90,2,2,6,0
10007795,10007795,V155,1,320,13,090,96,1,0,3,0
10007795,10007795,V350,1,50,14,,90,0,0,5,0
10007795,10007795,V351,1,10,14,,100,0,0,0,0
10007795,10007795,V500,1,55,14,,94,2,0,4,0
10007795,10007795,V551,1,25,14,,90,0,0,10,0
10007795,10007795,V616,1,20,14,,70,5,0,25,0
10007795,10007795,V621,1,45,13,094,80,0,0,15,0
10007795,10007795,V621,1,125,13,054,93,5,0,2,0
10007795,10007795,V621,1,210,13,053,93,4,0,3,0
10007795,10007795,V622,1,45,13,094,80,0,0,15,0
10007795,10007795,V901,1,25,14,,85,5,0,10,0
10007795,10007795,VL11,1,10,24,,100,0,0,0,0
10007795,10007795,VL22,1,40,14,,95,0,0,5,0
10007795,10007795,VL51,1,20,24,,95,5,0,0,0
10007795,10007795,VR95,1,20,13,092,75,5,0,10,5
10007795,10007795,VR95,1,90,13,082,96,1,0,4,0
10007795,10007795,VT6H,1,45,13,094,80,0,0,15,0
10007795,10007795,VT6H,1,75,13,087,89,5,0,5,0
10007795,10007795,VV50,1,60,13,078,95,3,0,2,0
10007795,10007795,VV50,1,140,13,093,90,2,2,6,0
10007795,10007795,VV50,1,320,13,090,96,1,0,3,0
10007795,10007795,VV5P,1,25,14,,95,0,0,5,0
10007795,10007795,VVC5,1,10,24,,100,0,0,0,0
10007795,10007795,VVD5,1,140,13,093,90,2,2,6,0
10007795,10007795,VVD5,1,320,13,090,96,1,0,3,0
10007795,10007795,VW63,1,45,13,094,80,0,0,15,0
10007795,10007795,VW63,1,70,13,097,91,6,0,3,0
10007795,10007795,W150,1,25,14,,95,0,0,5,0
10007795,10007795,W230,1,35,14,,95,0,0,5,0
10007795,10007795,W231,1,55,14,,98,0,0,2,0
10007795,10007795,W232,1,25,14,,90,0,0,10,0
10007795,10007795,W245,1,190,13,096,96,1,0,2,0
10007795,10007795,W290,1,80,14,,96,3,0,1,0
10007795,10007795,W300,1,55,14,,91,8,0,2,0
10007795,10007795,W355,1,70,13,097,91,6,0,3,0
10007795,10007795,W440,1,95,14,,88,2,0,9,1
10007795,10007795,W600,1,35,14,,90,5,0,5,0
10007795,10007795,WGH4,1,10,24,,90,0,0,10,0
10007795,10007795,WR56,1,20,13,100,90,5,0,5,0
10007795,10007795,WR56,1,75,13,087,89,5,0,5,0
10007795,10007795,WR64,1,20,13,100,90,5,0,5,0
10007795,10007795,WR64,1,90,13,082,96,1,0,4,0
10007795,10007795,WR65,1,20,13,100,90,5,0,5,0
10007795,10007795,WR65,1,90,13,082,96,1,0,4,0
10007795,10007795,WR67,1,15,13,083,95,5,0,0,0
10007795,10007795,WR67,1,20,13,100,90,5,0,5,0
10007795,10007795,WR68,1,15,13,083,95,5,0,0,0
10007795,10007795,WR68,1,20,13,100,90,5,0,5,0
10007795,10007795,WW12,1,45,14,,100,0,0,0,0
10007795,10007795,X300,1,205,13,019,96,0,0,2,0
10007795,10007795,X300,1,20,13,105,90,5,0,5,5
10007795,10007795,Y000,1,10,13,102,85,0,0,0,15
10007795,10007795,Y000,1,20,13,092,75,5,0,10,5
10007795,10007795,Y000,1,95,13,057,80,8,0,12,1
10007795,10007795,Y001,1,10,13,102,85,0,0,0,15
10007795,10007795,Y001,1,20,13,092,75,5,0,10,5
10007795,10007795,Y001,1,95,13,057,80,8,0,12,1
10007796,10007796,BAAMSAM,1,10,14,,80,0,0,20,0
10007796,10007796,BAAMSAM-Y,1,15,14,,95,0,0,5,0
10007796,10007796,BAARJAH,1,20,14,,85,15,0,0,0
10007796,10007796,BAARJHY,1,20,14,,95,0,0,5,0
10007796,10007796,BAARSAD-D,2,20,23,091,20,25,35,20,0
10007796,10007796,BAARSAH-D,2,25,14,,75,10,0,15,0
10007796,10007796,BAARSAR,1,25,14,,85,10,10,0,0
10007796,10007796,BAARSAR-D,2,55,13,091,78,6,0,16,0
10007796,10007796,BAECSBK,1,45,14,,70,25,0,0,0
10007796,10007796,BAECSBU,1,25,14,,90,5,0,5,0
10007796,10007796,BAECSEA,1,35,12,27,95,5,0,5,0
10007796,10007796,BAECSEA,1,285,13,052,86,12,0,2,0
10007796,10007796,BAECSEC,1,75,14,,85,15,0,0,0
10007796,10007796,BAECSFI,1,25,14,,90,10,0,0,0
10007796,10007796,BAEHSCT,1,20,14,,95,5,0,0,0
10007796,10007796,BAENJAM,1,25,14,,90,0,0,10,0
10007796,10007796,BAENJHS,1,20,14,,100,0,0,0,0
10007796,10007796,BAENSEN,1,90,14,,90,7,0,3,0
10007796,10007796,BAFRJEN-E,1,10,13,079,100,0,0,0,0
10007796,10007796,BAFRJEN-E,1,120,13,075,91,5,0,4,0
10007796,10007796,BAFRJIT-E,1,10,24,,90,0,0,10,0
10007796,10007796,BAFRJSP-E,1,15,14,,100,0,0,0,0
10007796,10007796,BAGYSGY,1,35,14,,100,0,0,0,0
10007796,10007796,BAGYSHU,1,10,14,,100,0,0,0,0
10007796,10007796,BAHAJEN,1,120,13,075,91,5,0,4,0
10007796,10007796,BAHAJEN,1,200,13,090,96,2,0,1,0
10007796,10007796,BAHAJFU,1,25,24,,90,5,0,5,0
10007796,10007796,BAHAJMS,1,85,13,069,88,6,0,7,0
10007796,10007796,BAHASHA,1,20,24,,95,0,0,5,0
10007796,10007796,BAHASVA,1,10,24,,75,0,0,25,0
10007796,10007796,BAHYJAM,1,30,14,,95,0,0,5,0
10007796,10007796,BAHYJAR,1,10,24,,90,0,0,10,0
10007796,10007796,BAHYJPL,1,25,14,,100,0,0,0,0
10007796,10007796,BAHYSHY,1,85,14,,98,2,0,0,0
10007796,10007796,BAITJEN-E,1,10,23,081,85,0,0,15,0
10007796,10007796,BAITJEN-E,1,120,13,075,91,5,0,4,0
10007796,10007796,BAITJSP-E,1,10,13,082,100,0,0,0,0
10007796,10007796,BAITJSP-E,1,10,23,081,85,0,0,15,0
10007796,10007796,BAMLCML,1,10,24,,90,10,0,0,0
10007796,10007796,BAMLJTL,1,25,13,083,85,5,0,5,0
10007796,10007796,BAMLJTL,1,220,11,F,91,4,0,5,0
10007796,10007796,BAMLSIC,1,85,11,E,88,6,0,7,0
10007796,10007796,BAMLSTS,1,220,11,F,91,4,0,5,0
10007796,10007796,BAMLWFC,1,25,13,083,85,5,0,5,0
10007796,10007796,BAMLWFC,1,85,13,069,88,6,0,7,0
10007796,10007796,BAMLWME,1,10,24,,65,25,0,10,0
10007796,10007796,BAMLWMN-E,1,10,14,,90,0,0,10,0
10007796,10007796,BAMLWPL-E,1,25,13,083,85,5,0,5,0
10007796,10007796,BAMLWTL,1,25,13,083,85,5,0,5,0
10007796,10007796,BAMLWTL,1,220,11,F,91,4,0,5,0
10007796,10007796,BAMNJEC,1,35,14,,90,10,0,5,0
10007796,10007796,BAMNSMF,1,25,14,,95,5,0,5,0
10007796,10007796,BAMNSMM,1,35,14,,90,5,0,5,0
10007796,10007796,BAMNSMN,1,80,14,,96,3,0,1,0
10007796,10007796,BAMNSMO,1,20,12,25,95,0,0,5,0
10007796,10007796,BAMNSMO,1,145,13,063,93,4,0,3,0
10007796,10007796,BAMSJSY,1,15,24,,75,0,0,25,0
10007796,10007796,BAPLJEC,1,25,14,,90,0,0,10,0
10007796,10007796,BAPLJIH,1,25,14,,100,0,0,0,0
