PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10007143,10007143,L250,1,AA
10007143,10007143,L300,1,AA
10007143,10007143,L301,1,AA
10007143,10007143,L370,1,AA
10007143,10007143,L372,1,AA
10007143,10007143,L601,1,AA
10007143,10007143,L602,1,AA
10007143,10007143,L603,1,AA
10007143,10007143,L608,1,AA
10007143,10007143,L691,1,AA
10007143,10007143,L700,1,AA
10007143,10007143,L702,1,AA
10007143,10007143,L703,1,AA
10007143,10007143,LA01,1,AA
10007143,10007143,LF64,1,AA
10007143,10007143,LL12,1,AA
10007143,10007143,LL36,1,AA
10007143,10007143,LMV0,1,AA
10007143,10007143,LV00,1,AA
10007143,10007143,LV25,1,AA
10007143,10007143,M101,1,AA
10007143,10007143,M102,1,AA
10007143,10007143,N201,1,AA
10007143,10007143,N209,1,AA
10007143,10007143,N305,1,SS
10007143,10007143,N308,1,AA
10007143,10007143,N501,1,AA
10007143,10007143,N504,1,AA
10007143,10007143,NN21,1,AA
10007143,10007143,NN42,1,SS
10007143,10007143,NN43,1,SS
10007143,10007143,NN4H,1,SS
10007143,10007143,Q300,1,AA
10007143,10007143,Q301,1,AA
10007143,10007143,Q801,1,AA
10007143,10007143,Q803,1,AA
10007143,10007143,Q805,1,AA
10007143,10007143,Q820,1,AA
10007143,10007143,QV21,1,AA
10007143,10007143,QV35,1,AA
10007143,10007143,R002,1,AA
10007143,10007143,RV91,1,AA
10007143,10007143,T102,1,AA
10007143,10007143,T103,1,AA
10007143,10007143,T202,1,AA
10007143,10007143,T203,1,AA
10007143,10007143,V100,1,AA
10007143,10007143,V101,1,AA
10007143,10007143,V102,1,AA
10007143,10007143,V110,1,AA
10007143,10007143,V400,1,AA
10007143,10007143,V500,1,AA
10007143,10007143,V501,1,AA
10007143,10007143,V612,1,AA
10007143,10007143,V614,1,AA
10007143,10007143,VF14,1,AA
10007143,10007143,VL52,1,AA
10007143,10007143,VQ48,1,AA
10007143,10007143,VV56,1,AA
10007143,10007143,W300,1,AA
10007143,10007143,W301,1,AA
10007143,10007143,WV53,1,AA
10007143,10007143,X101,1,SS
10007143,10007143,X120,1,SS
10007143,10007143,X1C8,1,AA
10007143,10007143,X1F8,1,AA
10007143,10007143,X1Q3,1,AA
10007143,10007143,X1V1,1,AA
10007143,10007143,X1V6,1,AA
10007143,10007143,X1W3,1,AA
10007143,10007143,X301,1,AA
10007143,10007143,XL33,1,AA
10007143,10007143,XV35,1,AA
10007144,10007144,CM0118,1,DL
10007144,10007144,CM0118,2,DL
10007144,10007144,CM0413,1,DL
10007144,10007144,CM0413,2,DL
10007144,10007144,CO0398,1,DL
10007144,10007144,CO0398,2,DL
10007144,10007144,SD0010,1,ST
10007144,10007144,SD0010,2,ST
10007144,10007144,SD0019,1,ST
10007144,10007144,SD0019,2,ST
10007144,10007144,SD0030,1,ST
10007144,10007144,SD0030,2,ST
10007144,10007144,SD0220D0427,1,ST
10007144,10007144,SD0220D0427,2,ST
10007144,10007144,SD0285,1,ST
10007144,10007144,SD0285,2,ST
10007144,10007144,SD0349,1,ST
10007144,10007144,SD0349,2,ST
10007144,10007144,SD0408,1,ST
10007144,10007144,SD0408,2,ST
10007144,10007144,SD0409,1,DL
10007144,10007144,SD0409,2,DL
10007144,10007144,SD0410,1,ST
10007144,10007144,SD0410,2,ST
10007144,10007144,SD0411,1,ST
10007144,10007144,SD0411,2,ST
10007144,10007144,SD0412,1,DL
10007144,10007144,SD0412,2,DL
10007144,10007144,SD0427D0220,1,ST
10007144,10007144,SD0427D0220,2,ST
10007144,10007144,SD0427J0226,1,ST
10007144,10007144,SD0427J0226,2,ST
10007144,10007144,SD0439,1,ST
10007144,10007144,SD0439,2,ST
10007144,10007144,SF0006,1,ST
10007144,10007144,SF0006,2,ST
10007144,10007144,SF0107,1,ST
10007144,10007144,SF0107,2,ST
10007144,10007144,SF0632,1,ST
10007144,10007144,SF0733,1,ST
10007144,10007144,SF0733,2,ST
10007144,10007144,SF0825,1,ST
10007144,10007144,SF0825,2,ST
10007144,10007144,SF0832F0833,1,ST
10007144,10007144,SF0832F0833,2,ST
10007144,10007144,SF0832J0226,1,ST
10007144,10007144,SF0832J0226,2,ST
10007144,10007144,SF0832O0376,1,ST
10007144,10007144,SF0832O0376,2,ST
10007144,10007144,SF0834J0226,1,ST
10007144,10007144,SF0834J0226,2,ST
10007144,10007144,SJ0055,1,ST
10007144,10007144,SJ0055,2,ST
10007144,10007144,SJ0134,1,ST
10007144,10007144,SJ0134,2,ST
10007144,10007144,SJ0136,1,ST
10007144,10007144,SJ0200,1,ST
10007144,10007144,SJ0200,2,ST
10007144,10007144,SJ0225,1,ST
10007144,10007144,SJ0225,2,ST
10007144,10007144,SJ0226S0221,1,ST
10007144,10007144,SJ0226S0221,2,ST
10007144,10007144,SJ0345,1,ST
10007144,10007144,SJ0345,2,ST
10007144,10007144,SM0158,1,DL
10007144,10007144,SM0298,1,DL
10007144,10007144,SM0298,2,DL
10007144,10007144,SM0358,1,DL
10007144,10007144,SM0358,2,DL
10007144,10007144,SM0466,1,DL
10007144,10007144,SM0468,1,DL
10007144,10007144,SM0468,2,DL
10007144,10007144,SM0469,1,DL
10007144,10007144,SM0469,2,DL
10007144,10007144,SM0471,1,DL
10007144,10007144,SM0471,2,DL
10007144,10007144,SM0475,1,DL
10007144,10007144,SM0476,1,DL
10007144,10007144,SM0476,2,DL
10007144,10007144,SM0477,1,DL
10007144,10007144,SM0477,2,DL
10007144,10007144,SM0503,1,DL
10007144,10007144,SM0503,2,DL
10007144,10007144,SM0504,1,DL
10007144,10007144,SM0504,2,DL
10007144,10007144,SN0027,1,DL
10007144,10007144,SN0027,2,DL
10007144,10007144,SN0047,1,DL
10007144,10007144,SN0047,2,DL
10007144,10007144,SN0063,1,DL
10007144,10007144,SN0063,2,DL
10007144,10007144,SN0087,1,DL
10007144,10007144,SN0087,2,DL
10007144,10007144,SN0733,1,ST
10007144,10007144,SN0733,2,ST
10007144,10007144,SN0736,1,IT
10007144,10007144,SN0756,1,DL
10007144,10007144,SN0756,2,DL
10007144,10007144,SN0758,1,DL
10007144,10007144,SN0758,2,DL
10007144,10007144,SN0760,1,DL
10007144,10007144,SN0760,2,DL
10007144,10007144,SN0764,1,DL
10007144,10007144,SN0764,2,DL
10007144,10007144,SN0771,1,DL
10007144,10007144,SN0771,2,DL
10007144,10007144,SN0773,1,DL
10007144,10007144,SN0773,2,DL
10007144,10007144,SN0777,1,DL
10007144,10007144,SN0777,2,DL
10007144,10007144,SN0784,1,ST
10007144,10007144,SN0865,1,DL
10007144,10007144,SN0865,2,DL
10007144,10007144,SN0882,1,DL
10007144,10007144,SN0882,2,DL
10007144,10007144,SN0884,1,DL
10007144,10007144,SN0884,2,DL
10007144,10007144,SN0887,1,DL
10007144,10007144,SN0889,1,DL
10007144,10007144,SN0889,2,DL
10007144,10007144,SN0894,1,DL
10007144,10007144,SN0894,2,DL
10007144,10007144,SN0895,1,ST
10007144,10007144,SN0897N0898,1,DL
10007144,10007144,SN0897N0898,2,DL
10007144,10007144,SN0899N0900,1,DL
10007144,10007144,SN0899N0900,2,DL
10007144,10007144,SN0901,1,ST
10007144,10007144,SO0003,1,DL
10007144,10007144,SO0003,2,DL
10007144,10007144,SO0004,1,DL
10007144,10007144,SO0004,2,DL
10007144,10007144,SO0060,1,ST
10007144,10007144,SO0060,2,ST
10007144,10007144,SO0078,1,ST
10007144,10007144,SO0078,2,ST
10007144,10007144,SO0158,1,ST
10007144,10007144,SO0158,2,ST
10007144,10007144,SO0214,1,ST
10007144,10007144,SO0266,1,ST
10007144,10007144,SO0266,2,ST
10007144,10007144,SO0291,1,ST
10007144,10007144,SO0291,2,ST
10007144,10007144,SO0336,1,DL
10007144,10007144,SO0340,1,ST
10007144,10007144,SO0340,2,ST
10007144,10007144,SO0359,1,ST
10007144,10007144,SO0359,2,ST
10007144,10007144,SO0360,1,ST
10007144,10007144,SO0360,2,ST
10007144,10007144,SO0361,1,ST
10007144,10007144,SO0371,1,DL
10007144,10007144,SO0371,2,DL
10007144,10007144,SO0381,1,ST
10007144,10007144,SO0381,2,ST
10007144,10007144,SO0382,1,ST
10007144,10007144,SO0382,2,ST
10007144,10007144,SS0059,1,DL
10007144,10007144,SS0059,2,DL
10007144,10007144,SS0067,1,DL
10007144,10007144,SS0067,2,DL
10007144,10007144,SS0071,1,DL
10007144,10007144,SS0071,2,DL
10007144,10007144,SS0072,1,DL
10007144,10007144,SS0072,2,DL
10007144,10007144,SS0184,1,DL
10007144,10007144,SS0184,2,DL
10007144,10007144,SS0185,1,DL
10007144,10007144,SS0185,2,DL
10007144,10007144,SS0186,1,DL
10007144,10007144,SS0186,2,DL
10007144,10007144,SS0218,1,DL
10007144,10007144,SS0218,2,DL
10007144,10007144,SS0221D0427,1,DL
10007144,10007144,SS0221D0427,2,DL
10007144,10007144,SS0436,1,DL
10007144,10007144,SS0436,2,DL
10007144,10007144,SS0447,1,DL
10007144,10007144,SS0447,2,DL
10007145,10007145,ADVDG,1,A1
10007145,10007145,AFIDG,1,A1
10007145,10007145,AFIDG4,1,A1
10007145,10007145,ANBDG,1,A1
10007145,10007145,ANMDG,1,A1
10007145,10007145,ARTDG,1,A1
10007145,10007145,BIODG,1,A1
10007145,10007145,BMMDG,1,A1
10007145,10007145,BMMDG4,1,A1
10007145,10007145,BMNDG,1,A1
10007145,10007145,BMNDG2,1,A1
10007145,10007145,BMNDG3FTR,1,A1
10007145,10007145,BMNDG4,1,A1
10007145,10007145,BUCDG,1,A1
10007145,10007145,BUCDG4,1,A1
10007145,10007145,CCFDG,1,A1
10007145,10007145,CCFDG4,1,A1
10007145,10007145,CGPDG,1,A1
10007145,10007145,CGPDG4,1,A1
10007145,10007145,CGSDG,1,A1
10007145,10007145,CGSDG4,1,A1
10007145,10007145,COPDG,1,A1
10007145,10007145,COPDG4,1,A1
10007145,10007145,CPSDG,1,A1
10007145,10007145,CRIDG,1,A1
10007145,10007145,CRSDG,1,A1
10007145,10007145,CRTDG,1,A1
10007145,10007145,CRWDG,1,A1
10007145,10007145,CYPFD,1,A1
10007145,10007145,DANDG,1,B1
10007145,10007145,DGMDG,1,A1
10007145,10007145,DGMDG4,1,A1
10007145,10007145,DMWDG,1,A1
10007145,10007145,DMWDG4,1,A1
10007145,10007145,DRADG,1,B1
10007145,10007145,DSCDG,1,A1
10007145,10007145,DSCDG4,1,A1
10007145,10007145,ECSDG,1,A1
10007145,10007145,ECTDG,1,A1
10007145,10007145,EDLFD,1,A1
10007145,10007145,EESDG,1,A1
10007145,10007145,EFHFD,1,B1
10007145,10007145,ELCDG,1,A1
10007145,10007145,ELIDG,1,A1
10007145,10007145,EVMDG3FTR,1,B1
10007145,10007145,EVMDG4,1,B1
10007145,10007145,FADDG,1,A1
10007145,10007145,FLSDG,1,A1
10007145,10007145,FMNDG,1,A1
10007145,10007145,FPRDG,1,A1
10007145,10007145,GEADG,1,A1
10007145,10007145,GEODG,1,A1
10007145,10007145,GRDDG,1,A1
10007145,10007145,HCSDG,1,A1
10007145,10007145,HISDG,1,A1
10007145,10007145,HREDG4,1,B1
10007145,10007145,HRTDG4,1,B1
10007145,10007145,HSPFD,1,A1
10007145,10007145,IBGDG,1,A1
10007145,10007145,IBGDG4,1,A1
10007145,10007145,ILLDG,1,A1
10007145,10007145,INDDG,1,A1
10007145,10007145,JOUDG,1,A1
10007145,10007145,LAADG,1,A1
10007145,10007145,LAWDG,1,A1
10007145,10007145,LAWDG2,1,A1
10007145,10007145,MABDG,1,A1
10007145,10007145,MABDG4,1,A1
10007145,10007145,MEPDG,1,A1
10007145,10007145,MHPFD,1,A1
10007145,10007145,MJPDG,1,A1
10007145,10007145,MMMDG,1,A1
10007145,10007145,MMMDG4,1,A1
10007145,10007145,PCCFD,1,A1
10007145,10007145,PECDG,1,B1
10007145,10007145,PEDDG,1,B1
10007145,10007145,PFADG,1,B1
10007145,10007145,PHYDG,1,A1
10007145,10007145,PJDDG,1,A1
10007145,10007145,POMDG,1,A1
10007145,10007145,PRDDG,1,A1
10007145,10007145,PRDDG4,1,A1
10007145,10007145,PREED3K1DG,1,A1
10007145,10007145,PREED3K2DG,1,A1
10007145,10007145,PREED3MA,1,A1
10007145,10007145,PSYDG,1,A1
10007145,10007145,PVPDG,1,A1
10007145,10007145,RADDG,1,A1
10007145,10007145,RPEDG,1,A1
10007145,10007145,SCDFD,1,B1
10007145,10007145,SDCDG,1,B1
10007145,10007145,SOCDG,1,A1
10007145,10007145,SPCDG,1,B1
10007145,10007145,SPJDG,1,A1
10007145,10007145,SPMDG3FTR,1,B1
10007145,10007145,SPMDG4,1,B1
10007145,10007145,SPRDG,1,B1
10007145,10007145,SPRDG2,1,B1
10007145,10007145,SPTDG,1,B1
10007145,10007145,SPXDG,1,B1
10007145,10007145,SWUDG,1,A1
10007145,10007145,TVPDG,1,A1
10007145,10007145,YWKDG,1,A1
10007146,10007146,K0003,1,GR
10007146,10007146,K0014,1,GR
10007146,10007146,K0015,1,GR
10007146,10007146,K0015,2,GR
10007146,10007146,K0018,1,GR
10007146,10007146,K0018,2,GR
10007146,10007146,K0020,1,GR
10007146,10007146,K0025,1,GR
10007146,10007146,K0025,2,GR
10007146,10007146,K0033,1,GR
10007146,10007146,K0033,2,GR
10007146,10007146,K0034,1,GR
10007146,10007146,K0034,2,GR
10007146,10007146,K0035,1,GR
10007146,10007146,K0035,2,GR
10007146,10007146,K0036,1,GR
10007146,10007146,K0036,2,GR
10007146,10007146,K0037,1,GR
10007146,10007146,K0037,2,GR
10007146,10007146,K0042,1,GR
10007146,10007146,K0042,2,GR
10007146,10007146,K0043,1,GR
10007146,10007146,K0043,2,GR
10007146,10007146,K0044,1,GR
10007146,10007146,K0044,2,GR
10007146,10007146,K0045,1,GR
10007146,10007146,K0045,2,GR
10007146,10007146,K0046,1,GR
10007146,10007146,K0046,2,GR
10007146,10007146,K0047,1,GR
10007146,10007146,K0047,2,GR
10007146,10007146,K0049,1,GR
10007146,10007146,K0049,2,GR
10007146,10007146,K0050,1,GR
10007146,10007146,K0050,2,GR
10007146,10007146,K0051,1,GR
10007146,10007146,K0051,2,GR
10007146,10007146,K0052,1,GR
10007146,10007146,K0052,2,GR
10007146,10007146,K0054,1,GR
10007146,10007146,K0054,2,GR
10007146,10007146,K0055,1,GR
10007146,10007146,K0055,2,GR
10007146,10007146,K0057,1,GR
10007146,10007146,K0057,2,GR
10007146,10007146,K0058,1,GR
10007146,10007146,K0058,2,GR
10007146,10007146,K0060,1,GR
10007146,10007146,K0060,2,GR
10007146,10007146,K0061,1,GR
10007146,10007146,K0061,2,GR
10007146,10007146,K0062,1,GR
10007146,10007146,K0062,2,GR
10007146,10007146,K0063,1,GR
10007146,10007146,K0063,2,GR
10007146,10007146,K0064,1,GR
10007146,10007146,K0064,2,GR
10007146,10007146,K0066,1,GR
10007146,10007146,K0068,1,GR
10007146,10007146,K0068,2,GR
10007146,10007146,K0070,1,GR
10007146,10007146,K0070,2,GR
10007146,10007146,K0071,1,GR
10007146,10007146,K0071,2,GR
10007146,10007146,K0072,1,GR
10007146,10007146,K0072,2,GR
10007146,10007146,K0073,1,GR
10007146,10007146,K0073,2,GR
10007146,10007146,K0074,1,GR
10007146,10007146,K0074,2,GR
10007146,10007146,K0075,1,GR
10007146,10007146,K0075,2,GR
10007146,10007146,K0076,1,GR
10007146,10007146,K0076,2,GR
10007146,10007146,K0077,1,GR
10007146,10007146,K0077,2,GR
10007146,10007146,K0082,1,GR
10007146,10007146,K0082,2,GR
10007146,10007146,K0084,1,GR
10007146,10007146,K0084,2,GR
10007146,10007146,K0086,1,GR
10007146,10007146,K0086,2,GR
10007146,10007146,K0088,1,GR
10007146,10007146,K0088,2,GR
10007146,10007146,K0089,1,GR
10007146,10007146,K0089,2,GR
10007146,10007146,K0091,1,GR
10007146,10007146,K0091,2,GR
10007146,10007146,K0092,1,GR
10007146,10007146,K0092,2,GR
10007146,10007146,K0093,1,GR
10007146,10007146,K0093,2,GR
10007146,10007146,K0095,1,GR
10007146,10007146,K0095,2,GR
10007146,10007146,K0096,1,GR
10007146,10007146,K0096,2,GR
10007146,10007146,K0098,1,GR
10007146,10007146,K0099,1,ME
10007146,10007146,K0099,2,ME
10007146,10007146,K0102,1,ME
10007146,10007146,K0102,2,ME
10007146,10007146,K0114,1,ME
10007146,10007146,K0114,2,ME
10007146,10007146,K0115,1,ME
10007146,10007146,K0115,2,ME
10007146,10007146,K0116,1,ME
10007146,10007146,K0116,2,ME
10007146,10007146,K0118,1,ME
10007146,10007146,K0118,2,ME
10007146,10007146,K0119,1,ME
10007146,10007146,K0119,2,ME
10007146,10007146,K0122,1,ME
10007146,10007146,K0122,2,ME
10007146,10007146,K0125,1,ME
10007146,10007146,K0125,2,ME
10007146,10007146,K0126,1,ME
10007146,10007146,K0126,2,ME
10007146,10007146,K0128,1,ME
10007146,10007146,K0128,2,ME
10007146,10007146,K0130,1,ME
10007146,10007146,K0130,2,ME
10007146,10007146,K0132,1,ME
10007146,10007146,K0132,2,ME
10007146,10007146,K0143,1,ME
10007146,10007146,K0143,2,ME
10007146,10007146,K0146,1,ME
10007146,10007146,K0146,2,ME
10007146,10007146,K0147,1,ME
10007146,10007146,K0147,2,ME
10007146,10007146,K0151,1,ME
10007146,10007146,K0152,1,ME
10007146,10007146,K0152,2,ME
10007146,10007146,K0154,1,ME
10007146,10007146,K0154,2,ME
10007146,10007146,K0155,1,ME
10007146,10007146,K0155,2,ME
10007146,10007146,K0160,1,ME
10007146,10007146,K0160,2,ME
10007146,10007146,K0165,2,ME
10007146,10007146,K0166,2,ME
10007146,10007146,K0175,1,AV
10007146,10007146,K0177,1,AV
10007146,10007146,K0181,1,AV
10007146,10007146,K0181,2,AV
10007146,10007146,K0182,1,AV
10007146,10007146,K0183,1,AV
10007146,10007146,K0183,2,AV
10007146,10007146,K0192,1,AV
10007146,10007146,K0193,1,AV
10007146,10007146,K0194,1,AV
10007146,10007146,K0194,1,ME
10007146,10007146,K0195,1,AV
10007146,10007146,K0196,1,AV
10007146,10007146,K0197,1,AV
10007146,10007146,K0197,1,ME
10007146,10007146,K0199,1,AV
10007146,10007146,K0199,2,AV
10007146,10007146,K0200,1,AV
10007146,10007146,K0200,2,AV
10007146,10007146,K0201,1,AV
10007146,10007146,K0201,2,AV
10007146,10007146,K0202,1,AV
10007146,10007146,K0202,2,AV
10007146,10007146,K0212,1,AV
10007146,10007146,K0212,2,AV
10007146,10007146,K0213,1,AV
10007146,10007146,K0213,1,ME
10007146,10007146,K0220,1,GR
10007146,10007146,K0220,2,GR
10007146,10007146,K0222,1,GR
10007146,10007146,K0222,2,GR
10007146,10007146,K0223,1,GR
10007146,10007146,K0223,2,GR
10007146,10007146,K0224,1,GR
10007146,10007146,K0224,2,GR
10007146,10007146,K0227,1,GR
10007146,10007146,K0227,2,GR
10007146,10007146,K0228,1,GR
10007146,10007146,K0228,2,GR
10007146,10007146,K0229,1,GR
10007146,10007146,K0229,2,GR
10007146,10007146,K0230,1,GR
10007146,10007146,K0230,2,GR
10007146,10007146,K0233,1,GR
10007146,10007146,K0233,2,GR
10007146,10007146,K0234,1,GR
10007146,10007146,K0234,2,GR
10007146,10007146,K0235,1,GR
10007146,10007146,K0235,2,GR
10007146,10007146,K0236,1,GR
10007146,10007146,K0236,2,GR
10007146,10007146,K0238,1,GR
10007146,10007146,K0238,2,GR
10007146,10007146,K0239,1,GR
10007146,10007146,K0239,2,GR
10007146,10007146,K0241,1,GR
10007146,10007146,K0241,2,GR
10007146,10007146,K0242,1,GR
10007146,10007146,K0242,2,GR
10007146,10007146,K0243,1,GR
10007146,10007146,K0243,2,GR
10007146,10007146,K0244,1,GR
10007146,10007146,K0244,2,GR
10007146,10007146,K0245,1,GR
10007146,10007146,K0245,2,GR
10007146,10007146,K0250,1,GR
10007146,10007146,K0250,2,GR
10007146,10007146,K0253,1,GR
10007146,10007146,K0253,2,GR
10007146,10007146,K0258,1,GR
10007146,10007146,K0258,2,GR
10007146,10007146,K0263,1,ME
10007146,10007146,K0263,2,ME
10007146,10007146,K0265,1,ME
10007146,10007146,K0265,2,ME
10007146,10007146,K0267,1,ME
10007146,10007146,K0268,1,ME
10007146,10007146,K0269,1,ME
10007146,10007146,K0271,1,ME
10007146,10007146,K0272,1,ME
10007146,10007146,K0288,1,ME
10007146,10007146,K0289,1,ME
10007146,10007146,K0289,2,ME
10007146,10007146,K0290,1,ME
10007146,10007146,K0292,1,GR
10007146,10007146,K0292,1,ME
10007146,10007146,K0293,1,ME
10007146,10007146,K0293,2,ME
10007146,10007146,K0294,1,ME
10007146,10007146,K0294,2,ME
10007146,10007146,K0301,1,GR
10007146,10007146,K0301,2,GR
10007146,10007146,K0346,1,GR
10007146,10007146,K0346,2,GR
10007146,10007146,K0348,1,GR
10007146,10007146,K0348,2,GR
10007146,10007146,K0357,1,BR
10007146,10007146,K0357,1,ME
10007146,10007146,K0357,2,BR
10007146,10007146,K0357,2,ME
10007146,10007146,K0368,1,AV
10007146,10007146,K0369,1,GR
10007146,10007146,K0369,2,GR
10007146,10007146,K0436,1,GR
10007146,10007146,K0449,2,ME
10007146,10007146,K0463,1,ME
10007146,10007146,K0470,1,ME
10007146,10007146,K0470,2,ME
10007146,10007146,K0471,1,ME
10007146,10007146,K0471,2,ME
10007146,10007146,K0472,1,ME
10007146,10007146,K0472,2,ME
10007146,10007146,K0473,1,ME
10007146,10007146,K0473,2,ME
10007146,10007146,K0474,1,ME
10007146,10007146,K0474,2,ME
10007146,10007146,K0475,1,ME
10007146,10007146,K0475,2,ME
10007146,10007146,K0479,1,ME
10007146,10007146,K0479,2,ME
10007146,10007146,K0480,1,ME
10007146,10007146,K0480,2,ME
10007146,10007146,K0481,1,ME
10007146,10007146,K0481,2,ME
10007146,10007146,K0482,1,ME
10007146,10007146,K0482,2,ME
10007146,10007146,K0483,1,ME
10007146,10007146,K0483,2,ME
10007146,10007146,K0484,1,GR
10007146,10007146,K0486,1,AV
10007146,10007146,K0487,1,AV
10007146,10007146,K0488,1,GR
10007146,10007146,K0488,2,GR
10007146,10007146,K0500,1,GR
10007146,10007146,K0500,2,GR
10007146,10007146,K0501,1,GR
10007146,10007146,K0501,2,GR
10007146,10007146,K0502,1,GR
10007146,10007146,K0502,2,GR
10007146,10007146,K0503,1,GR
10007146,10007146,K0503,2,GR
10007146,10007146,K0504,1,GR
10007146,10007146,K0504,2,GR
10007146,10007146,K0506,1,ME
10007146,10007146,K0520,1,GR
10007146,10007146,K0521,1,GR
10007146,10007146,K0522,1,GR
10007146,10007146,K0523,1,GR
10007146,10007146,K0524,1,GR
10007146,10007146,K0525,1,GR
10007146,10007146,K0526,1,GR
10007146,10007146,K0527,1,GR
10007146,10007146,K0528,1,GR
10007146,10007146,K0529,1,GR
10007146,10007146,K0530,1,GR
10007146,10007146,K0531,1,GR
10007146,10007146,K0532,1,GR
10007146,10007146,K0533,1,GR
10007146,10007146,K0534,1,GR
10007146,10007146,K0535,1,GR
10007146,10007146,K0536,1,GR
10007146,10007146,K0537,1,ME
10007146,10007146,K0538,1,ME
10007146,10007146,K0539,1,ME
10007146,10007146,K0540,1,ME
10007146,10007146,K0541,1,ME
10007146,10007146,K0542,1,ME
10007146,10007146,K0543,1,ME
10007146,10007146,K0544,1,ME
10007146,10007146,K0545,1,ME
10007146,10007146,K0546,1,ME
10007146,10007146,K0547,1,ME
10007146,10007146,K0548,1,AV
10007146,10007146,K0549,1,AV
10007146,10007146,K0550,1,AV
10007146,10007146,K0551,1,AV
10007146,10007146,K0553,1,GR
10007146,10007146,K0554,1,GR
10007146,10007146,K0555,1,GR
10007146,10007146,K0556,1,GR
10007146,10007146,K0557,1,GR
10007146,10007146,K0558,1,GR
10007146,10007146,K0559,1,GR
10007147,10007147,APJHBSCP-JOINT_HONS_BUS_COM,1,UH
10007147,10007147,APJHBSCP-JOINT_HONS_BUS_COM,2,UH
10007147,10007147,APJHBSEL-JOINT_HONS_BUS_EURO,1,UH
10007147,10007147,APJHBSEL-JOINT_HONS_BUS_EURO,2,UH
10007147,10007147,APJHBSESL-JOINT_HONS_BUS_EAST,1,UH
10007147,10007147,APJHBSESL-JOINT_HONS_BUS_EAST,2,UH
10007147,10007147,APJHBSHI-JOINT_HONS_BUS_HIST,1,UH
10007147,10007147,APJHBSHI-JOINT_HONS_BUS_HIST,2,UH
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,1,UH
10007147,10007147,APJHBSJMC-JOINT_HONS_BUS_JMC,2,UH
10007147,10007147,APJHBSLW-JOINT_HONS_BUS_LAW,1,UH
10007147,10007147,APJHBSLW-JOINT_HONS_BUS_LAW,2,UH
10007147,10007147,APJHBSMTH-JOINT_HONS_BUS_MATH,1,UH
10007147,10007147,APJHBSMTH-JOINT_HONS_BUS_MATH,2,UH
10007147,10007147,APJHBSPSY-JOINT_HONS_BUS_PSYCH,1,UH
10007147,10007147,APJHBSPSY-JOINT_HONS_BUS_PSYCH,2,UH
10007147,10007147,APJHBSSS-JOINT_HONS_BUS_SPS,1,UH
10007147,10007147,APJHBSSS-JOINT_HONS_BUS_SPS,2,UH
10007147,10007147,APJHCPHG-JOINT_HONS_COM_HGEOG,1,UH
10007147,10007147,APJHCPHG-JOINT_HONS_COM_HGEOG,2,UH
10007147,10007147,APJHCPLW-JOINT_HONS_COMP_LAW,1,UH
10007147,10007147,APJHCPLW-JOINT_HONS_COMP_LAW,2,UH
10007147,10007147,APJHCPMTH-JOINT_HONS_COMP_MATH,1,UH
10007147,10007147,APJHCPMTH-JOINT_HONS_COMP_MATH,2,UH
10007147,10007147,APJHCPPH-JOINT_HONS_COMP_PHIL,1,UH
10007147,10007147,APJHCPPH-JOINT_HONS_COMP_PHIL,2,UH
10007147,10007147,APJHCPSS-JOINT_HONS_COMP_SPS,1,UH
10007147,10007147,APJHCPSS-JOINT_HONS_COMP_SPS,2,UH
10007147,10007147,APJHECHG-JOINT_HONS_ECON_HGEOG,1,UH
10007147,10007147,APJHECHG-JOINT_HONS_ECON_HGEOG,2,UH
10007147,10007147,APJHECLW-JOINT_HONS_ECON_LAW,1,UH
10007147,10007147,APJHECLW-JOINT_HONS_ECON_LAW,2,UH
10007147,10007147,APJHECMTH-JOINT_HONS_ECON_MATH,1,UH
10007147,10007147,APJHECMTH-JOINT_HONS_ECON_MATH,2,UH
10007147,10007147,APJHECPHL-JOINT_HONS_ECON_PHIL,1,UH
10007147,10007147,APJHECPHL-JOINT_HONS_ECON_PHIL,2,UH
10007147,10007147,APJHECSS-JOINT_HONS_ECON_SPS,1,UH
10007147,10007147,APJHECSS-JOINT_HONS_ECON_SPS,2,UH
10007147,10007147,APJHHGSS-JOINT_HONS_HGEOG_SPOR,1,UH
10007147,10007147,APJHHGSS-JOINT_HONS_HGEOG_SPOR,2,UH
10007147,10007147,APJHHIHG-JOINT_HONS_HIST_HGEOG,1,UH
10007147,10007147,APJHHIHG-JOINT_HONS_HIST_HGEOG,2,UH
10007147,10007147,APJHHILW-JOINT_HONS_HIST_LAW,1,UH
10007147,10007147,APJHHILW-JOINT_HONS_HIST_LAW,2,UH
10007147,10007147,APJHJMCLW-JOINT_HONS_JMC_LAW,1,UH
10007147,10007147,APJHJMCLW-JOINT_HONS_JMC_LAW,2,UH
10007147,10007147,APJHJMCMTH-JOINT_HONS_JMC_MATH,1,UH
10007147,10007147,APJHJMCMTH-JOINT_HONS_JMC_MATH,2,UH
10007147,10007147,APJHJMCSS-JOINT_HONS_JMC_SPS,1,UH
10007147,10007147,APJHJMCSS-JOINT_HONS_JMC_SPS,2,UH
10007147,10007147,APJHLWEL-JOINT_HONS_LAW_EURO,1,UH
