PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10007157,10007157,H673,1,09402,0,,
10007157,10007157,H675,1,09401,0,,
10007157,10007157,H675,1,08801,0,,
10007157,10007157,H67H,1,09402,0,,
10007157,10007157,H67H,1,08802,0,,
10007157,10007157,H67I,1,08801,0,,
10007157,10007157,H67I,1,09401,0,,
10007157,10007157,H690,1,08702,0,,
10007157,10007157,H690,1,09402,0,,
10007157,10007157,H6T9,1,09401,0,,
10007157,10007157,H800,1,09201,0,,
10007157,10007157,H800,1,05101,0,,
10007157,10007157,H800,1,09202,0,,
10007157,10007157,H804,1,05101,0,,
10007157,10007157,H804,1,09202,0,,
10007157,10007157,H810,1,05102,0,,
10007157,10007157,H810,1,09203,0,,
10007157,10007157,H840,1,09201,0,,
10007157,10007157,H840,1,05101,0,,
10007157,10007157,H840,1,09202,0,,
10007157,10007157,H8F1,1,05101,0,,
10007157,10007157,H8F1,1,09201,0,,
10007157,10007157,H8F1,1,09202,0,,
10007157,10007157,H8J7,1,05101,0,,
10007157,10007157,H8J7,1,09201,0,,
10007157,10007157,H8J7,1,09202,0,,
10007157,10007157,H8T9,1,05101,0,,
10007157,10007157,H8T9,1,09201,0,,
10007157,10007157,H8T9,1,09202,0,,
10007157,10007157,H990,1,05101,0,,
10007157,10007157,H990,1,09202,0,,
10007157,10007157,H990,1,09201,0,,
10007157,10007157,HK21,1,00102,0,,
10007157,10007157,HK21,1,03001,0,,
10007157,10007157,HK21,1,08101,0,,
10007157,10007157,HK21,1,00101,0,,
10007157,10007157,HK21,1,10001,0,,
10007157,10007157,HK21,1,12101,0,,
10007157,10007157,HK21,1,12102,0,,
10007157,10007157,HK21,1,09301,0,,
10007157,10007157,HN62,1,09402,0,,
10007157,10007157,HN62,1,08702,0,,
10007157,10007157,J200,1,08501,0,,
10007157,10007157,J500,1,08501,0,,
10007157,10007157,J5R9,1,08501,0,,
10007157,10007157,JH51,1,08502,0,,
10007157,10007157,JH56,1,08502,0,,
10007157,10007157,JH5P,1,08501,0,,
10007157,10007157,K100,1,00101,0,,
10007157,10007157,K100,1,00102,0,,
10007157,10007157,K100,1,12101,0,,
10007157,10007157,K100,1,12102,0,,
10007157,10007157,K3K4,1,10201,0,,
10007157,10007157,K400,1,12802,0,,
10007157,10007157,KC39,1,10201,0,,
10007157,10007157,KK13,1,00101,0,,
10007157,10007157,KK13,1,00102,0,,
10007157,10007157,KK13,1,10201,0,,
10007157,10007157,KK13,1,12101,0,,
10007157,10007157,KK13,1,12102,0,,
10007157,10007157,N420,1,00601,0,,
10007157,10007157,N420,1,00901,0,,
10007157,10007157,N420,1,03401,0,,
10007157,10007157,N420,1,03701,0,,
10007157,10007157,N420,1,05501,0,,
10007157,10007157,N420,1,07501,0,,
10007157,10007157,NL21,1,00901,0,,
10007157,10007157,NL21,1,03501,0,,
10007157,10007157,NL21,1,05501,0,,
10007157,10007157,NL41,1,00601,0,,
10007157,10007157,NL41,1,00901,0,,
10007157,10007157,NL41,1,05501,0,,
10007157,10007157,NT22,1,00901,0,,
10007157,10007157,NT22,1,03501,0,,
10007157,10007157,NT22,1,05501,0,,
10007157,10007157,P500,1,11401,0,,
10007157,10007157,P500,1,10801,0,,
10007158,10007158,10,1,12601,0,,
10007158,10007158,103,1,07201,1,http://www.southampton.ac.uk/economics/undergraduate/courses/l1n3_bsc_economics_and_actuarial_science.page?,
10007158,10007158,11,1,12601,0,,
10007158,10007158,118,1,07501,1,https://apps.icaew.com/index.cfm/route/146395/icaew_ga/en/Students/Credit_for_prior_learning_directory,
10007158,10007158,12,1,12601,0,,
10007158,10007158,122,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/gl12_morse.page,
10007158,10007158,13,1,12601,0,,
10007158,10007158,14,1,12601,0,,
10007158,10007158,15,1,06801,0,,
10007158,10007158,16,1,06801,0,,
10007158,10007158,17,1,06801,0,,
10007158,10007158,18,1,06801,0,,
10007158,10007158,188,1,03003,0,,
10007158,10007158,188,1,03005,0,,
10007158,10007158,188,1,09302,0,,
10007158,10007158,188,1,08102,0,,
10007158,10007158,190,1,09301,0,,
10007158,10007158,191,1,09301,0,,
10007158,10007158,193,1,09902,0,,
10007158,10007158,194,1,09901,0,,
10007158,10007158,195,1,09901,0,,
10007158,10007158,197,1,09901,0,,
10007158,10007158,197,1,11601,0,,
10007158,10007158,198,1,09902,0,,
10007158,10007158,198,1,11602,0,,
10007158,10007158,20,1,06801,0,,
10007158,10007158,200,1,09901,0,,
10007158,10007158,200,1,11601,0,,
10007158,10007158,201,1,09901,0,,
10007158,10007158,201,1,11601,0,,
10007158,10007158,203,1,09901,0,,
10007158,10007158,203,1,11601,0,,
10007158,10007158,204,1,08402,0,,
10007158,10007158,204,1,09901,0,,
10007158,10007158,204,1,12301,0,,
10007158,10007158,205,1,09901,0,,
10007158,10007158,205,1,17201,0,,
10007158,10007158,207,1,09901,0,,
10007158,10007158,208,1,09901,0,,
10007158,10007158,209,1,09901,0,,
10007158,10007158,21,1,08401,0,,
10007158,10007158,210,1,09901,0,,
10007158,10007158,212,1,09901,0,,
10007158,10007158,213,1,09301,0,,
10007158,10007158,214,1,09901,0,,
10007158,10007158,215,1,11601,0,,
10007158,10007158,215,1,09901,0,,
10007158,10007158,217,1,08403,0,,
10007158,10007158,217,1,09902,0,,
10007158,10007158,217,1,12302,0,,
10007158,10007158,218,1,09901,0,,
10007158,10007158,218,1,08402,0,,
10007158,10007158,218,1,12301,0,,
10007158,10007158,219,1,08402,0,,
10007158,10007158,219,1,09901,0,,
10007158,10007158,219,1,12301,0,,
10007158,10007158,22,1,08401,0,,
10007158,10007158,220,1,08402,0,,
10007158,10007158,220,1,09901,0,,
10007158,10007158,220,1,12301,0,,
10007158,10007158,221,1,08402,0,,
10007158,10007158,221,1,09901,0,,
10007158,10007158,221,1,12301,0,,
10007158,10007158,222,1,08402,0,,
10007158,10007158,222,1,09901,0,,
10007158,10007158,222,1,12301,0,,
10007158,10007158,23,1,08401,0,,
10007158,10007158,230,1,08901,0,,
10007158,10007158,231,1,08901,0,,
10007158,10007158,232,1,08901,0,,
10007158,10007158,233,1,08901,0,,
10007158,10007158,235,1,08901,0,,
10007158,10007158,236,1,08901,0,,
10007158,10007158,238,1,08901,0,,
10007158,10007158,239,1,01105,0,,
10007158,10007158,239,1,01101,0,,
10007158,10007158,240,1,01101,0,,
10007158,10007158,241,1,01102,0,,
10007158,10007158,241,1,01104,0,,
10007158,10007158,241,1,01101,0,,
10007158,10007158,242,1,01102,0,,
10007158,10007158,242,1,01104,0,,
10007158,10007158,242,1,01101,0,,
10007158,10007158,243,1,01101,0,,
10007158,10007158,243,1,01102,0,,
10007158,10007158,243,1,01104,0,,
10007158,10007158,244,1,01101,0,,
10007158,10007158,245,1,01102,0,,
10007158,10007158,245,1,01104,0,,
10007158,10007158,245,1,01101,0,,
10007158,10007158,246,1,01101,0,,
10007158,10007158,246,1,01102,0,,
10007158,10007158,247,1,01101,0,,
10007158,10007158,248,1,01101,0,,
10007158,10007158,248,1,01102,0,,
10007158,10007158,248,1,01104,0,,
10007158,10007158,249,1,09401,0,,
10007158,10007158,25,1,08401,0,,
10007158,10007158,250,1,09401,0,,
10007158,10007158,251,1,09402,0,,
10007158,10007158,252,1,09401,0,,
10007158,10007158,253,1,09402,0,,
10007158,10007158,254,1,09401,0,,
10007158,10007158,256,1,09401,0,,
10007158,10007158,257,1,09401,0,,
10007158,10007158,260,1,08901,0,,
10007158,10007158,27,1,08401,0,,
10007158,10007158,28,1,08401,0,,
10007158,10007158,29,1,08401,0,,
10007158,10007158,340,1,05901,0,,
10007158,10007158,341,1,05901,0,,
10007158,10007158,346,1,02001,0,,
10007158,10007158,348,1,02001,0,,
10007158,10007158,383,1,09601,0,,
10007158,10007158,403,1,09601,0,,
10007158,10007158,404,1,03401,0,,
10007158,10007158,404,1,00601,0,,
10007158,10007158,404,1,00701,0,,
10007158,10007158,404,1,07501,0,,
10007158,10007158,404,1,19401,0,,
10007158,10007158,408,1,13601,0,,
10007158,10007158,408,1,16401,0,,
10007158,10007158,433,1,09902,0,,
10007158,10007158,433,1,17201,0,,
10007158,10007158,434,1,09902,0,,
10007158,10007158,434,1,11602,0,,
10007158,10007158,435,1,03003,0,,
10007158,10007158,435,1,09302,0,,
10007158,10007158,435,1,08102,0,,
10007158,10007158,435,1,03005,0,,
10007158,10007158,436,1,09402,0,,
10007158,10007158,437,1,09402,0,,
10007158,10007158,439,1,09402,0,,
10007158,10007158,44,1,06910,0,,
10007158,10007158,440,1,09902,0,,
10007158,10007158,441,1,12302,0,,
10007158,10007158,441,1,09902,0,,
10007158,10007158,441,1,08403,0,,
10007158,10007158,442,1,01101,0,,
10007158,10007158,443,1,01105,0,,
10007158,10007158,443,1,01101,0,,
10007158,10007158,445,1,17201,0,,
10007158,10007158,445,1,09901,0,,
10007158,10007158,446,1,09901,0,,
10007158,10007158,446,1,11601,0,,
10007158,10007158,447,1,09301,0,,
10007158,10007158,448,1,09301,0,,
10007158,10007158,45,1,11106,0,,
10007158,10007158,450,1,09401,0,,
10007158,10007158,451,1,09401,0,,
10007158,10007158,453,1,09901,0,,
10007158,10007158,454,1,09901,0,,
10007158,10007158,455,1,09901,0,,
10007158,10007158,455,1,12301,0,,
10007158,10007158,455,1,08402,0,,
10007158,10007158,456,1,01104,0,,
10007158,10007158,456,1,01101,0,,
10007158,10007158,456,1,01102,0,,
10007158,10007158,458,1,08901,0,,
10007158,10007158,459,1,09402,0,,
10007158,10007158,46,1,11105,0,,
10007158,10007158,460,1,09401,0,,
10007158,10007158,47,1,11102,0,,
10007158,10007158,48,1,11105,0,,
10007158,10007158,48,1,11102,0,,
10007158,10007158,480,1,03401,1,http://www.southampton.ac.uk/programmespecs/N100_BSc_Business_Analytics,
10007158,10007158,481,1,03401,1,http://www.southampton.ac.uk/programmespecs/N101_BSc_Business_Analytics_with_placement_year,
10007158,10007158,482,1,03401,1,http://www.southampton.ac.uk/programmespecs/N102_BSc_Business_Entrepreneurship,
10007158,10007158,483,1,03401,1,http://www.southampton.ac.uk/programmespecs/N103_BSc_Business_Entrepreneurship_with_placement,
10007158,10007158,484,1,03401,1,http://www.southampton.ac.uk/programmespecs/N105_BSc_Business_History,
10007158,10007158,485,1,03401,1,http://www.southampton.ac.uk/programmespecs/N106_BSc_Business_History_with_placement,
10007158,10007158,486,1,03401,1,http://www.southampton.ac.uk/programmespecs/N107_BSc_Business_Innovation,
10007158,10007158,487,1,03401,1,http://www.southampton.ac.uk/programmespecs/N108_BSc_Business_Innovation_with_placement,
10007158,10007158,488,1,03401,1,http://www.southampton.ac.uk/programmespecs/N202_BSc_Business_Management,
10007158,10007158,489,1,03401,1,http://www.southampton.ac.uk/programmespecs/N203_BSc_Business_Management_with_placement_year,
10007158,10007158,49,1,11103,0,,
10007158,10007158,49,1,11102,0,,
10007158,10007158,490,1,03401,1,http://www.southampton.ac.uk/programmespecs/N109_BSc_Business_Philosophy,
10007158,10007158,491,1,03401,1,http://www.southampton.ac.uk/programmespecs/N104_BSc_Business_Philosophy_with_placement,
10007158,10007158,494,1,06905,0,,
10007158,10007158,495,1,09901,0,,
10007158,10007158,495,1,11601,0,,
10007158,10007158,496,1,09901,0,,
10007158,10007158,497,1,09901,0,,
10007158,10007158,497,1,11601,0,,
10007158,10007158,498,1,09901,0,,
10007158,10007158,498,1,11601,0,,
10007158,10007158,499,1,09901,0,,
10007158,10007158,50,1,11103,0,,
10007158,10007158,500,1,09901,0,,
10007158,10007158,501,1,09901,0,,
10007158,10007158,502,1,11601,0,,
10007158,10007158,502,1,09901,0,,
10007158,10007158,503,1,09901,0,,
10007158,10007158,503,1,12301,0,,
10007158,10007158,503,1,08402,0,,
10007158,10007158,51,1,06906,0,,
10007158,10007158,515,1,09401,0,,
10007158,10007158,516,1,09401,0,,
10007158,10007158,518,1,18101,0,,
10007158,10007158,519,1,18601,1,http://www.southampton.ac.uk/programmespecs/N501_BSc_+Marketing,
10007158,10007158,52,1,06903,0,,
10007158,10007158,520,1,06905,0,,
10007158,10007158,521,2,18101,0,,
10007158,10007158,522,2,06906,0,,
10007158,10007158,523,2,06910,0,,
10007158,10007158,525,1,02002,0,,
10007158,10007158,529,1,07201,0,,
10007158,10007158,550,1,09301,0,,
10007158,10007158,553,1,09402,0,,
10007158,10007158,554,1,09402,0,,
10007158,10007158,555,1,09901,0,,
10007158,10007158,555,1,11601,0,,
10007158,10007158,556,1,09901,0,,
10007158,10007158,556,1,11601,0,,
10007158,10007158,557,1,09901,0,,
10007158,10007158,557,1,11601,0,,
10007158,10007158,558,1,11501,0,,
10007158,10007158,558,1,09901,0,,
10007158,10007158,559,1,11501,0,,
10007158,10007158,559,1,09901,0,,
10007158,10007158,560,1,09401,0,,
10007158,10007158,561,1,09301,0,,
10007158,10007158,562,1,08402,0,,
10007158,10007158,562,1,09901,0,,
10007158,10007158,562,1,12301,0,,
10007158,10007158,563,1,09901,0,,
10007158,10007158,563,1,08402,0,,
10007158,10007158,563,1,12301,0,,
10007158,10007158,564,1,09901,0,,
10007158,10007158,564,1,08402,0,,
10007158,10007158,564,1,12301,0,,
10007158,10007158,565,1,08402,0,,
10007158,10007158,565,1,09901,0,,
10007158,10007158,565,1,12301,0,,
10007158,10007158,566,1,09901,0,,
10007158,10007158,567,1,09901,0,,
10007158,10007158,568,1,09901,0,,
10007158,10007158,569,1,09901,0,,
10007158,10007158,570,1,09901,0,,
10007158,10007158,570,1,11601,0,,
10007158,10007158,571,1,09901,0,,
10007158,10007158,571,1,17201,0,,
10007158,10007158,572,1,09402,0,,
10007158,10007158,573,1,09401,0,,
10007158,10007158,574,1,09401,0,,
10007158,10007158,575,1,08402,0,,
10007158,10007158,575,1,09901,0,,
10007158,10007158,575,1,12301,0,,
10007158,10007158,576,1,08402,0,,
10007158,10007158,576,1,09901,0,,
10007158,10007158,576,1,12301,0,,
10007158,10007158,577,1,09901,0,,
10007158,10007158,577,1,08402,0,,
10007158,10007158,577,1,12301,0,,
10007158,10007158,578,1,09901,0,,
10007158,10007158,579,1,09901,0,,
10007158,10007158,580,1,09901,0,,
10007158,10007158,581,1,09901,0,,
10007158,10007158,582,1,09901,0,,
10007158,10007158,582,1,11601,0,,
10007158,10007158,584,1,09901,0,,
10007158,10007158,585,1,09901,0,,
10007158,10007158,586,1,09901,0,,
10007158,10007158,587,1,09901,0,,
10007158,10007158,588,1,09901,0,,
10007158,10007158,588,1,11601,0,,
10007158,10007158,590,1,09902,0,,
10007158,10007158,590,1,17201,0,,
10007158,10007158,591,1,09402,0,,
10007158,10007158,592,1,09402,0,,
10007158,10007158,599,1,09301,0,,
10007158,10007158,61,1,13601,0,,
10007158,10007158,61,1,16401,0,,
10007158,10007158,62,1,13601,0,,
10007158,10007158,62,1,16401,0,,
10007158,10007158,63,1,13601,0,,
10007158,10007158,63,1,16401,0,,
10007158,10007158,64,1,13601,0,,
10007158,10007158,64,1,16401,0,,
10007158,10007158,65,1,13601,0,,
10007158,10007158,65,1,16401,0,,
10007158,10007158,70,1,00601,0,,
10007158,10007158,70,1,00701,0,,
10007158,10007158,70,1,03401,0,,
10007158,10007158,70,1,07501,0,,
10007158,10007158,70,1,19401,0,,
10007158,10007158,71,1,18601,1,http://www.southampton.ac.uk/programmespecs/N550_BSc_International_Marketing,
10007158,10007158,77,1,18601,1,http://www.southampton.ac.uk/programmespecs/N500_BSc_Marketing,
10007158,10007158,78,1,02001,0,,
10007158,10007158,83,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g100_mathematics.page?,
10007158,10007158,85,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g103_mmath.page?,
10007158,10007158,86,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g120_mathematical_studies.page?,
10007158,10007158,87,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1c1_maths_with_biology.page?,
10007158,10007158,9,1,12601,0,,
10007158,10007158,90,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/G1G3_maths_with_statistics.page?,
10007158,10007158,91,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1g4_maths_with_computer_science.page?,
10007158,10007158,93,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1n3_maths_with_actuarial_science.page?,
10007158,10007158,94,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1nh_maths_with_finance.page?,
10007158,10007158,95,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1r1_maths_with_french.page,
10007158,10007158,96,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1r2_maths_with_german.page,
10007158,10007158,97,1,07201,1,http://www.southampton.ac.uk/maths/undergraduate/courses/g1r4_maths_with_spanish.page,
10007158,10007158,98,1,07201,1,http://www.southampton.ac.uk/humanities/undergraduate/courses/music/g1w3_bsc_mathematics_with_music.page,
10007159,10007159,KIS00002,1,09402,0,,
10007159,10007159,KIS00003,1,09402,0,,
10007159,10007159,KIS00004,1,09402,0,,
10007159,10007159,KIS00005,1,01102,0,,
10007159,10007159,KIS00005,1,05601,0,,
10007159,10007159,KIS00006,1,01102,0,,
10007159,10007159,KIS00007,1,01102,0,,
10007159,10007159,KIS00008,1,01102,0,,
10007159,10007159,KIS00009,1,01102,0,,
10007159,10007159,KIS00010,1,01102,0,,
10007159,10007159,KIS00021,1,06201,0,,
10007159,10007159,KIS00022,1,02001,0,,
10007159,10007159,KIS00023,1,02001,0,,
10007159,10007159,KIS00024,1,02001,0,,
10007159,10007159,KIS00028,1,01801,0,,
10007159,10007159,KIS00029,1,01801,0,,
10007159,10007159,KIS00055,1,10801,0,,
10007159,10007159,KIS00057,1,10801,0,,
10007159,10007159,KIS00057,1,11401,0,,
10007159,10007159,KIS00059,1,10801,0,,
10007159,10007159,KIS00060,1,10801,0,,
10007159,10007159,KIS00060,1,11401,0,,
10007159,10007159,KIS00062,1,13101,0,,
10007159,10007159,KIS00068,1,10801,0,,
10007159,10007159,KIS00071,1,13601,0,,
10007159,10007159,KIS00072,1,13601,0,,
10007159,10007159,KIS00073,1,00601,0,,
10007159,10007159,KIS00073,1,03401,0,,
10007159,10007159,KIS00078,1,03501,0,,
10007159,10007159,KIS00096,1,13901,0,,
10007159,10007159,KIS00097,1,13901,0,,
10007159,10007159,KIS00104,1,10901,0,,
10007159,10007159,KIS00106,1,06914,0,,
10007159,10007159,KIS00111,1,02001,0,,
10007159,10007159,KIS00385,1,02001,0,,
10007159,10007159,KIS00386,1,02001,0,,
10007159,10007159,KIS00387,1,02001,0,,
10007159,10007159,KIS00388,1,02001,0,,
10007159,10007159,KIS00389,1,02001,0,,
10007159,10007159,KIS00390,1,02001,0,,
10007159,10007159,KIS00391,1,02001,0,,
10007159,10007159,KIS00392,1,02001,0,,
10007159,10007159,KIS00393,1,02001,0,,
10007159,10007159,KIS00395,1,02001,0,,
10007159,10007159,KIS00396,1,02001,0,,
10007159,10007159,KIS00397,1,02001,0,,
10007159,10007159,KIS00398,1,02001,0,,
10007159,10007159,KIS00399,1,02001,0,,
10007159,10007159,KIS00400,1,02001,0,,
10007159,10007159,KIS00401,1,02001,0,,
10007159,10007159,KIS00586,1,07301,1,http://www.ibms.org/go/qualifications/ibms-courses/accreditation,
10007159,10007159,KIS00799,1,02001,0,,
10007159,10007159,KIS00800,1,02001,0,,
10007159,10007159,KIS00865,1,02001,0,,
10007159,10007159,KIS00883,1,02001,0,,
10007159,10007159,KIS00941,1,13901,0,,
10007159,10007159,KIS00942,1,13901,0,,
10007159,10007159,KIS00943,1,13901,0,,
10007159,10007159,KIS00949,1,11102,0,,
10007159,10007159,KIS00953,1,00601,0,,
10007160,10007160,UCA10F0001U,1,00301,0,,
10007160,10007160,UCA10S0001U,1,00301,0,,
10007160,10007160,UCA10S0002U,1,06904,0,,
10007160,10007160,UCA10S0002U,1,16501,0,,
10007160,10007160,UCD10F0001U,1,07301,0,,
10007160,10007160,UCD10S0001U,1,07301,0,,
10007160,10007160,UCJ10F0001U,1,12602,0,,
10007160,10007160,UCJ10F0006U,1,12602,0,,
10007160,10007160,UCJ10F0007U,1,12602,0,,
10007160,10007160,UCJ10S0002U,1,12602,0,,
10007160,10007160,UCJ10S0006U,1,12602,0,,
10007160,10007160,UCJ10S0007U,1,12602,0,,
10007160,10007160,UCJ20S0001U,1,12601,0,,
10007160,10007160,UCJ20S0003U,1,12601,0,,
10007160,10007160,UCJ20S0004U,1,12601,0,,
10007160,10007160,UCK10F0001U,1,08901,0,,
10007160,10007160,UCK10F0001U,1,08903,0,,
10007160,10007160,UCK10F0002U,1,08903,0,,
10007160,10007160,UCK10F0002U,1,08901,0,,
10007160,10007160,UCK10F0008U,1,08903,0,,
10007160,10007160,UCK10S0001U,1,08903,0,,
10007160,10007160,UCK10S0001U,1,08901,0,,
10007160,10007160,UCK10S0002U,1,08901,0,,
10007160,10007160,UCK10S0002U,1,08903,0,,
10007160,10007160,UCK10S0008U,1,08903,0,,
10007160,10007160,UCK21F0001U,1,08903,0,,
10007160,10007160,UCK21F0001U,1,08601,0,,
10007160,10007160,UCK21S0001U,1,08901,0,,
10007160,10007160,UCK21S0002U,1,08901,0,,
10007160,10007160,UCK21S0002U,1,08903,0,,
10007160,10007160,UFA12F0001U,1,09402,0,,
10007160,10007160,UFA12F0010U,1,09402,0,,
10007160,10007160,UFA12F0017U,1,09402,0,,
10007160,10007160,UFA12F0018U,1,09402,0,,
10007160,10007160,UFA12S0002U,1,09402,0,,
10007160,10007160,UFA12S0010U,1,09402,0,,
10007160,10007160,UFA12S0017U,1,09402,0,,
10007160,10007160,UFA12S0018U,1,09402,0,,
10007160,10007160,UFA15F0001U,1,09401,0,,
10007160,10007160,UFA15F0019U,1,09401,0,,
10007160,10007160,UFA15F0020U,1,09401,0,,
10007160,10007160,UFA15F0024U,1,09401,0,,
10007160,10007160,UFA15S0002U,1,09401,0,,
10007160,10007160,UFA15S0019U,1,09401,0,,
10007160,10007160,UFA15S0020U,1,09401,0,,
10007160,10007160,UFA15S0024U,1,09401,0,,
10007160,10007160,UFB12F0001U,1,03002,0,,
10007160,10007160,UFB12F0001U,1,08102,0,,
10007160,10007160,UFB12F0001U,1,10002,0,,
10007160,10007160,UFB12F0001U,1,09302,0,,
10007160,10007160,UFB12S0002U,1,03002,0,,
10007160,10007160,UFB12S0002U,1,09302,0,,
10007160,10007160,UFB12S0002U,1,08102,0,,
10007160,10007160,UFB12S0002U,1,10002,0,,
10007160,10007160,UFB15F0001U,1,08101,0,,
10007160,10007160,UFB15F0001U,1,03001,0,,
10007160,10007160,UFB15F0001U,1,09301,0,,
10007160,10007160,UFB15F0001U,1,10001,0,,
10007160,10007160,UFB15S0002U,1,03001,0,,
10007160,10007160,UFB15S0002U,1,08101,0,,
10007160,10007160,UFB15S0002U,1,10001,0,,
10007160,10007160,UFB15S0002U,1,09301,0,,
10007160,10007160,UFC12F0001U,1,09902,0,,
10007160,10007160,UFC12S0003U,1,09902,0,,
10007160,10007160,UFC15F0001U,1,09901,0,,
10007160,10007160,UFC15S0001U,1,09901,0,,
10007160,10007160,UFE12F0001U,1,09902,0,,
10007160,10007160,UFE12F0001U,1,11602,0,,
10007160,10007160,UFE12S0001U,1,11602,0,,
10007160,10007160,UFE12S0001U,1,09902,0,,
10007160,10007160,UFE15F0001U,1,09901,0,,
10007160,10007160,UFE15F0001U,1,11601,0,,
10007160,10007160,UFE15S0001U,1,11601,0,,
10007160,10007160,UFE15S0001U,1,09901,0,,
10007160,10007160,UFH12F0005U,1,09902,0,,
10007160,10007160,UFH12S0005U,1,09902,0,,
10007160,10007160,UFH15F0002U,1,09901,0,,
10007160,10007160,UFH15S0002U,1,09901,0,,
10007160,10007160,UFJ12F0003U,1,09203,0,,
10007160,10007160,UFJ12S0004U,1,09203,0,,
10007160,10007160,UFJ15F0001U,1,09201,0,,
10007160,10007160,UFJ15F0003U,1,09201,0,,
10007160,10007160,UFJ15S0002U,1,09201,0,,
10007160,10007160,UFJ15S0004U,1,09201,0,,
10007160,10007160,UGB10F0001U,1,08601,0,,
10007160,10007160,UGB10F0003U,1,08601,0,,
10007160,10007160,UGB10F0007U,1,08601,0,,
10007160,10007160,UGB10F0009U,1,08601,0,,
10007160,10007160,UGB10S0002U,1,08601,0,,
10007160,10007160,UGB10S0004U,1,08601,0,,
10007160,10007160,UGB10S0008U,1,08601,0,,
10007160,10007160,UGB10S0010U,1,08601,0,,
10007160,10007160,UGB19F0001U,1,08601,0,,
10007160,10007160,UGB19F0002U,1,08601,0,,
10007160,10007160,UGB19F0002U,1,08903,0,,
10007160,10007160,UGB19S0002U,1,08601,0,,
10007160,10007160,UKA10F0008U,1,00901,0,,
10007160,10007160,UKA10F0009U,1,03401,0,,
10007160,10007160,UKA10F0009U,1,00901,0,,
10007160,10007160,UKA10F0009U,1,00601,0,,
10007160,10007160,UKA10F0009U,1,07501,0,,
10007160,10007160,UKA10F0009U,1,03701,0,,
10007160,10007160,UKA10F0009U,1,07601,0,,
10007160,10007160,UKA10F0014U,1,00901,0,,
10007160,10007160,UKA10F0017U,1,00901,0,,
10007160,10007160,UKA10F0020U,1,00901,0,,
10007160,10007160,UKA10F0024U,1,00901,0,,
10007160,10007160,UKA10S0001U,1,00901,0,,
10007160,10007160,UKA10S0008U,1,00901,0,,
10007160,10007160,UKA10S0009U,1,07501,0,,
10007160,10007160,UKA10S0009U,1,03701,0,,
10007160,10007160,UKA10S0009U,1,03401,0,,
10007160,10007160,UKA10S0009U,1,00901,0,,
10007160,10007160,UKA10S0009U,1,00601,0,,
10007160,10007160,UKA10S0009U,1,07601,0,,
10007160,10007160,UKA10S0017U,1,00901,0,,
10007160,10007160,UKA10S0020U,1,00901,0,,
10007160,10007160,UKA10S0024U,1,00901,0,,
10007160,10007160,UKA16F0001U,1,00901,0,,
10007160,10007160,UKA16F0002U,1,00901,0,,
10007160,10007160,UKA16F0004U,1,00901,0,,
10007160,10007160,UKA16F0005U,1,00901,0,,
10007160,10007160,UKA16F0006U,1,00901,0,,
10007160,10007160,UKA16F0009U,1,00901,0,,
10007160,10007160,UKA16S0001U,1,00901,0,,
10007160,10007160,UKA16S0002U,1,00901,0,,
10007160,10007160,UKA16S0004U,1,00901,0,,
10007160,10007160,UKA16S0005U,1,00901,0,,
10007160,10007160,UKA16S0006U,1,00901,0,,
10007160,10007160,UKA16S0009U,1,00901,0,,
10007160,10007160,UKX10S0001U,1,00901,0,,
10007160,10007160,UKX10S0002U,1,00901,0,,
10007160,10007160,UKX10S0007U,1,00901,0,,
10007160,10007160,ULA22F0001U,1,13601,0,,
10007160,10007160,ULA22F0002U,1,13601,0,,
10007160,10007160,ULA22F0009U,1,13601,0,,
10007160,10007160,ULA22F0010U,1,13601,0,,
10007160,10007160,ULA22S0001U,1,13601,0,,
10007160,10007160,ULA22S0007U,1,13601,0,,
10007160,10007160,ULA22S0009U,1,13601,0,,
10007160,10007160,ULA22S0010U,1,13601,0,,
10007160,10007160,ULD10F0001U,1,02001,0,,
10007160,10007160,ULD10S0001U,1,02001,0,,
10007160,10007160,UTA10S0002U,1,11103,0,,
10007160,10007160,UTA10S0003U,1,11102,0,,
10007160,10007160,UTA10S0004U,1,11105,0,,
10007160,10007160,UTA10S0006U,1,11106,0,,
10007160,10007160,UTA40S0009U,1,06907,0,,
10007161,10007161,AAS_FT,1,11102,0,,
10007161,10007161,ABS_FT,1,11105,0,,
10007161,10007161,AEIPRD-UHC_FT,1,09901,0,,
10007161,10007161,AFSNG_FT,1,00601,0,,
10007161,10007161,AFSNG_FT,1,00701,0,,
