PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,JOBPOP,JOBRESP_RATE,JOBAGG,JOBSBJ,PROFMAN,OTHERJOB,UNKWN
10007851,10007851,GG703PT,2,20,65,23,035,100,0,0
10007851,10007851,H2012PT,2,30,65,13,041,85,15,0
10007851,10007851,H2023,1,15,75,13,041,85,15,0
10007851,10007851,H2023PT,2,25,95,23,041,95,5,0
10007851,10007851,H2343,1,30,85,13,037,70,30,0
10007851,10007851,H2343PT,2,25,80,13,037,90,10,0
10007851,10007851,H2923,1,10,65,24,,100,0,0
10007851,10007851,H2923PT,2,25,95,24,,95,5,0
10007851,10007851,H293P,1,15,75,13,041,85,15,0
10007851,10007851,H3003,1,10,80,14,,85,15,0
10007851,10007851,H3003PT,2,25,80,24,,90,10,0
10007851,10007851,H302P,1,30,85,13,037,70,30,0
10007851,10007851,H3302PT,2,10,90,13,037,70,30,0
10007851,10007851,H3343,1,10,70,14,,60,40,0
10007851,10007851,H3343PT,2,25,80,13,037,90,10,0
10007851,10007851,H4723,1,30,85,12,14,65,35,0
10007851,10007851,H4723PT,2,25,80,12,14,90,10,0
10007851,10007851,H5483,1,25,75,13,040,80,20,0
10007851,10007851,H5483PT,2,10,75,13,040,90,10,0
10007851,10007851,H6003,1,15,75,24,,85,15,0
10007851,10007851,H6003PT,2,15,75,24,,85,15,0
10007851,10007851,H602P,1,25,75,13,040,80,20,0
10007851,10007851,H6032,2,40,75,11,9,80,20,0
10007851,10007851,H6783,1,30,85,13,037,70,30,0
10007851,10007851,H6783PT,2,25,80,13,037,90,10,0
10007851,10007851,HJ39,1,15,80,14,,70,30,0
10007851,10007851,HJ393PT,2,10,75,13,040,90,10,0
10007851,10007851,I1003FT,1,15,70,14,,85,15,0
10007851,10007851,I1003PT,2,20,65,23,035,100,0,0
10007851,10007851,I1203FT,1,10,90,14,,80,20,0
10007851,10007851,I1203PT,2,20,65,23,035,100,0,0
10007851,10007851,I1213,1,85,78,13,035,81,19,0
10007851,10007851,I2003,1,85,78,13,035,81,19,0
10007851,10007851,I2603,1,85,78,13,035,81,19,0
10007851,10007851,J9013,1,30,85,13,037,70,30,0
10007851,10007851,J9013PT,2,15,80,14,,85,15,0
10007851,10007851,J9323,1,10,70,14,,35,65,0
10007851,10007851,J9323PT,2,45,80,11,9,90,10,0
10007851,10007851,K1103,1,10,70,14,,80,20,0
10007851,10007851,K1103PT,2,20,75,22,18,90,10,0
10007851,10007851,K1303,1,15,70,24,,70,30,0
10007851,10007851,K1303PT,2,20,75,22,18,90,10,0
10007851,10007851,K2403,1,20,75,12,18,85,15,0
10007851,10007851,K2403PT,2,10,70,23,048,90,10,0
10007851,10007851,K2533,1,20,75,12,18,85,15,0
10007851,10007851,K2533PT,2,10,70,23,048,90,10,0
10007851,10007851,L3003,1,25,60,24,,55,45,0
10007851,10007851,L3003PT,2,15,60,21,B,70,30,0
10007851,10007851,L3463,1,35,70,13,063,55,45,0
10007851,10007851,L3463PT,2,10,75,13,063,60,40,0
10007851,10007851,L4353,1,35,70,13,063,55,45,0
10007851,10007851,L5103,1,15,35,14,,100,0,0
10007851,10007851,L5103PT,2,15,60,21,B,70,30,0
10007851,10007851,L5113,1,45,60,13,058,65,35,0
10007851,10007851,L5313,1,25,85,14,,20,80,0
10007851,10007851,L5323,1,45,60,13,058,65,35,0
10007851,10007851,L5323PT,2,15,60,21,B,70,30,0
10007851,10007851,L5912LK,2,20,80,14,,45,55,0
10007851,10007851,L5923,1,20,90,14,,20,80,0
10007851,10007851,L5923PT,2,15,60,21,B,70,30,0
10007851,10007851,L9003,1,100,63,11,B,49,51,0
10007851,10007851,L9003PT,2,15,60,21,B,70,30,0
10007851,10007851,M1003,1,15,80,14,,75,25,0
10007851,10007851,M1003PT,2,10,70,24,,50,50,0
10007851,10007851,M1M23,1,20,75,13,060,75,25,0
10007851,10007851,M1M23PT,2,15,75,23,060,55,45,0
10007851,10007851,ML953,1,55,65,13,054,40,60,0
10007851,10007851,ML953PT,2,15,60,21,B,70,30,0
10007851,10007851,ML963,1,55,65,13,054,40,60,0
10007851,10007851,N1003,1,15,85,14,,80,20,0
10007851,10007851,N1003PT,2,10,70,23,061,55,45,0
10007851,10007851,N1033,2,10,70,23,061,55,45,0
10007851,10007851,N1903,1,35,70,13,063,55,45,0
10007851,10007851,N1903,1,85,78,13,035,81,19,0
10007851,10007851,N1903PT,2,10,75,13,063,60,40,0
10007851,10007851,N1903PT,2,20,65,23,035,100,0,0
10007851,10007851,N2003,1,25,70,14,,60,40,0
10007851,10007851,N2003PT,2,10,75,13,063,60,40,0
10007851,10007851,N2273,1,60,57,13,067,44,56,0
10007851,10007851,N2383,1,20,90,13,062,85,15,0
10007851,10007851,N2383PT,2,15,70,22,25,60,40,0
10007851,10007851,N2863,1,20,85,13,061,80,20,0
10007851,10007851,N2863PT,2,10,70,23,061,55,45,0
10007851,10007851,N2952,1,15,85,23,067,5,95,0
10007851,10007851,N4003,1,20,85,14,,45,55,0
10007851,10007851,N4124,1,25,85,13,066,45,55,0
10007851,10007851,N4124PT,2,10,65,23,066,80,20,0
10007851,10007851,N4733,1,25,85,13,066,45,55,0
10007851,10007851,N5603FT,1,20,90,13,062,85,15,0
10007851,10007851,N5603PT,2,15,70,22,25,60,40,0
10007851,10007851,N5923,1,20,90,13,062,85,15,0
10007851,10007851,N5923PT,2,15,70,22,25,60,40,0
10007851,10007851,N7383,1,20,90,13,062,85,15,0
10007851,10007851,N7383PT,2,15,70,22,25,60,40,0
10007851,10007851,N8203,1,25,60,24,,50,50,0
10007851,10007851,N8203PT,2,10,55,23,067,60,40,0
10007851,10007851,N8263,1,60,57,13,067,44,56,0
10007851,10007851,N8323,1,60,57,13,067,44,56,0
10007851,10007851,N8363,1,35,70,13,063,55,45,0
10007851,10007851,N8363PT,2,10,75,13,063,60,40,0
10007851,10007851,OLUAQ3,2,10,70,23,061,55,45,0
10007851,10007851,P3113,1,30,80,24,,50,50,0
10007851,10007851,P3123,1,30,80,13,069,35,65,0
10007851,10007851,P3133,1,30,80,13,069,35,65,0
10007851,10007851,P3903,1,30,80,13,069,35,65,0
10007851,10007851,P5003,1,20,80,24,,55,45,0
10007851,10007851,P5103,1,20,80,23,073,55,45,0
10007851,10007851,Q2003,1,10,75,14,,35,65,0
10007851,10007851,Q3003,1,15,75,13,075,35,65,0
10007851,10007851,Q3054,1,15,75,13,075,35,65,0
10007851,10007851,UB1AB3,1,175,78,11,2,92,8,0
10007851,10007851,UB3AB3,1,60,57,13,067,44,56,0
10007851,10007851,UB3AB3PT,2,10,55,23,067,60,40,0
10007851,10007851,UC8AG,2,25,70,14,,80,20,0
10007851,10007851,UH3AA2,2,15,100,24,,100,0,0
10007851,10007851,UH6AI3,1,25,75,13,040,80,20,0
10007851,10007851,UH9AA3,2,25,95,22,16,95,5,0
10007851,10007851,UN8AK3,1,60,57,13,067,44,56,0
10007851,10007851,UN8AL3,1,60,57,13,067,44,56,0
10007851,10007851,UP3AB3,1,30,80,13,069,35,65,0
10007851,10007851,UW2AI3,1,105,77,13,096,48,52,0
10007851,10007851,UW4AA3,1,15,80,13,098,15,85,0
10007851,10007851,UW6AC3,1,55,64,13,100,64,36,0
10007851,10007851,UX3AI3,1,110,82,13,105,20,80,0
10007851,10007851,UX3AI3PT,2,20,85,13,105,55,45,0
10007851,10007851,V1003,1,25,80,14,,25,75,0
10007851,10007851,V1054,1,30,80,13,090,30,70,0
10007851,10007851,W1003,1,10,75,14,,25,75,0
10007851,10007851,W2113,1,30,85,14,,75,25,0
10007851,10007851,W2164M,1,10,75,24,,25,75,0
10007851,10007851,W2203,1,15,70,14,,30,70,0
10007851,10007851,W2213,1,25,80,14,,30,70,0
10007851,10007851,W2224M,1,105,77,13,096,48,52,0
10007851,10007851,W2233,1,105,77,13,096,48,52,0
10007851,10007851,W2303,1,15,75,14,,30,70,0
10007851,10007851,W2413,1,10,90,14,,60,40,0
10007851,10007851,W3003,1,20,75,13,097,35,65,0
10007851,10007851,W3403,1,20,75,14,,35,65,0
10007851,10007851,W4003,1,15,80,13,098,15,85,0
10007851,10007851,W4423,1,15,80,13,098,15,85,0
10007851,10007851,W4433,1,15,80,13,098,15,85,0
10007851,10007851,W4613,1,15,80,13,098,15,85,0
10007851,10007851,W4713,1,15,80,13,098,15,85,0
10007851,10007851,W6153,1,105,77,13,096,48,52,0
10007851,10007851,W6173,1,55,64,13,100,64,36,0
10007851,10007851,W6184M,1,105,77,13,096,48,52,0
10007851,10007851,W6193,1,55,64,13,100,64,36,0
10007851,10007851,W6203,1,55,64,13,100,64,36,0
10007851,10007851,W6243,1,55,64,13,100,64,36,0
10007851,10007851,W6403,1,25,70,14,,75,25,0
10007851,10007851,W6503,1,10,60,14,,35,65,0
10007851,10007851,W8003,1,20,75,24,,30,70,0
10007851,10007851,X1003_4YR,1,110,96,14,,100,0,0
10007851,10007851,X3003,1,25,70,14,,30,70,0
10007851,10007851,X3003PT,2,20,85,13,105,55,45,0
10007851,10007851,X3103,1,40,85,14,,15,85,0
10007851,10007851,X3103PT,2,15,75,24,,55,45,0
10007851,10007851,X3123,1,110,82,11,I,20,80,0
10007852,10007852,2W1A,1,40,80,13,060,75,20,5
10007852,10007852,3K9Z,1,25,90,13,052,60,40,0
10007852,10007852,3K9Z,1,10,80,13,059,30,70,0
10007852,10007852,4R3W,1,40,80,13,060,75,20,5
10007852,10007852,7U8Y,1,40,80,13,060,75,20,5
10007852,10007852,A100,1,135,91,24,,100,0,0
10007852,10007852,A200,1,50,85,13,002,100,0,0
10007852,10007852,B100,1,10,85,12,02,40,60,0
10007852,10007852,B110,1,10,90,23,013,35,65,0
10007852,10007852,B110,1,20,75,13,017,20,80,0
10007852,10007852,B140,1,20,75,13,017,20,80,0
10007852,10007852,B210,1,10,85,12,02,40,60,0
10007852,10007852,B730,1,25,90,14,,100,0,0
10007852,10007852,B740F,1,165,80,14,,98,2,0
10007852,10007852,B740T,1,165,80,14,,98,2,0
10007852,10007852,B750,1,15,80,24,,100,0,0
10007852,10007852,B760,1,30,80,14,,100,0,0
10007852,10007852,B900,1,15,90,24,,50,50,0
10007852,10007852,B901,1,15,90,24,,50,50,0
10007852,10007852,C100,1,10,80,24,,60,40,0
10007852,10007852,C101,1,10,80,24,,60,40,0
10007852,10007852,C500,1,30,80,12,05,40,60,0
10007852,10007852,C700,1,30,80,12,05,40,60,0
10007852,10007852,C720,1,10,80,13,012,70,30,0
10007852,10007852,C800,1,20,75,14,,40,60,0
10007852,10007852,C801,1,25,85,14,,45,55,0
10007852,10007852,C8R1,1,50,80,13,019,45,55,0
10007852,10007852,C8R1,1,15,80,22,32,70,30,0
10007852,10007852,C8R2,1,50,80,13,019,45,55,0
10007852,10007852,C8R2,1,15,80,22,32,70,30,0
10007852,10007852,C8R4,1,50,80,13,019,45,55,0
10007852,10007852,C8R4,1,15,80,22,32,70,30,0
10007852,10007852,C8RA,1,50,80,13,019,45,55,0
10007852,10007852,C8RA,1,15,80,22,32,70,30,0
10007852,10007852,C8RG,1,50,80,13,019,45,55,0
10007852,10007852,C8RL,1,50,80,13,019,45,55,0
10007852,10007852,C8RL,1,15,80,22,32,70,30,0
10007852,10007852,CG11,1,15,80,23,032,85,15,0
10007852,10007852,CG81,1,50,80,13,019,45,55,0
10007852,10007852,CG81,1,15,80,23,032,85,15,0
10007852,10007852,CL82,1,30,70,13,053,55,45,0
10007852,10007852,CL82,1,50,80,13,019,45,55,0
10007852,10007852,CL87,1,50,80,13,019,45,55,0
10007852,10007852,CL87,1,10,80,13,059,30,70,0
10007852,10007852,CQ83,1,20,75,13,075,30,70,0
10007852,10007852,CQ83,1,50,80,13,019,45,55,0
10007852,10007852,CR88,1,50,80,13,019,45,55,0
10007852,10007852,CR88,1,15,80,22,32,70,30,0
10007852,10007852,CV81,1,30,75,13,090,50,50,0
10007852,10007852,CV81,1,50,80,13,019,45,55,0
10007852,10007852,CV85,1,50,80,13,019,45,55,0
10007852,10007852,CV85,1,15,65,23,093,40,60,0
10007852,10007852,F151,1,30,80,12,05,40,60,0
10007852,10007852,F154,1,30,80,12,05,40,60,0
10007852,10007852,F300,1,25,85,22,10,35,65,0
10007852,10007852,F303,1,25,85,22,10,35,65,0
10007852,10007852,F311,1,25,85,22,10,35,65,0
10007852,10007852,F3F5,1,25,85,22,10,35,65,0
10007852,10007852,F3G1,1,15,80,23,032,85,15,0
10007852,10007852,F3G1,1,25,85,22,10,35,65,0
10007852,10007852,F750,1,15,75,13,031,50,40,5
10007852,10007852,F800,1,15,75,13,031,50,40,5
10007852,10007852,FG31,1,15,80,23,032,85,15,0
10007852,10007852,FG31,1,25,85,22,10,35,65,0
10007852,10007852,FH32,1,25,85,22,10,35,65,0
10007852,10007852,FH3F,1,25,85,22,10,35,65,0
10007852,10007852,FL46,1,10,95,24,,20,80,0
10007852,10007852,FL77,1,15,75,13,031,50,40,5
10007852,10007852,FL77,1,10,80,13,059,30,70,0
10007852,10007852,FL7R,1,10,80,13,059,30,70,0
10007852,10007852,FL7R,1,15,75,13,031,50,40,5
10007852,10007852,G100,1,10,80,24,,85,15,0
10007852,10007852,G101,1,15,80,23,032,85,15,0
10007852,10007852,G1F5,1,15,80,23,032,85,15,0
10007852,10007852,G1F5,1,25,85,22,10,35,65,0
10007852,10007852,G400,1,25,80,13,035,90,10,0
10007852,10007852,G410,1,15,75,24,,95,5,0
10007852,10007852,GC11,1,15,80,23,032,85,15,0
10007852,10007852,GL11,1,15,80,23,032,85,15,0
10007852,10007852,GL11,1,25,90,13,052,60,40,0
10007852,10007852,GLD1,1,15,80,23,032,85,15,0
10007852,10007852,GLD1,1,25,90,13,052,60,40,0
10007852,10007852,GN14,1,20,70,13,066,90,10,0
10007852,10007852,GN14,1,15,80,23,032,85,15,0
10007852,10007852,GQ13,1,15,80,23,032,85,15,0
10007852,10007852,GQ13,1,20,75,13,075,30,70,0
10007852,10007852,H200,1,15,90,24,,80,20,0
10007852,10007852,H201,1,15,95,14,,100,0,0
10007852,10007852,H300,1,10,80,14,,55,45,0
10007852,10007852,H301,1,10,80,13,037,55,45,0
10007852,10007852,H301,1,20,85,13,041,100,0,0
10007852,10007852,H600,1,35,85,11,9,80,20,0
10007852,10007852,HF63,1,25,85,22,10,35,65,0
10007852,10007852,HF63,1,35,85,11,9,80,20,0
10007852,10007852,I140,1,15,75,24,,95,5,0
10007852,10007852,K100,1,10,80,22,18,90,10,0
10007852,10007852,K103,1,10,80,22,18,90,10,0
10007852,10007852,K104,1,10,85,23,050,90,10,0
10007852,10007852,K410,1,10,85,24,,90,10,0
10007852,10007852,L0N0,1,20,80,12,25,75,25,0
10007852,10007852,L0N0,1,25,90,13,052,60,40,0
10007852,10007852,L0N0,1,30,70,13,053,55,45,0
10007852,10007852,L100,1,10,100,14,,60,40,0
10007852,10007852,L101,1,25,90,13,052,60,40,0
10007852,10007852,L111,1,25,90,13,052,60,40,0
10007852,10007852,L114,1,25,90,13,052,60,40,0
10007852,10007852,L1N5,1,20,80,12,25,75,25,0
10007852,10007852,L1N5,1,25,90,13,052,60,40,0
10007852,10007852,L1R1,1,15,80,22,32,70,30,0
10007852,10007852,L1R1,1,25,90,13,052,60,40,0
10007852,10007852,L1R2,1,25,90,13,052,60,40,0
10007852,10007852,L1R2,1,15,80,22,32,70,30,0
10007852,10007852,L1R4,1,15,80,22,32,70,30,0
10007852,10007852,L1R4,1,25,90,13,052,60,40,0
10007852,10007852,L1RC,1,15,80,22,32,70,30,0
10007852,10007852,L1RC,1,25,90,13,052,60,40,0
10007852,10007852,L1RF,1,15,80,22,32,70,30,0
10007852,10007852,L1RF,1,25,90,13,052,60,40,0
10007852,10007852,L1RK,1,15,80,22,32,70,30,0
10007852,10007852,L1RK,1,25,90,13,052,60,40,0
10007852,10007852,L200,1,30,70,13,053,55,45,0
10007852,10007852,L245,1,30,70,13,053,55,45,0
10007852,10007852,L246,1,30,70,13,053,55,45,0
10007852,10007852,L250,1,15,65,24,,60,40,0
10007852,10007852,L2Q9,1,15,80,22,32,70,30,0
10007852,10007852,L2Q9,1,30,70,13,053,55,45,0
10007852,10007852,L2R1,1,15,80,22,32,70,30,0
10007852,10007852,L2R1,1,30,70,13,053,55,45,0
10007852,10007852,L2R2,1,15,80,22,32,70,30,0
10007852,10007852,L2R2,1,30,70,13,053,55,45,0
10007852,10007852,L2R4,1,30,70,13,053,55,45,0
10007852,10007852,L2R4,1,15,80,22,32,70,30,0
10007852,10007852,L2RC,1,15,80,22,32,70,30,0
10007852,10007852,L2RC,1,30,70,13,053,55,45,0
10007852,10007852,L2RF,1,15,80,22,32,70,30,0
10007852,10007852,L2RF,1,30,70,13,053,55,45,0
10007852,10007852,L2RK,1,15,80,22,32,70,30,0
10007852,10007852,L2RK,1,30,70,13,053,55,45,0
10007852,10007852,L3T6,1,30,70,13,053,55,45,0
10007852,10007852,L3T6,1,15,80,22,32,70,30,0
10007852,10007852,L500,1,30,90,14,,95,5,0
10007852,10007852,L700,1,20,80,24,,15,85,0
10007852,10007852,L7R1,1,10,80,13,059,30,70,0
10007852,10007852,L7R1,1,15,80,22,32,70,30,0
10007852,10007852,L7R2,1,15,80,22,32,70,30,0
10007852,10007852,L7R2,1,10,80,13,059,30,70,0
10007852,10007852,L7R4,1,10,80,13,059,30,70,0
10007852,10007852,L7R4,1,15,80,22,32,70,30,0
10007852,10007852,LF77,1,15,85,24,,50,50,0
10007852,10007852,LK74,1,10,85,23,050,90,10,0
10007852,10007852,LK74,1,10,80,13,059,30,70,0
10007852,10007852,LL12,1,25,90,13,052,60,40,0
10007852,10007852,LL12,1,30,70,13,053,55,45,0
10007852,10007852,LL72,1,10,80,13,059,30,70,0
10007852,10007852,LL72,1,30,70,13,053,55,45,0
10007852,10007852,LLD2,1,25,90,13,052,60,40,0
10007852,10007852,LLD2,1,30,70,13,053,55,45,0
10007852,10007852,LLN0,1,10,80,13,059,30,70,0
10007852,10007852,LLN0,1,20,80,12,25,75,25,0
10007852,10007852,LLN0,1,25,90,13,052,60,40,0
10007852,10007852,LN15,1,20,80,12,25,75,25,0
10007852,10007852,LN15,1,25,90,13,052,60,40,0
10007852,10007852,LNC0,1,20,80,12,25,75,25,0
10007852,10007852,LNC0,1,25,90,13,052,60,40,0
10007852,10007852,LNC0,1,50,80,13,019,45,55,0
10007852,10007852,LNG0,1,15,80,23,032,85,15,0
10007852,10007852,LNG0,1,20,80,12,25,75,25,0
10007852,10007852,LNG0,1,25,90,13,052,60,40,0
10007852,10007852,LNR0,1,15,80,22,32,70,30,0
10007852,10007852,LNR0,1,20,80,12,25,75,25,0
10007852,10007852,LNR0,1,25,90,13,052,60,40,0
10007852,10007852,LNV0,1,20,80,12,25,75,25,0
10007852,10007852,LNV0,1,25,90,13,052,60,40,0
10007852,10007852,LNV0,1,30,75,13,090,50,50,0
10007852,10007852,LQ23,1,30,70,13,053,55,45,0
10007852,10007852,LQ23,1,20,75,13,075,30,70,0
10007852,10007852,LR18,1,15,80,22,32,70,30,0
10007852,10007852,LR18,1,25,90,13,052,60,40,0
10007852,10007852,LR28,1,15,80,22,32,70,30,0
10007852,10007852,LR28,1,30,70,13,053,55,45,0
10007852,10007852,LR78,1,10,80,13,059,30,70,0
10007852,10007852,LR78,1,15,80,22,32,70,30,0
10007852,10007852,LRN0,1,15,80,22,32,70,30,0
10007852,10007852,LRN0,1,20,80,12,25,75,25,0
10007852,10007852,LRN0,1,25,90,13,052,60,40,0
10007852,10007852,LV11,1,30,75,13,090,50,50,0
10007852,10007852,LV11,1,25,90,13,052,60,40,0
10007852,10007852,LV21,1,10,70,14,,45,55,0
10007852,10007852,LV25,1,15,65,23,093,40,60,0
10007852,10007852,LV25,1,30,70,13,053,55,45,0
10007852,10007852,LV2C,1,30,75,13,090,50,50,0
10007852,10007852,LV2C,1,30,70,13,053,55,45,0
10007852,10007852,LV71,1,10,80,13,059,30,70,0
10007852,10007852,LV71,1,30,75,13,090,50,50,0
10007852,10007852,M101,1,40,80,13,060,75,20,5
10007852,10007852,M104,1,40,80,13,060,75,20,5
10007852,10007852,M111,1,20,80,14,,95,5,0
10007852,10007852,M114,1,15,80,14,,55,40,10
10007852,10007852,M190,1,40,80,13,060,75,20,5
10007852,10007852,M1R1,1,40,80,13,060,75,20,5
10007852,10007852,M1R1,1,15,80,22,32,70,30,0
10007852,10007852,M1R2,1,15,80,22,32,70,30,0
10007852,10007852,M1R2,1,40,80,13,060,75,20,5
10007852,10007852,M1R4,1,15,80,22,32,70,30,0
10007852,10007852,M1R4,1,40,80,13,060,75,20,5
10007852,10007852,M1RC,1,15,80,22,32,70,30,0
10007852,10007852,M1RC,1,40,80,13,060,75,20,5
10007852,10007852,M1RF,1,40,80,13,060,75,20,5
10007852,10007852,M1RF,1,15,80,22,32,70,30,0
10007852,10007852,M1RK,1,15,80,22,32,70,30,0
10007852,10007852,M1RK,1,40,80,13,060,75,20,5
10007852,10007852,N120,1,20,80,13,061,80,20,0
10007852,10007852,N122,1,20,80,13,061,80,20,0
10007852,10007852,N1G9,1,20,80,13,061,80,20,0
10007852,10007852,N1N3,1,20,80,13,061,80,20,0
10007852,10007852,N1N3,1,10,85,13,065,90,10,0
10007852,10007852,N1N5,1,20,80,12,25,75,25,0
10007852,10007852,N1N5,1,20,80,13,061,80,20,0
10007852,10007852,N1NM,1,20,80,13,061,80,20,0
10007852,10007852,N1R1,1,15,80,22,32,70,30,0
10007852,10007852,N1R1,1,20,80,13,061,80,20,0
10007852,10007852,N1R2,1,15,80,22,32,70,30,0
10007852,10007852,N1R2,1,20,80,13,061,80,20,0
10007852,10007852,N1R4,1,20,80,13,061,80,20,0
10007852,10007852,N1R4,1,15,80,22,32,70,30,0
10007852,10007852,N1RD,1,15,80,22,32,70,30,0
10007852,10007852,N1RD,1,20,80,13,061,80,20,0
10007852,10007852,N1RG,1,20,80,13,061,80,20,0
10007852,10007852,N1RG,1,15,80,22,32,70,30,0
10007852,10007852,N1RL,1,15,80,22,32,70,30,0
10007852,10007852,N1RL,1,20,80,13,061,80,20,0
10007852,10007852,N200,1,10,70,14,,70,30,0
10007852,10007852,N300,1,10,85,13,065,90,10,0
10007852,10007852,N390,1,10,85,13,065,90,10,0
10007852,10007852,N400,1,20,70,24,,85,15,0
10007852,10007852,N410,1,10,85,13,065,90,10,0
10007852,10007852,N410,1,20,70,13,066,90,10,0
10007852,10007852,NF17,1,20,80,13,061,80,20,0
10007852,10007852,NL12,1,20,80,13,061,80,20,0
10007852,10007852,NL12,1,30,70,13,053,55,45,0
10007852,10007852,NN1H,1,10,85,13,065,90,10,0
10007852,10007852,NN1H,1,20,80,13,061,80,20,0
10007852,10007852,NN24,1,20,80,13,061,80,20,0
10007852,10007852,Q300,1,15,80,14,,30,70,0
10007852,10007852,Q3H4,1,15,80,22,32,70,30,0
10007852,10007852,Q3H4,1,20,75,13,075,30,70,0
10007852,10007852,Q3R1,1,15,80,22,32,70,30,0
10007852,10007852,Q3R1,1,20,75,13,075,30,70,0
10007852,10007852,Q3R2,1,15,80,22,32,70,30,0
10007852,10007852,Q3R2,1,20,75,13,075,30,70,0
10007852,10007852,Q3R4,1,15,80,22,32,70,30,0
10007852,10007852,Q3R4,1,20,75,13,075,30,70,0
10007852,10007852,QR38,1,15,80,22,32,70,30,0
10007852,10007852,QR38,1,20,75,13,075,30,70,0
10007852,10007852,QV31,1,20,75,13,075,30,70,0
10007852,10007852,QV31,1,30,75,13,090,50,50,0
10007852,10007852,QV35,1,15,65,23,093,40,60,0
10007852,10007852,QV35,1,20,75,13,075,30,70,0
10007852,10007852,QW36,1,20,75,13,075,30,70,0
10007852,10007852,QW38,1,20,75,13,075,30,70,0
10007852,10007852,QW38,1,50,75,23,102,50,50,0
10007852,10007852,R800,1,15,80,22,32,70,30,0
10007852,10007852,R801,1,15,80,22,32,70,30,0
10007852,10007852,R802,1,15,80,22,32,70,30,0
10007852,10007852,R804,1,15,80,22,32,70,30,0
10007852,10007852,RLN0,1,15,80,22,32,70,30,0
10007852,10007852,RLN0,1,20,80,12,25,75,25,0
10007852,10007852,RLN0,1,25,90,13,052,60,40,0
10007852,10007852,RNL0,1,20,80,12,25,75,25,0
10007852,10007852,RNL0,1,15,80,22,32,70,30,0
10007852,10007852,RNL0,1,25,90,13,052,60,40,0
10007852,10007852,RR89,1,15,80,22,32,70,30,0
10007852,10007852,RV81,1,15,80,22,32,70,30,0
10007852,10007852,RV81,1,30,75,13,090,50,50,0
10007852,10007852,RV85,1,15,65,23,093,40,60,0
10007852,10007852,RV85,1,15,80,22,32,70,30,0
10007852,10007852,V140,1,15,75,14,,60,40,0
10007852,10007852,V1R1,1,30,75,13,090,50,50,0
10007852,10007852,V1R1,1,15,80,22,32,70,30,0
10007852,10007852,V1R2,1,15,80,22,32,70,30,0
10007852,10007852,V1R2,1,30,75,13,090,50,50,0
10007852,10007852,V1R4,1,30,75,13,090,50,50,0
10007852,10007852,V1R4,1,15,80,22,32,70,30,0
10007852,10007852,V212,1,30,75,13,090,50,50,0
10007852,10007852,V2R1,1,30,75,13,090,50,50,0
10007852,10007852,V2R1,1,15,80,22,32,70,30,0
10007852,10007852,V2R2,1,15,80,22,32,70,30,0
10007852,10007852,V2R2,1,30,75,13,090,50,50,0
10007852,10007852,V2R4,1,30,75,13,090,50,50,0
10007852,10007852,V2R4,1,15,80,22,32,70,30,0
10007852,10007852,V4W2,1,15,80,22,32,70,30,0
10007852,10007852,V4W2,1,30,75,13,090,50,50,0
10007852,10007852,V500,1,15,65,23,093,40,60,0
10007852,10007852,V501,1,15,65,23,093,40,60,0
10007852,10007852,V5R1,1,15,65,23,093,40,60,0
10007852,10007852,V5R1,1,15,80,22,32,70,30,0
10007852,10007852,V5R2,1,15,65,23,093,40,60,0
10007852,10007852,V5R2,1,15,80,22,32,70,30,0
10007852,10007852,V5R4,1,15,65,23,093,40,60,0
10007852,10007852,V5R4,1,15,80,22,32,70,30,0
10007852,10007852,V8U9,1,15,65,23,093,40,60,0
10007852,10007852,V8U9,1,15,80,22,32,70,30,0
10007852,10007852,VL5G,1,15,65,23,093,40,60,0
10007852,10007852,VL5G,1,30,70,13,053,55,45,0
10007852,10007852,VP53,1,15,65,23,093,40,60,0
10007852,10007852,VR51,1,15,65,23,093,40,60,0
10007852,10007852,VR51,1,15,80,22,32,70,30,0
10007852,10007852,VR52,1,15,65,23,093,40,60,0
10007852,10007852,VR52,1,15,80,22,32,70,30,0
10007852,10007852,VR54,1,15,65,23,093,40,60,0
10007852,10007852,VR54,1,15,80,22,32,70,30,0
10007852,10007852,VV15,1,30,75,13,090,50,50,0
10007852,10007852,VV15,1,15,65,23,093,40,60,0
10007852,10007852,VWL0,1,80,78,11,B,69,31,0
10007852,10007852,W100,1,25,65,14,,45,55,0
10007852,10007852,W210,1,15,85,14,,75,25,0
10007852,10007852,W220,1,10,85,14,,65,35,0
10007852,10007852,W231,1,10,60,14,,45,55,0
10007852,10007852,W240,1,10,85,14,,75,25,0
10007852,10007852,W250,1,10,70,14,,90,10,0
10007852,10007852,W280,1,15,70,14,,40,60,0
10007852,10007852,W720,1,10,75,14,,45,55,0
10007852,10007852,WG24,1,10,90,14,,90,10,0
10007852,10007852,WV15,1,10,60,24,,25,75,0
10007852,10007852,X120,1,15,70,11,I,95,5,0
10007852,10007852,X390,1,15,70,14,,95,5,0
10007854,10007854,10454,2,10,100,14,,90,10,0
10007854,10007854,21Y9,1,30,90,13,011,95,5,0
10007854,10007854,433Y,1,20,75,13,035,85,15,0
10007854,10007854,56D2,1,10,80,24,,50,50,0
10007854,10007854,56F1,1,125,85,11,H,59,41,0
10007854,10007854,6HJ3,1,125,85,11,H,59,41,0
10007854,10007854,707W,1,10,70,14,,55,45,0
