PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,DEGPOP,DEGAGG,DEGSBJ,UFIRST,UUPPER,ULOWER,UOTHER,UORDINARY,UDISTINCTION,UMERIT,UPASS,UNA
10007807,10007807,6237,1,20,24,,40,20,35,0,0,0,0,0,0
10007807,10007807,6238,1,25,13,040,30,40,20,10,0,0,0,0,0
10007807,10007807,6239,1,20,24,,0,0,0,100,0,0,0,0,0
10007807,10007807,6245,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,6271,1,15,24,,0,0,0,100,0,0,0,0,0
10007807,10007807,6277,1,10,14,,25,55,20,0,0,0,0,0,0
10007807,10007807,6307,1,40,14,,30,50,25,0,0,0,0,0,0
10007807,10007807,6308,2,10,13,067,35,35,25,0,0,0,0,0,0
10007807,10007807,6311,2,15,23,011,20,35,40,5,0,0,0,0,0
10007807,10007807,6316,1,20,14,,15,55,30,0,0,0,0,0,0
10007807,10007807,6332,1,30,14,,55,45,0,0,0,0,0,0,0
10007807,10007807,6380,1,15,24,,45,55,0,0,0,0,0,0,0
10007807,10007807,6484,2,50,13,058,15,40,35,10,0,0,0,0,0
10007807,10007807,6536,1,175,13,060,8,59,29,4,0,0,0,0,0
10007807,10007807,6536,1,95,13,066,21,44,34,2,0,0,0,0,0
10007807,10007807,6557,1,35,13,077,10,50,40,5,0,0,0,0,0
10007807,10007807,6557,1,60,13,063,32,50,18,0,0,0,0,0,0
10007807,10007807,6558,1,35,13,077,10,50,40,5,0,0,0,0,0
10007807,10007807,6558,1,20,13,098,10,55,35,0,0,0,0,0,0
10007807,10007807,6562,1,35,13,077,10,50,40,5,0,0,0,0,0
10007807,10007807,6562,1,60,13,090,8,76,15,1,0,0,0,0,0
10007807,10007807,6563,1,30,13,097,20,60,15,5,0,0,0,0,0
10007807,10007807,6563,1,35,13,077,10,50,40,5,0,0,0,0,0
10007807,10007807,6590,1,95,13,003,20,64,16,0,0,0,0,0,0
10007807,10007807,6601,2,10,14,,25,45,25,0,0,0,0,0,0
10007807,10007807,6607,2,20,13,035,15,25,35,20,0,0,0,0,0
10007807,10007807,6610,1,10,24,,0,80,20,0,0,0,0,0,0
10007807,10007807,6614,1,65,13,037,18,34,37,11,0,0,0,0,0
10007807,10007807,6625,2,20,24,,10,50,40,5,0,0,0,0,0
10007807,10007807,6649,1,10,24,,0,30,70,0,0,0,0,0,0
10007807,10007807,6688,1,65,13,036,56,27,13,3,0,0,0,0,0
10007807,10007807,6689,2,15,11,9,35,40,15,5,0,0,0,0,0
10007807,10007807,6691,1,65,13,036,56,27,13,3,0,0,0,0,0
10007807,10007807,6692,1,25,24,,95,5,0,0,0,0,0,0,0
10007807,10007807,6693,1,20,14,,100,0,0,0,0,0,0,0,0
10007807,10007807,6801,1,45,14,,25,35,35,0,0,0,0,0,0
10007807,10007807,6802,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,6803,1,50,14,,20,70,10,0,0,0,0,0,0
10007807,10007807,6804,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,6805,1,20,14,,25,55,15,5,0,0,0,0,0
10007807,10007807,6806,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,6829,2,10,11,E,10,30,60,0,0,0,0,0,0
10007807,10007807,6882,1,35,14,,0,5,70,30,0,0,0,0,0
10007807,10007807,6883,1,210,14,,0,4,55,40,0,0,0,0,0
10007807,10007807,6921,2,20,13,035,15,25,35,20,0,0,0,0,0
10007807,10007807,6922,2,10,13,041,40,45,10,10,0,0,0,0,0
10007807,10007807,6928,1,15,14,,15,55,35,0,0,0,0,0,0
10007807,10007807,6930,1,25,14,,40,45,15,5,0,0,0,0,0
10007807,10007807,6931,2,15,13,048,15,70,15,0,0,0,0,0,0
10007807,10007807,6931,2,25,13,063,35,60,5,0,0,0,0,0,0
10007807,10007807,6965,1,20,14,,10,45,45,0,0,0,0,0,0
10007807,10007807,6978,2,20,14,,20,50,30,0,0,0,0,0,0
10007807,10007807,6980,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7027,1,30,14,,0,70,30,0,0,0,0,0,0
10007807,10007807,7030,1,15,14,,30,25,30,15,0,0,0,0,0
10007807,10007807,7031,1,45,14,,5,20,75,0,0,0,0,0,0
10007807,10007807,7062,1,25,13,052,25,45,25,5,0,0,0,0,0
10007807,10007807,7072,1,65,13,041,17,51,31,2,0,0,0,0,0
10007807,10007807,7073,2,10,13,041,40,45,10,10,0,0,0,0,0
10007807,10007807,7090,1,65,13,037,18,34,37,11,0,0,0,0,0
10007807,10007807,7093,2,10,13,041,40,45,10,10,0,0,0,0,0
10007807,10007807,7094,1,65,13,036,56,27,13,3,0,0,0,0,0
10007807,10007807,7095,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7096,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7097,2,20,13,035,15,25,35,20,0,0,0,0,0
10007807,10007807,7098,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7099,2,20,13,035,15,25,35,20,0,0,0,0,0
10007807,10007807,7117,1,25,13,052,25,45,25,5,0,0,0,0,0
10007807,10007807,7117,1,40,13,065,20,55,20,5,0,0,0,0,0
10007807,10007807,7118,1,95,13,066,21,44,34,2,0,0,0,0,0
10007807,10007807,7118,1,25,13,052,25,45,25,5,0,0,0,0,0
10007807,10007807,7119,1,120,13,062,22,61,17,0,0,0,0,0,0
10007807,10007807,7119,1,25,13,052,25,45,25,5,0,0,0,0,0
10007807,10007807,7120,1,20,14,,30,50,20,0,0,0,0,0,0
10007807,10007807,7124,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7124,1,35,13,077,10,50,40,5,0,0,0,0,0
10007807,10007807,7138,1,410,13,035,25,40,28,7,0,0,0,0,0
10007807,10007807,7155,1,35,14,,15,75,10,0,0,0,0,0,0
10007807,10007807,7156,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,7172,1,135,13,011,27,58,12,3,0,0,0,0,0
10007807,10007807,7200,1,25,13,100,15,50,35,5,0,0,0,0,0
10007807,10007807,7214,1,135,13,011,27,58,12,3,0,0,0,0,0
10007807,10007807,7214,1,45,13,074,20,60,20,0,0,0,0,0,0
10007807,10007807,7215,2,10,22,30,20,35,45,0,0,0,0,0,0
10007807,10007807,7215,2,15,23,011,20,35,40,5,0,0,0,0,0
10007807,10007807,7221,1,45,13,074,20,60,20,0,0,0,0,0,0
10007807,10007807,7221,1,40,13,071,10,60,30,0,0,0,0,0,0
10007807,10007807,7222,2,10,22,30,20,35,45,0,0,0,0,0,0
10007807,10007807,7227,2,30,13,060,5,65,20,5,0,0,0,0,0
10007807,10007807,7227,2,15,23,053,20,30,45,5,0,0,0,0,0
10007807,10007807,7233,1,135,13,011,27,58,12,3,0,0,0,0,0
10007807,10007807,7233,1,30,13,004,55,45,0,0,0,0,0,0,0
10007807,10007807,7243,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,7243,2,20,13,035,15,25,35,20,0,0,0,0,0
10007807,10007807,7253,1,140,13,096,23,52,22,3,0,0,0,0,0
10007807,10007807,7338,1,65,13,041,17,51,31,2,0,0,0,0,0
10007807,10007807,7362,1,65,13,041,17,51,31,2,0,0,0,0,0
10007807,10007807,7408,2,10,13,041,40,45,10,10,0,0,0,0,0
10007807,10007807,7447,1,25,13,040,30,40,20,10,0,0,0,0,0
10007807,10007807,7462,1,35,13,023,35,55,10,0,0,0,0,0,0
10007807,10007807,7464,2,10,21,H,10,55,25,10,0,0,0,0,0
10007807,10007807,7477,1,65,13,036,56,27,13,3,0,0,0,0,0
10007807,10007807,7477,1,65,13,041,17,51,31,2,0,0,0,0,0
10007807,10007807,7480,1,40,13,065,20,55,20,5,0,0,0,0,0
10007807,10007807,7560,1,60,13,063,32,50,18,0,0,0,0,0,0
10007807,10007807,7560,1,95,13,066,21,44,34,2,0,0,0,0,0
10007807,10007807,7605,1,95,13,018,17,45,33,5,0,0,0,0,0
10007807,10007807,7680,1,95,13,018,17,45,33,5,0,0,0,0,0
10007811,10007811,100032,1,340,13,108,14,57,26,3,0,0,0,0,0
10007811,10007811,100038,1,340,13,108,14,57,26,3,0,0,0,0,0
10007811,10007811,100052,1,15,13,075,15,35,35,15,0,0,0,0,0
10007811,10007811,100061,1,10,13,094,15,50,35,0,0,0,0,0,0
10007811,10007811,100061,1,20,23,090,35,50,15,0,0,0,0,0,0
10007811,10007811,100062,1,15,13,098,5,40,50,10,0,0,0,0,0
10007811,10007811,100063,1,110,13,105,6,54,37,4,0,0,0,0,0
10007811,10007811,100066,1,110,13,105,6,54,37,4,0,0,0,0,0
10007811,10007811,100070,1,10,13,094,15,50,35,0,0,0,0,0,0
10007811,10007811,100070,1,110,13,105,6,54,37,4,0,0,0,0,0
10007811,10007811,100126,1,20,23,090,35,50,15,0,0,0,0,0,0
10007811,10007811,100127,1,110,13,105,6,54,37,4,0,0,0,0,0
10007811,10007811,BAPED,1,70,14,,23,73,4,0,0,0,0,0,0
10007811,10007811,JARCHIS,1,20,22,34,35,50,15,0,0,0,0,0,0
10007811,10007811,JARCHIS,1,20,23,090,35,50,15,0,0,0,0,0,0
10007811,10007811,JEDAD,1,20,14,,5,70,25,0,0,0,0,0,0
10007811,10007811,JEDENG,1,30,14,,10,50,35,5,0,0,0,0,0
10007811,10007811,JEDHIS,1,20,14,,10,45,45,0,0,0,0,0,0
10007811,10007811,JEDMAT,1,20,14,,20,50,25,5,0,0,0,0,0
10007811,10007811,JEDSEN,1,30,14,,15,55,30,5,0,0,0,0,0
10007811,10007811,JEDSOC,1,340,13,108,14,57,26,3,0,0,0,0,0
10007811,10007811,JEDSPO,1,40,14,,15,50,35,5,0,0,0,0,0
10007811,10007811,JENGAD,1,15,13,075,15,35,35,15,0,0,0,0,0
10007811,10007811,JENGAD,1,15,13,098,5,40,50,10,0,0,0,0,0
10007811,10007811,JENGHIS,1,15,13,075,15,35,35,15,0,0,0,0,0
10007811,10007811,JENGHIS,1,20,23,090,35,50,15,0,0,0,0,0,0
10007811,10007811,JSENAD,1,15,13,098,5,40,50,10,0,0,0,0,0
10007811,10007811,JSENAD,1,110,13,105,6,54,37,4,0,0,0,0,0
10007811,10007811,JSOCDRM,1,15,13,098,5,40,50,10,0,0,0,0,0
10007811,10007811,SDCOM,1,10,14,,0,30,60,10,0,0,0,0,0
10007811,10007811,SDRM,1,15,13,098,5,40,50,10,0,0,0,0,0
10007811,10007811,SECHS,1,70,14,,6,45,45,4,0,0,0,0,0
10007811,10007811,SEDS,1,340,13,108,14,57,26,3,0,0,0,0,0
10007811,10007811,SELIT,1,10,14,,15,25,40,15,0,0,0,0,0
10007811,10007811,STHE,1,10,14,,10,50,40,0,0,0,0,0,0
10007812,10007812,2323,1,40,14,,15,55,30,5,0,0,0,0,0
10007812,10007812,2903,1,40,13,079,15,55,30,5,0,0,0,0,0
10007812,10007812,UBAF-PAULIP1-UMFRSBUS,1,40,13,079,15,55,30,5,0,0,0,0,0
10007812,10007812,UBAF-PAULIP1-UMFRSINR,1,40,13,079,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAACGA,1,25,14,,5,80,10,5,0,0,0,0,0
10007814,10007814,UFBAACGAANHA,1,15,14,,20,80,0,0,0,0,0,0,0
10007814,10007814,UFBAACGAANHB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAACGAANHB,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAFRCA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAACGAFRCA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAACGAGRMA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAHSTA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAHSTA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAACGAHSTB,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAHSTB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAACGAITLA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAACGAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAACGC,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAAMDA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAAMDA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAAMDB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAAMDB,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAAMHA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAAMHB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHA,1,30,14,,5,80,15,0,0,0,0,0,0
10007814,10007814,UFBAANHAFRCA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHAFRCA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAANHAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAANHAGRMA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHAHSTA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHAITLA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAANHASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAANHASPNA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAANHB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAEDUA,1,15,24,,5,55,30,5,0,0,0,0,0
10007814,10007814,UFBAELGA,1,55,14,,17,57,25,2,0,0,0,0,0
10007814,10007814,UFBAELGAFRCA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAELGAFRCA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELGAGRMA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELGAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAELGAITLA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELGAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAELGAPHLA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAELGAPHLA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELGASPNA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELGASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAELLA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELTA,1,170,14,,17,62,18,3,0,0,0,0,0
10007814,10007814,UFBAELTAACGA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELTAACGA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAELTAANHA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAELTAANHA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAELTAHSTA,1,15,14,,20,80,0,0,0,0,0,0,0
10007814,10007814,UFBAELTAPHLA,1,15,14,,15,55,25,10,0,0,0,0,0
10007814,10007814,UFBAFRCA,1,15,24,,10,90,0,0,0,0,0,0,0
10007814,10007814,UFBAFRCAECNA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
10007814,10007814,UFBAFRCAELTA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAELTA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAFRCAGRMA,1,10,14,,40,60,0,0,0,0,0,0,0
10007814,10007814,UFBAFRCAITLA,1,10,14,,10,90,0,0,0,0,0,0,0
10007814,10007814,UFBAFRCAJPSA,1,15,23,087,10,70,20,0,0,0,0,0,0
10007814,10007814,UFBAFRCAJPSA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAMUSA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAMUSA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAFRCAPHLA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAFRCAPHLA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAPOLA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAFRCAPOLA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBAFRCASPNA,1,20,14,,5,90,5,0,0,0,0,0,0
10007814,10007814,UFBAGRMA,1,10,24,,15,85,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAECNA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
10007814,10007814,UFBAGRMAELTA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAELTA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAGRMAITLA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAGRMAJPSA,1,15,23,087,10,70,20,0,0,0,0,0,0
10007814,10007814,UFBAGRMAJPSA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAMUSA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAGRMAMUSA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAPOLA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMAPOLA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBAGRMASPNA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAGRMASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAHSTA,1,90,14,,15,80,4,0,0,0,0,0,0
10007814,10007814,UFBAHSTAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
10007814,10007814,UFBAHSTAECNA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSTAFRCA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAHSTAFRCA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSTAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAHSTAGRMA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSTAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAHSTAITLA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSTASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAHSTASPNA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSTB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSWA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAHSWB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAECNA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
10007814,10007814,UFBAITLAELTA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAITLAELTA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAJPSA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAJPSA,1,15,23,087,10,70,20,0,0,0,0,0,0
10007814,10007814,UFBAITLAMUSA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAMUSA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAITLAPHLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLAPHLA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAITLAPOLA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBAITLAPOLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAITLASPNA,1,20,14,,25,65,10,0,0,0,0,0,0
10007814,10007814,UFBAJOCA,1,50,13,069,25,65,10,0,0,0,0,0,0
10007814,10007814,UFBAJOCA,1,60,13,073,24,67,9,1,0,0,0,0,0
10007814,10007814,UFBAJOCAPOLA,1,60,13,073,24,67,9,1,0,0,0,0,0
10007814,10007814,UFBAJOCAPOLA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBAJRMAELTA,1,15,14,,5,85,5,0,0,0,0,0,0
10007814,10007814,UFBAJRMASCLA,1,15,24,,20,50,30,0,0,0,0,0,0
10007814,10007814,UFBAMATAMUSA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAMATAMUSA,1,105,13,032,37,32,24,7,0,0,0,0,0
10007814,10007814,UFBAMATAMUSC,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAMATAMUSC,1,105,13,032,37,32,24,7,0,0,0,0,0
10007814,10007814,UFBAMCOA,1,50,13,069,25,65,10,0,0,0,0,0,0
10007814,10007814,UFBAMCOA,1,60,13,073,24,67,9,1,0,0,0,0,0
10007814,10007814,UFBAMJCA,1,50,13,069,25,65,10,0,0,0,0,0,0
10007814,10007814,UFBAMJCA,1,60,13,073,24,67,9,1,0,0,0,0,0
10007814,10007814,UFBAMLTA,1,10,12,33,15,70,15,0,0,0,0,0,0
10007814,10007814,UFBAMOCA,1,15,23,087,10,70,20,0,0,0,0,0,0
10007814,10007814,UFBAMUSA,1,10,24,,30,60,10,0,0,0,0,0,0
10007814,10007814,UFBAMUSAELTA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAMUSAELTA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBAMUSAHSTA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAMUSAHSTA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAMUSAPHLA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAMUSAPHLA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBAPHLA,1,20,14,,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBAPHLAACGA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAPHLAACGA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBAPHLAANHA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAPHLAANHA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAPHLAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
10007814,10007814,UFBAPHLAECNA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAPHLAHSTA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBAPHLAHSTA,1,40,13,093,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBAPOLAPHLA,1,15,24,,5,70,20,0,0,0,0,0,0
10007814,10007814,UFBAPOLASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAPOLASPNA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBAPTGAFRCA,1,45,13,079,15,80,5,0,0,0,0,0,0
10007814,10007814,UFBAPTGAFRCA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAPTGAGRMA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAPTGAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBAPTGAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBAPTGAITLA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAPTGAJPSA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBAPTGAJPSA,1,15,23,087,10,70,20,0,0,0,0,0,0
10007814,10007814,UFBAPTGASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBARSTAACGA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAACGA,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBARSTAACGB,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAACGB,1,60,13,027,12,77,8,3,0,0,0,0,0
10007814,10007814,UFBARSTAANHA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAANHA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBARSTAANHB,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAANHB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBARSTAELTA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAELTA,1,265,13,075,17,63,18,2,0,0,0,0,0
10007814,10007814,UFBARSTAGRMA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAGRMA,1,25,13,080,25,75,0,0,0,0,0,0,0
10007814,10007814,UFBARSTAHSTA,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBARSTAHSTA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAHSTB,1,170,13,090,13,79,9,0,0,0,0,0,0
10007814,10007814,UFBARSTAHSTB,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAITLA,1,25,13,081,20,75,5,0,0,0,0,0,0
10007814,10007814,UFBARSTAITLA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAMUSA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAMUSA,1,70,13,097,28,68,3,1,0,0,0,0,0
10007814,10007814,UFBARSTAPHLA,1,10,24,,0,70,30,0,0,0,0,0,0
10007814,10007814,UFBARSTAPOLA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARSTAPOLA,1,100,13,053,8,75,14,3,0,0,0,0,0
10007814,10007814,UFBARSTASPNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBARSTASPNA,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBARTSA,1,40,14,,15,55,30,5,0,0,0,0,0
10007814,10007814,UFBARTSB,1,50,13,094,15,50,30,5,0,0,0,0,0
10007814,10007814,UFBASPNA,1,15,14,,5,70,20,0,0,0,0,0,0
10007814,10007814,UFBASPNAECNA,1,45,13,082,10,75,10,0,0,0,0,0,0
10007814,10007814,UFBASPNAECNA,1,125,13,052,24,47,24,5,0,0,0,0,0
