PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007166,10007166,HW036H01,1,02,2761
10007166,10007166,IB004H01,1,01,9938
10007166,10007166,IG001H01,1,01,6059
10007166,10007166,IG002T01,1,01,0520
10007166,10007166,LI001H01,1,01,9455
10007166,10007166,LI001H01,1,02,9455
10007166,10007166,LI002H01,1,01,6405
10007166,10007166,LI002H01,1,02,6405
10007166,10007166,LI003H01,1,01,3175
10007166,10007166,LI003H01,1,02,3175
10007166,10007166,LN003J01,1,01,2582
10007166,10007166,LN008J01,1,01,4124
10007166,10007166,LW017H01,1,01,6621
10007166,10007166,LW024J01,1,01,1852
10007166,10007166,LW025J01,1,01,2520
10007166,10007166,LW026J01,1,01,1510
10007166,10007166,LW028J01,1,01,9927
10007166,10007166,LW029J01,1,01,8593
10007166,10007166,LW030H01,1,01,6638
10007166,10007166,LW031H01,1,01,2574
10007166,10007166,LW057H01,1,01,0933
10007166,10007166,MA004H01,1,03,2891
10007166,10007166,MA004Q01,1,03,5643
10007166,10007166,MA005H01,1,03,9325
10007166,10007166,MA005Q01,1,03,1907
10007166,10007166,MA006H01,1,03,4010
10007166,10007166,MA006Q01,1,03,4333
10007166,10007166,MA007H01,1,03,1060
10007166,10007166,MA007Q01,1,03,8213
10007166,10007166,MA008H01,1,03,8431
10007166,10007166,MA008Q01,1,03,1824
10007166,10007166,MA009H01,1,03,0065
10007166,10007166,MA009Q01,1,03,6603
10007166,10007166,MA010H01,1,01,9396
10007166,10007166,MA010H01,1,03,9396
10007166,10007166,MI002H01,1,02,9930
10007166,10007166,MK010H01,1,01,2829
10007166,10007166,MK017J01,1,01,7347
10007166,10007166,MM001H01,1,01,7824
10007166,10007166,MM002H01,1,01,8210
10007166,10007166,MM006S01,1,01,9767
10007166,10007166,MM007H01,1,01,0906
10007166,10007166,MU001H01,1,02,3307
10007166,10007166,MU002H01,1,02,6904
10007166,10007166,MU003H01,1,02,4155
10007166,10007166,MU004J01,1,02,3874
10007166,10007166,MU005J01,1,02,0911
10007166,10007166,MU010F01,1,02,5551
10007166,10007166,MU010F01,1,02,6784
10007166,10007166,MU010F01,1,02,7687
10007166,10007166,MU010F01,1,02,4398
10007166,10007166,MU012F01,1,02,9836
10007166,10007166,MU012F01,1,02,5779
10007166,10007166,MU012F01,1,02,7218
10007166,10007166,MU012F01,1,02,4464
10007166,10007166,MU012F01,1,02,2348
10007166,10007166,MU022H01,1,02,2211
10007166,10007166,MU023H01,1,02,2575
10007166,10007166,MZ017J01,1,01,1352
10007166,10007166,MZ023H01,1,01,0727
10007166,10007166,MZ024H01,1,01,2086
10007166,10007166,MZ025J01,1,01,9600
10007166,10007166,MZ026J01,1,01,4633
10007166,10007166,MZ027J01,1,01,8506
10007166,10007166,MZ028H01,1,01,2130
10007166,10007166,MZ029J01,1,01,8113
10007166,10007166,NH057H01,1,01,8163
10007166,10007166,NH057H01,1,02,3095
10007166,10007166,NH057H01,1,04,8163
10007166,10007166,NH058H01,1,02,2800
10007166,10007166,NH058H01,1,04,2800
10007166,10007166,NH059H01,1,02,9855
10007166,10007166,NH060H01,1,01,6540
10007166,10007166,NH093Q01,1,01,2424
10007166,10007166,NH093Q01,1,02,2424
10007166,10007166,PE002H01,1,02,4435
10007166,10007166,PE003H01,1,02,2556
10007166,10007166,PH001J01,1,01,8381
10007166,10007166,PH002J01,1,01,1909
10007166,10007166,PH003H01,1,01,8914
10007166,10007166,PO003J01,1,01,0522
10007166,10007166,PO004J01,1,01,9218
10007166,10007166,PO005J01,1,01,6728
10007166,10007166,PS007H01,1,01,0454
10007166,10007166,PS012H01,1,01,2308
10007166,10007166,PS013H01,1,01,5917
10007166,10007166,PS020Q01,1,01,6455
10007166,10007166,PS021Q01,1,01,8413
10007166,10007166,PS022Q01,1,01,2925
10007166,10007166,PS024T01,1,01,7513
10007166,10007166,PY001H01,1,01,2145
10007166,10007166,PY002H01,1,01,8486
10007166,10007166,PY003Q01,1,01,9136
10007166,10007166,PY013S01,1,01,4631
10007166,10007166,RL002J01,1,01,9829
10007166,10007166,RL003J01,1,01,2204
10007166,10007166,RL004J01,1,01,1217
10007166,10007166,RL005H01,1,01,9680
10007166,10007166,SA001J01,1,01,7364
10007166,10007166,SA003J01,1,01,4665
10007166,10007166,SA004J01,1,01,2007
10007166,10007166,SA005H01,1,01,1953
10007166,10007166,SC004J01,1,01,2191
10007166,10007166,SC005J01,1,01,7805
10007166,10007166,SC009J01,1,01,3676
10007166,10007166,SC010J01,1,01,5837
10007166,10007166,SC011J01,1,01,6632
10007166,10007166,SC012H01,1,01,0915
10007166,10007166,SC013T01,1,01,7745
10007166,10007166,SE057H01,1,02,1877
10007166,10007166,SE071H01,1,01,3224
10007166,10007166,SE071H01,1,02,3224
10007166,10007166,SE072H01,1,01,4298
10007166,10007166,SE072H01,1,02,4298
10007166,10007166,SL005H01,1,01,2395
10007166,10007166,SL012J01,1,01,9512
10007166,10007166,SL013J01,1,01,2858
10007166,10007166,SL014J01,1,01,1665
10007166,10007166,SL015J01,1,01,7567
10007166,10007166,SN008H01,1,02,9090
10007166,10007166,SN009J01,1,02,8533
10007166,10007166,SO015H01,1,01,7357
10007166,10007166,SR003H01,1,02,1904
10007166,10007166,SR004H01,1,02,0071
10007166,10007166,SR016H01,1,02,8508
10007166,10007166,SR017Q01,1,02,4882
10007166,10007166,SR018H01,1,02,1686
10007166,10007166,SR019H01,1,02,0720
10007166,10007166,SR020H01,1,02,0268
10007166,10007166,SR021H01,1,02,5023
10007166,10007166,SR022H01,1,02,5570
10007166,10007166,SR023H01,1,02,5378
10007166,10007166,SR025T01,1,02,9778
10007166,10007166,TS002J01,1,01,3744
10007166,10007166,VC022H01,1,01,0355
10007166,10007166,VC023H01,1,01,2495
10007166,10007166,VC024H01,1,01,6573
10007166,10007166,VC025Q01,1,01,1399
10007166,10007166,VC027Q01,1,01,9705
10007166,10007166,VC028Q01,1,01,4339
10007166,10007166,WR001J01,1,01,6698
10007166,10007166,WR002J01,1,01,8344
10007166,10007166,WR003H01,1,01,3579
10007166,10007166,WR004J01,1,01,2173
10007167,10007167,UUBABMSIND4~UBABMSIND4,1,Y1,4952
10007167,10007167,UUBACTSIND4~UBACTSIND4,1,Y1,1767
10007167,10007167,UUBARCSART3~UBARCSART3,1,Y1,5995
10007167,10007167,UUBARCSBIO3~UBARCSBIO3,1,Y1,0360
10007167,10007167,UUBARCSHER3~UBARCSHER3,1,Y1,5234
10007167,10007167,UUBARCSHIS3~UBARCSHIS3,1,Y1,7811
10007167,10007167,UUBARCSSCI3~UBARCSSCI3,1,Y1,2918
10007167,10007167,UUBASCSEXD4~UBASCSEXD4,1,Y1,5338
10007167,10007167,UUBASTSAST3~UBASTSAST3,1,Y1,2814
10007167,10007167,UUBASTSEUR4~UBASTSEUR4,1,Y1,9703
10007167,10007167,UUBASTSIND4~UBASTSIND4,1,Y1,5034
10007167,10007167,UUBBCHXBCH3~UBBCHXBCH3,1,Y1,6251
10007167,10007167,UUBBCHXEUR4~UBBCHXEUR4,1,Y1,3557
10007167,10007167,UUBBCHXIND4~UBBCHXIND4,1,Y1,4918
10007167,10007167,UUBBIOSBIO3~UBBIOSBIO3,1,Y1,2656
10007167,10007167,UUBBIOSEUR4~UBBIOSEUR4,1,Y1,1903
10007167,10007167,UUBBIOSIND4~UBBIOSIND4,1,Y1,9910
10007167,10007167,UUBBMSSBMS3~UBBMSSBMS3,1,Y1,0514
10007167,10007167,UUBBMSSIND4~UBBMSSIND4,1,Y1,3494
10007167,10007167,UUBBSCSEUR4~UBBSCSEUR4,1,Y1,0111
10007167,10007167,UUBBTMSBTM3~UBBTMSBTM3,1,Y1,7394
10007167,10007167,UUBBTMSEUR4~UBBTMSEUR4,1,Y1,2358
10007167,10007167,UUBBTMSIND4~UBBTMSIND4,1,Y1,0273
10007167,10007167,UUBCAHSABD4~UBCAHSABD4,1,Y1,3154
10007167,10007167,UUBCHBSMCH3~UBCHBSMCH3,1,Y1,4141
10007167,10007167,UUBCHESCHE3~UBCHESCHE3,1,Y1,8742
10007167,10007167,UUBCHESCMI3~UBCHESCMI3,1,Y1,6445
10007167,10007167,UUBCOMAMAT3~UBCOMAMAT3,1,Y1,0296
10007167,10007167,UUBCOMAMAT4~UBCOMAMAT4,1,Y1,8588
10007167,10007167,UUBCOMSCOM3~UBCOMSCOM3,1,Y1,3507
10007167,10007167,UUBCOMSEMB3~UBCOMSEMB3,1,Y1,4655
10007167,10007167,UUBCOMSIND4~UBCOMSIND4,1,Y1,4966
10007167,10007167,UUBCRESCRE3~UBCRESCRE3,1,Y1,9688
10007167,10007167,UUBCRISCRI3~UBCRISCRI3,1,Y1,5648
10007167,10007167,UUBEBMSEBM3~UBEBMSEBM3,1,Y1,0374
10007167,10007167,UUBEBMSIND4~UBEBMSIND4,1,Y1,7829
10007167,10007167,UUBECLSECL3~UBECLSECL3,1,Y1,1819
10007167,10007167,UUBECLSEUR4~UBECLSEUR4,1,Y1,5475
10007167,10007167,UUBECLSIND4~UBECLSIND4,1,Y1,0021
10007167,10007167,UUBECOAMAT3~UBECOAMAT3,1,Y1,3417
10007167,10007167,UUBECOAPHI3~UBECOAPHI3,1,Y1,0349
10007167,10007167,UUBECOAPOL3~UBECOAPOL3,1,Y1,3273
10007167,10007167,UUBECOSECN3~UBECOSECN3,1,Y1,7512
10007167,10007167,UUBECOSECO3~UBECOSECO3,1,Y1,7964
10007167,10007167,UUBECOSEMF3~UBECOSEMF3,1,Y1,5525
10007167,10007167,UUBECOSFIN3~UBECOSFIN3,1,Y1,2378
10007167,10007167,UUBEDUSEDU3~UBEDUSEDU3,1,Y1,7166
10007167,10007167,UUBEDUSEIE3~UBEDUSEIE3,1,Y1,9171
10007167,10007167,UUBEDUSPIE3~UBEDUSPIE3,1,Y1,4242
10007167,10007167,UUBEECSIND4~UBEECSIND4,1,Y1,5328
10007167,10007167,UUBEGESEXD4~UBEGESEXD4,1,Y1,1270
10007167,10007167,UUBELASLIN3~UBELASLIN3,1,Y1,2965
10007167,10007167,UUBELESELE3~UBELESELE3,1,Y1,9774
10007167,10007167,UUBELESFOU4~UBELESFOU4,1,Y1,0245
10007167,10007167,UUBELESIND4~UBELESIND4,1,Y1,0647
10007167,10007167,UUBELESNTC3~UBELESNTC3,1,Y1,1797
10007167,10007167,UUBEMBSIND4~UBEMBSIND4,1,Y1,0174
10007167,10007167,UUBEMESEME3~UBEMESEME3,1,Y1,3938
10007167,10007167,UUBEMESIND4~UBEMESIND4,1,Y1,1314
10007167,10007167,UUBEMTSEMT3~UBEMTSEMT3,1,Y1,9874
10007167,10007167,UUBEMTSIND4~UBEMTSIND4,1,Y1,7175
10007167,10007167,UUBENESEXD4~UBENESEXD4,1,Y1,3614
10007167,10007167,UUBENGAHIS3~UBENGAHIS3,1,Y1,0571
10007167,10007167,UUBENGAHOA3~UBENGAHOA3,1,Y1,3973
10007167,10007167,UUBENGALIN3~UBENGALIN3,1,Y1,7075
10007167,10007167,UUBENGAPHI3~UBENGAPHI3,1,Y1,9787
10007167,10007167,UUBENGAPOL3~UBENGAPOL3,1,Y1,5224
10007167,10007167,UUBENGSENG3~UBENGSENG3,1,Y1,8962
10007167,10007167,UUBENTSIND4~UBENTSIND4,1,Y1,7959
10007167,10007167,UUBENVSECO3~UBENVSECO3,1,Y1,8595
10007167,10007167,UUBENVSEVS3~UBENVSEVS3,1,Y1,5516
10007167,10007167,UUBENVSGEO3~UBENVSGEO3,1,Y1,6702
10007167,10007167,UUBENVSHGE3~UBENVSHGE3,1,Y1,8680
10007167,10007167,UUBESESEXD4~UBESESEXD4,1,Y1,1485
10007167,10007167,UUBETESETE3~UBETESETE3,1,Y1,2282
10007167,10007167,UUBETESIND4~UBETESIND4,1,Y1,8982
10007167,10007167,UUBEVGSIND4~UBEVGSIND4,1,Y1,8079
10007167,10007167,UUBEVSSIND4~UBEVSSIND4,1,Y1,1323
10007167,10007167,UUBFILSLAN4~UBFILSLAN4,1,Y1,4473
10007167,10007167,UUBFREAPHI4~UBFREAPHI4,1,Y1,7667
10007167,10007167,UUBFRESLIN4~UBFRESLIN4,1,Y1,2590
10007167,10007167,UUBFRGSLAN4~UBFRGSLAN4,1,Y1,5038
10007167,10007167,UUBFRSSLAN4~UBFRSSLAN4,1,Y1,3282
10007167,10007167,UUBFTVSPRO3~UBFTVSPRO3,1,Y1,1751
10007167,10007167,UUBGENSEUR4~UBGENSEUR4,1,Y1,7943
10007167,10007167,UUBGENSGEN3~UBGENSGEN3,1,Y1,5077
10007167,10007167,UUBGENSIND4~UBGENSIND4,1,Y1,9385
10007167,10007167,UUBGERAPHI4~UBGERAPHI4,1,Y1,1590
10007167,10007167,UUBGERSLIN4~UBGERSLIN4,1,Y1,8352
10007167,10007167,UUBGESSLAN4~UBGESSLAN4,1,Y1,6822
10007167,10007167,UUBGILSLAN4~UBGILSLAN4,1,Y1,5447
10007167,10007167,UUBHEASMDW3~UBHEASMDW3,1,Y1,4561
10007167,10007167,UUBHEASNUR3~UBHEASNUR3,1,Y1,7891
10007167,10007167,UUBHGESEXD4~UBHGESEXD4,1,Y1,0230
10007167,10007167,UUBHGESIND4~UBHGESIND4,1,Y1,6594
10007167,10007167,UUBHISAECO3~UBHISAECO3,1,Y1,7433
10007167,10007167,UUBHISAFRE4~UBHISAFRE4,1,Y1,4088
10007167,10007167,UUBHISAHOA3~UBHISAHOA3,1,Y1,5818
10007167,10007167,UUBHISAPHI3~UBHISAPHI3,1,Y1,4135
10007167,10007167,UUBHISAPOL3~UBHISAPOL3,1,Y1,2578
10007167,10007167,UUBHISSABD4~UBHISSABD4,1,Y1,6290
10007167,10007167,UUBHISSHIS3~UBHISSHIS3,1,Y1,3927
10007167,10007167,UUBHOASABD4~UBHOASABD4,1,Y1,7418
10007167,10007167,UUBHOASCAH3~UBHOASCAH3,1,Y1,4167
10007167,10007167,UUBHOASHOA3~UBHOASHOA3,1,Y1,2191
10007167,10007167,UUBISLSLAN4~UBISLSLAN4,1,Y1,4346
10007167,10007167,UUBITASLIN4~UBITASLIN4,1,Y1,7522
10007167,10007167,UUBLAWSLAW3~UBLAWSLAW3,1,Y1,3374
10007167,10007167,UUBLAWSSEN2~UBLAWSSEN2,1,Y1,9128
10007167,10007167,UUBLINAMAT3~UBLINAMAT3,1,Y1,1152
10007167,10007167,UUBLINSFRE3~UBLINSFRE3,1,Y1,9492
10007167,10007167,UUBLINSGER3~UBLINSGER3,1,Y1,8995
10007167,10007167,UUBLINSITA3~UBLINSITA3,1,Y1,5396
10007167,10007167,UUBLINSLIN3~UBLINSLIN3,1,Y1,9169
10007167,10007167,UUBLINSSPA3~UBLINSSPA3,1,Y1,2337
10007167,10007167,UUBMANSACT3~UBMANSACT3,1,Y1,0509
10007167,10007167,UUBMANSAFM3~UBMANSAFM3,1,Y1,1020
10007167,10007167,UUBMANSMKT3~UBMANSMKT3,1,Y1,1967
10007167,10007167,UUBMATAFIN3~UBMATAFIN3,1,Y1,9747
10007167,10007167,UUBMATAPHI3~UBMATAPHI3,1,Y1,0655
10007167,10007167,UUBMATAPHY3~UBMATAPHY3,1,Y1,8776
10007167,10007167,UUBMATAPHY4~UBMATAPHY4,1,Y1,9737
10007167,10007167,UUBMATASTA3~UBMATASTA3,1,Y1,1884
10007167,10007167,UUBMATSMAT3~UBMATSMAT3,1,Y1,1744
10007167,10007167,UUBMATSMAT4~UBMATSEUR4,1,Y1,8463
10007167,10007167,UUBMCBSEUR4~UBMCBSEUR4,1,Y1,2145
10007167,10007167,UUBMCBSIND4~UBMCBSIND4,1,Y1,5065
10007167,10007167,UUBMCBSMCB3~UBMCBSMCB3,1,Y1,4298
10007167,10007167,UUBMGMSBMG3~UBMGMSBMG3,1,Y1,8118
10007167,10007167,UUBMGMSBMI4~UBMGMSBMI4,1,Y1,6001
10007167,10007167,UUBMGTSBMG3~UBMGTSBMG3,1,Y1,9300
10007167,10007167,UUBMGTSBMI4~UBMGTSBMI4,1,Y1,6406
10007167,10007167,UUBMKTSIND4~UBMKTSIND4,1,Y1,2854
10007167,10007167,UUBMTSSFOU4~UBMTSSFOU4,1,Y1,1595
10007167,10007167,UUBMTSSIND4~UBMTSSIND4,1,Y1,8404
10007167,10007167,UUBMTSSMTS3~UBMTSSMTS3,1,Y1,0568
10007167,10007167,UUBMUSASOU3~UBMUSASOU3,1,Y1,6352
10007167,10007167,UUBMUSSMUS3~UBMUSSMUS3,1,Y1,0334
10007167,10007167,UUBNSCXNSC3~UBNSCXNSC3,1,Y1,2711
10007167,10007167,UUBNURSCLD3~UBNURSCLD3,1,Y1,6079
10007167,10007167,UUBNURSLND3~UBNURSLND3,1,Y1,8602
10007167,10007167,UUBNURSMNH3~UBNURSMNH3,1,Y1,0641
10007167,10007167,UUBPEPTPEP3~UBPEPTPEP3,1,Y1,3222
10007167,10007167,UUBPHIALIN3~UBPHIALIN3,1,Y1,8499
10007167,10007167,UUBPHIAPOL3~UBPHIAPOL3,1,Y1,2221
10007167,10007167,UUBPHIASOC3~UBPHIASOC3,1,Y1,6002
10007167,10007167,UUBPHISPHI3~UBPHISPHI3,1,Y1,4843
10007167,10007167,UUBPHYSEUR4~UBPHYSEUR4,1,Y1,1840
10007167,10007167,UUBPHYSFOU4~UBPHYSFOU4,1,Y1,2960
10007167,10007167,UUBPHYSIND4~UBPHYSIND4,1,Y1,9779
10007167,10007167,UUBPHYSPHY3~UBPHYSPHY3,1,Y1,6327
10007167,10007167,UUBPHYWPHI3~UBPHYWPHI3,1,Y1,7070
10007167,10007167,UUBPHYWPHI4~UBPHYWPHI4,1,Y1,7647
10007167,10007167,UUBPOLSINA4~UBPOLSINA4,1,Y1,1932
10007167,10007167,UUBPOLSINI4~UBPOLSINI4,1,Y1,8467
10007167,10007167,UUBPOLSINT3~UBPOLSINT3,1,Y1,3429
10007167,10007167,UUBPOLSIRA4~UBPOLSIRA4,1,Y1,6046
10007167,10007167,UUBPOLSIRI4~UBPOLSIRI4,1,Y1,5928
10007167,10007167,UUBPOLSITR3~UBPOLSITR3,1,Y1,7922
10007167,10007167,UUBPOLSPOA4~UBPOLSPOA4,1,Y1,7640
10007167,10007167,UUBPOLSPOI4~UBPOLSPOI4,1,Y1,3160
10007167,10007167,UUBPOLSPOL3~UBPOLSPOL3,1,Y1,6567
10007167,10007167,UUBPSYSPSY3~UBPSYSPSY3,1,Y1,2433
10007167,10007167,UUBSOCAEDU3~UBSOCAEDU3,1,Y1,3972
10007167,10007167,UUBSOCSCRI3~UBSOCSCRI3,1,Y1,0133
10007167,10007167,UUBSOCSSOC3~UBSOCSSOC3,1,Y1,2995
10007167,10007167,UUBSOCSSPS3~UBSOCSSPS3,1,Y1,0221
10007167,10007167,UUBSPASLIN4~UBSPASLIN4,1,Y1,1369
10007167,10007167,UUBSPSSSPS3~UBSPSSSPS3,1,Y1,9506
10007167,10007167,UUBSPSWPHI3~UBSPSWPHI3,1,Y1,8074
10007167,10007167,UUBSPWSSPW3~UBSPWSSPW3,1,Y1,2298
10007167,10007167,UUBSPYSASS3~UBSPYSASS3,1,Y1,2688
10007167,10007167,UUBSPYSCAC3~UBSPYSCAC3,1,Y1,0394
10007167,10007167,UUBSPYSCAY3~UBSPYSCAY3,1,Y1,5042
10007167,10007167,UUBSPYSSPY3~UBSPYSSPY3,1,Y1,1479
10007167,10007167,UUBTFTSIMD3~UBTFTSIMD3,1,Y1,6106
10007167,10007167,UUBTFTSWDP3~UBTFTSWDP3,1,Y1,4139
10007167,10007167,UUBTPYSEUR4~UBTPYSEUR4,1,Y1,6627
10007167,10007167,UUBTPYSIND4~UBTPYSIND4,1,Y1,2781
10007167,10007167,UUBTPYSTPY3~UBTPYSTPY3,1,Y1,4604
10007167,10007167,UUMASTSAST4~UMASTSAST4,1,Y1,7412
10007167,10007167,UUMASTSEUR4~UMASTSEUR4,1,Y1,4941
10007167,10007167,UUMASTSIND5~UMASTSIND5,1,Y1,7799
10007167,10007167,UUMBCHXBCH4~UMBCHXBCH4,1,Y1,4807
10007167,10007167,UUMBCHXEUR5~UMBCHXEUR5,1,Y1,0176
10007167,10007167,UUMBCHXIND5~UMBCHXIND5,1,Y1,1601
10007167,10007167,UUMBIOSBIO4~UMBIOSBIO4,1,Y1,4635
10007167,10007167,UUMBIOSEUR5~UMBIOSEUR5,1,Y1,8059
10007167,10007167,UUMBIOSIND5~UMBIOSIND5,1,Y1,4721
10007167,10007167,UUMBSCSBSC4~UMBSCSBSC4,1,Y1,1464
10007167,10007167,UUMBSCSEUR5~UMBSCSEUR5,1,Y1,3200
10007167,10007167,UUMBSCSIND5~UMBSCSIND5,1,Y1,1249
10007167,10007167,UUMBTMSBTM4~UMBTMSBTM4,1,Y1,9337
10007167,10007167,UUMBTMSEUR5~UMBTMSEUR5,1,Y1,0245
10007167,10007167,UUMBTMSIND5~UMBTMSIND5,1,Y1,9120
10007167,10007167,UUMCBMSYRK4~UMCBMSYRK4,1,Y1,5907
10007167,10007167,UUMCHBSABD4~UMCHBSABD4,1,Y1,4606
10007167,10007167,UUMCHBSMCH4~UMCHBSMCH4,1,Y1,0952
10007167,10007167,UUMCHESABD4~UMCHESABD4,1,Y1,0427
10007167,10007167,UUMCHESCHE4~UMCHESIND4,1,Y1,0541
10007167,10007167,UUMCHESCMA4~UMCHESCMA4,1,Y1,1998
10007167,10007167,UUMCHESCMI4~UMCHESCMI4,1,Y1,8485
10007167,10007167,UUMCHESYRK4~UMCHESYRK4,1,Y1,9682
10007167,10007167,UUMCMISYRK4~UMCMISYRK4,1,Y1,0766
10007167,10007167,UUMCOMSAII5~UMCOMSAII5,1,Y1,2041
10007167,10007167,UUMCOMSAIN4~UMCOMSAIN4,1,Y1,8044
10007167,10007167,UUMCOMSEMB4~UMCOMSEMB4,1,Y1,8235
10007167,10007167,UUMCRESABD4~UMCRESABD4,1,Y1,3794
10007167,10007167,UUMCRESIND4~UMCRESIND4,1,Y1,8500
10007167,10007167,UUMCRESYRK4~UMCRESYRK4,1,Y1,5826
10007167,10007167,UUMCSSSCSS4~UMCSSSCSS4,1,Y1,0366
10007167,10007167,UUMCSSSCSS5~UMCSSSCSS5,1,Y1,5954
10007167,10007167,UUMEBMSEBM4~UMEBMSEBM4,1,Y1,0728
10007167,10007167,UUMEBSSIND5~UMEBSSIND5,1,Y1,5987
10007167,10007167,UUMECESIND5~UMECESIND5,1,Y1,1615
10007167,10007167,UUMECLSECL4~UMECLSECL4,1,Y1,6319
10007167,10007167,UUMECLSEUR5~UMECLSEUR5,1,Y1,6648
10007167,10007167,UUMECLSIND5~UMECLSIND5,1,Y1,2572
10007167,10007167,UUMEECSIND5~UMEECSIND5,1,Y1,6303
10007167,10007167,UUMEENSIND5~UMEENSIND5,1,Y1,4648
10007167,10007167,UUMELCSIND5~UMELCSIND5,1,Y1,5713
10007167,10007167,UUMELESELE4~UMELESELE4,1,Y1,4813
10007167,10007167,UUMELESNTC4~UMELESNTC4,1,Y1,8076
10007167,10007167,UUMEMBSIND5~UMEMBSIND5,1,Y1,6997
10007167,10007167,UUMEMESEME4~UMEMESEME4,1,Y1,5904
10007167,10007167,UUMEMTSEMT4~UMEMTSEMT4,1,Y1,7899
10007167,10007167,UUMENVSECO4~UMENVSECO4,1,Y1,1168
10007167,10007167,UUMENVSEVS4~UMENVSEVS4,1,Y1,1715
10007167,10007167,UUMENVSGEO4~UMENVSGEO4,1,Y1,5244
10007167,10007167,UUMENVSHGE4~UMENVSHGE4,1,Y1,3104
10007167,10007167,UUMETCSIND5~UMETCSIND5,1,Y1,4840
10007167,10007167,UUMETESETE4~UMETESETE4,1,Y1,4197
10007167,10007167,UUMETSSIND5~UMETSSIND5,1,Y1,8836
10007167,10007167,UUMEVGSIND5~UMEVGSIND5,1,Y1,1609
10007167,10007167,UUMEVSSIND5~UMEVSSIND5,1,Y1,7957
10007167,10007167,UUMGENSEUR5~UMGENSEUR5,1,Y1,1414
10007167,10007167,UUMGENSGEN4~UMGENSGEN4,1,Y1,1576
10007167,10007167,UUMGENSIND5~UMGENSIND5,1,Y1,0764
10007167,10007167,UUMHEASADL4~UMHEASADL4,1,Y1,5335
10007167,10007167,UUMHEASMNH4~UMHEASMNH4,1,Y1,9034
10007167,10007167,UUMHGESIND5~UMHGESIND5,1,Y1,8873
10007167,10007167,UUMMATACOM4~UMMATACOM4,1,Y1,8367
10007167,10007167,UUMMATACOM5~UMMATACOM5,1,Y1,0309
10007167,10007167,UUMMATAPHY4~UMMATAPHY4,1,Y1,9348
10007167,10007167,UUMMATSMAT4~UMMATSMAT4,1,Y1,1139
10007167,10007167,UUMMCBSEUR5~UMMCBSEUR5,1,Y1,0165
10007167,10007167,UUMMCBSIND5~UMMCBSIND5,1,Y1,5941
10007167,10007167,UUMMCBSMCB4~UMMCBSMCB4,1,Y1,5170
10007167,10007167,UUMMSTSIND5~UMMSTSIND5,1,Y1,3819
10007167,10007167,UUMMTSSMTS4~UMMTSSMTS4,1,Y1,9838
10007167,10007167,UUMNSCXNSC4~UMNSCXNSC4,1,Y1,9856
10007167,10007167,UUMPHYSEUR4~UMPHYSEUR4,1,Y1,7048
10007167,10007167,UUMPHYSIND5~UMPHYSIND5,1,Y1,4766
10007167,10007167,UUMPHYSPHY4~UMPHYSPHY4,1,Y1,6861
10007167,10007167,UUMPHYWPHI4~UMPHYWPHI4,1,Y1,0588
10007167,10007167,UUMPSYSPSY4~UMPSYSPSY4,1,Y1,2154
10007167,10007167,UUMTPYSEUR4~UMTPYSEUR4,1,Y1,7359
10007167,10007167,UUMTPYSIND5~UMTPYSIND5,1,Y1,8962
10007167,10007167,UUMTPYSTPY4~UMTPYSTPY4,1,Y1,7738
10007193,10007193,HD5CIF,1,UC,3534
10007193,10007193,HD5COF,1,HC,2745
10007193,10007193,HD5EEF,1,UC,2545
10007193,10007193,HD5MEF,1,UC,6850
10007289,10007289,HDL5DAN,1,WC,6480
10007289,10007289,HDL5MUS,1,TP,5553
10007289,10007289,HDL5PAM,1,WC,7269
10007289,10007289,HDL5PER,1,WC,4246
10007289,10007289,HFL5ASP,1,WC,9467
10007289,10007289,HFL5CLD,1,CC,1904
10007289,10007289,HFL5CLD,2,CC,1904
10007289,10007289,HFL5COM,1,WC,1069
10007289,10007289,HFL5HSC,1,WC,3105
10007289,10007289,HFL5IGD,1,WC,2307
10007289,10007289,HFL5MBE,1,WC,5662
10007289,10007289,HFL5PUS,1,WC,6798
10007289,10007289,HFL5WEB,1,WC,8840
10007299,10006299,UWNS-03620,1,04,9394
10007417,10007417,BSBMFTFD-BUS_MANAGEMENT_WHC,1,WC,2297
10007417,10007417,BSBMFTFD-BUS_MANAGEMENT_WHC,2,WC,2297
10007417,10007417,BSBMFTFD-BUS_MANAG_ACC_WHC,1,WC,8210
10007417,10007417,BSBMFTFD-BUS_MANAG_ACC_WHC,2,WC,8210
10007417,10007417,BSBMFTFD-BUS_MANAG_EV_MAN_WHC,1,WC,3892
10007417,10007417,BSBMFTFD-BUS_MANAG_EV_MAN_WHC,2,WC,3892
10007417,10007417,BSBMFTFD-BUS_MANAG_HR_MAN_WHC,1,WC,2930
10007417,10007417,BSBMFTFD-BUS_MANAG_HR_MAN_WHC,2,WC,2930
10007417,10007417,BSBMFTFD-BUS_MANAG_LAW_WHC,1,WC,2916
10007417,10007417,BSBMFTFD-BUS_MANAG_LAW_WHC,2,WC,2916
10007417,10007417,BSBMFTFD-BUS_MANAG_MARK_WHC,1,WC,7232
10007417,10007417,BSBMFTFD-BUS_MANAG_MARK_WHC,2,WC,7232
10007417,10007417,BSBMFTFD-BUS_MANAG_TOUR_WHC,1,WC,3554
10007417,10007417,BSBMFTFD-BUS_MANAG_TOUR_WHC,2,WC,3554
