PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTPOP,ENTAGG,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10000571,10000571,BA-EDSIN,1,55,14,,4,96,0,0,0,0,0,0
10000571,10000571,BA-EN,1,35,14,,5,95,0,0,0,0,0,0
10000571,10000571,BA-ES,1,45,14,,5,65,0,0,0,0,0,25
10000571,10000571,BA-EY,1,60,14,,0,45,2,2,0,0,0,52
10000571,10000571,BA-EYSIN,1,25,14,,0,95,0,0,0,0,0,5
10000571,10000571,BA-FD,1,25,14,,0,95,0,0,0,0,0,5
10000571,10000571,BA-FINEART,1,60,14,,0,95,0,2,0,0,0,3
10000571,10000571,BA-FSS,1,10,14,,20,80,0,0,0,0,0,0
10000571,10000571,BA-FTD,1,40,14,,0,85,0,0,0,0,0,15
10000571,10000571,BA-FTV,1,40,14,,0,95,5,0,0,0,0,0
10000571,10000571,BA-GEHU,1,85,11,L,1,87,1,0,0,0,0,10
10000571,10000571,BA-GRAPHCOM,1,75,14,,1,88,3,0,0,0,0,8
10000571,10000571,BA-HAD,1,80,13,102,1,78,0,3,0,0,0,18
10000571,10000571,BA-HY,1,60,14,,0,97,2,0,0,0,0,2
10000571,10000571,BA-IE,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BA-IEDSIN,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BA-MC,1,30,14,,0,90,10,0,0,0,0,0
10000571,10000571,BA-MT,1,45,14,,0,90,5,0,0,0,0,5
10000571,10000571,BA-MUS,1,35,14,,0,85,0,0,0,0,0,15
10000571,10000571,BA-PH,1,35,14,,0,90,0,0,0,0,0,10
10000571,10000571,BA-RPE,1,20,14,,5,85,5,0,0,0,0,5
10000571,10000571,BA-TP,1,25,14,,0,90,10,0,0,0,0,0
10000571,10000571,BA-YC,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BAMA-CM,1,20,24,,0,95,5,0,0,0,0,0
10000571,10000571,BAMA-TDFI,1,20,24,,0,100,0,0,0,0,0,0
10000571,10000571,BS-BI,1,25,14,,0,90,10,0,0,0,0,0
10000571,10000571,BS-BI-SW,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-BICB,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-BICB-SW,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-BIHB,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-BIHB-SW,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-CRI,1,35,13,054,15,80,0,0,0,0,0,0
10000571,10000571,BS-EDABI,1,35,13,012,5,90,5,0,0,0,0,0
10000571,10000571,BS-EDABI,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BS-EDAGE,1,85,13,031,1,87,1,0,0,0,0,10
10000571,10000571,BS-EDAGE,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BS-EDAPS,1,115,13,019,10,86,2,0,0,0,0,2
10000571,10000571,BS-EDAPS,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BS-EDASC,1,35,13,054,15,80,0,0,0,0,0,0
10000571,10000571,BS-EDASC,1,215,13,105,4,73,1,0,0,0,0,21
10000571,10000571,BS-EV,1,15,14,,0,95,0,0,0,0,0,5
10000571,10000571,BS-EV-SW,1,85,13,031,1,87,1,0,0,0,0,10
10000571,10000571,BS-FS,1,20,14,,5,80,5,0,0,0,0,10
10000571,10000571,BS-FS-SW,1,35,13,007,15,75,5,0,0,0,0,10
10000571,10000571,BS-GDS,1,30,14,,5,80,5,0,0,0,0,15
10000571,10000571,BS-GE,1,35,14,,0,90,0,0,0,0,0,10
10000571,10000571,BS-GEPH,1,85,13,031,1,87,1,0,0,0,0,10
10000571,10000571,BS-HN,1,15,14,,25,65,0,0,0,0,0,5
10000571,10000571,BS-HN-SW,1,35,13,007,15,75,5,0,0,0,0,10
10000571,10000571,BS-PS,1,90,14,,10,88,1,0,0,0,0,1
10000571,10000571,BS-SC,1,20,14,,20,80,0,0,0,0,0,0
10000571,10000571,F-29,1,115,12,29,4,90,4,0,0,0,0,1
10000571,10000571,F-34,1,90,12,34,4,92,2,0,0,0,1,2
10000571,10000571,F-35,1,40,12,35,5,85,5,0,0,0,0,5
10000571,10000571,F-36,1,230,12,36,0,91,1,1,0,0,0,7
10000571,10000571,MOD-CWAEN,1,40,14,,10,85,0,0,0,0,0,0
10000571,10000571,MOD-CWAPU,1,25,14,,0,85,0,0,0,0,0,15
10000610,10000610,B1322,1,25,13,024,5,95,0,0,0,0,0,0
10000610,10000610,B868,1,25,13,024,5,95,0,0,0,0,0,0
10000610,10000610,C1059,1,15,13,048,10,75,0,0,10,0,10,0
10000610,10000610,C1060,1,15,13,048,10,75,0,0,10,0,10,0
10000610,10000610,D347,1,10,11,9,0,90,0,0,0,0,0,10
10000610,10000610,D489,1,20,23,040,0,95,0,0,0,0,0,5
10000610,10000610,E2021,1,25,13,061,5,85,0,0,0,0,5,10
10000610,10000610,E780,1,20,23,019,10,85,0,0,5,0,0,5
10000610,10000610,F1090,1,25,13,035,10,85,0,0,0,0,0,5
10000610,10000610,F1925,1,25,13,035,10,85,0,0,0,0,0,5
10000610,10000610,H1400,1,15,13,067,0,85,0,0,10,0,0,10
10000610,10000610,H1626,1,20,13,011,5,90,0,0,0,0,0,5
10000610,10000610,H1628,1,20,13,011,5,90,0,0,0,0,0,5
10000610,10000610,H665C01,1,15,13,067,0,85,0,0,10,0,0,10
10000610,10000610,K1246,1,20,13,054,15,80,0,0,0,0,0,0
10000610,10000610,K1514,1,20,13,011,5,90,0,0,0,0,0,5
10000610,10000610,L1323,1,10,23,095,0,90,0,0,0,10,0,0
10000610,10000610,L1324,1,15,12,38,0,95,0,0,0,5,0,0
10000610,10000610,L1412C01,1,15,13,100,0,100,0,0,0,0,0,0
10000610,10000610,L1582,1,15,13,100,0,100,0,0,0,0,0,0
10000610,10000610,L1601,1,10,12,37,0,80,0,0,10,0,10,0
10000610,10000610,L1609,1,10,12,37,0,80,0,0,10,0,10,0
10000610,10000610,L510C01,1,20,13,096,5,85,0,0,0,0,0,10
10000610,10000610,L511C01,1,20,13,096,5,85,0,0,0,0,0,10
10000610,10000610,L515,1,15,13,100,0,100,0,0,0,0,0,0
10000610,10000610,L516,1,10,13,097,0,80,0,0,10,0,10,0
10000654,10000654,NFCDLBCA,1,15,14,,0,75,0,0,0,0,25,0
10000654,10000654,SPRTMFH05,1,20,13,018,0,95,0,0,0,0,5,0
10000670,10000670,C40,1,15,24,,0,100,0,0,0,0,0,0
10000712,10000712,BA_AAM,1,415,13,067,1,56,1,0,0,0,0,41
10000712,10000712,BA_BEN,1,125,14,,2,34,0,1,0,0,0,64
10000712,10000712,BA_BEN,2,10,22,25,0,10,0,10,0,0,0,80
10000712,10000712,BA_BTM,1,25,14,,0,85,0,0,0,0,0,15
10000712,10000712,BA_CAMM,1,55,14,,0,55,4,0,0,0,0,42
10000712,10000712,BA_CHI,1,90,14,,4,91,0,1,0,0,0,3
10000712,10000712,BA_CHIE,1,90,14,,4,91,0,1,0,0,0,3
10000712,10000712,BA_DMK,1,70,13,062,1,39,3,0,0,0,0,57
10000712,10000712,BA_EVE,1,70,14,,3,59,0,0,0,0,0,39
10000712,10000712,BA_HBMM,1,50,14,,0,40,0,0,0,0,0,60
10000712,10000712,BA_HEV,1,20,14,,0,60,0,0,0,0,0,40
10000712,10000712,BA_HMM,1,125,14,,0,85,0,0,1,0,0,14
10000712,10000712,BA_HRM,1,70,13,023,0,50,3,0,0,0,1,46
10000712,10000712,BA_HTM,1,40,14,,0,70,5,0,0,0,0,30
10000712,10000712,BA_ITB,1,50,14,,0,45,0,0,0,0,0,50
10000712,10000712,BA_ITB,2,10,13,067,0,0,0,0,0,10,0,90
10000712,10000712,BA_MKT,1,45,14,,0,30,5,0,0,0,0,65
10000712,10000712,BA_MKT,2,10,22,25,0,10,0,10,0,0,0,80
10000712,10000712,BA_MWE,1,25,14,,0,60,0,0,0,0,0,40
10000712,10000712,BA_MWE,2,10,22,25,0,10,0,10,0,0,0,80
10000712,10000712,BA_SFS,1,415,13,067,1,56,1,0,0,0,0,41
10000712,10000712,BA_SM_,1,40,14,,5,70,0,0,0,0,5,25
10000712,10000712,BA_SPA,1,15,24,,0,85,0,0,0,0,0,15
10000712,10000712,BA_YCF,1,60,13,058,15,83,0,0,0,0,0,2
10000712,10000712,BSCAFN,1,70,13,023,0,50,3,0,0,0,1,46
10000712,10000712,BSCBPT,1,70,13,023,0,50,3,0,0,0,1,46
10000712,10000712,BSCCSC,1,70,13,023,0,50,3,0,0,0,1,46
10000712,10000712,BSCFDI,1,70,13,023,0,50,3,0,0,0,1,46
10000712,10000712,BSCHSC,1,35,14,,15,85,0,0,0,0,0,5
10000712,10000712,BSCHSCS,1,35,14,,15,85,0,0,0,0,0,5
10000712,10000712,BSCITM,1,30,14,,0,90,0,0,0,0,0,15
10000712,10000712,BSCSPT,1,145,14,,6,78,0,1,0,0,0,16
10000712,10000712,FDGAAH,1,265,13,067,0,88,1,1,0,0,5,5
10000712,10000712,FDGAFN,1,80,13,023,0,96,0,0,0,1,2,0
10000712,10000712,FDGBCT,1,80,13,023,0,96,0,0,0,1,2,0
10000712,10000712,FDGBTM,1,35,14,,0,100,0,0,0,0,0,0
10000712,10000712,FDGBUS,1,60,14,,0,88,2,0,0,0,8,2
10000712,10000712,FDGBUS,2,45,11,D,0,30,0,20,0,0,10,40
10000712,10000712,FDGCAMM,1,35,14,,0,95,0,0,0,5,5,0
10000712,10000712,FDGCHI,1,70,14,,0,99,0,0,0,0,0,1
10000712,10000712,FDGCHIE,1,70,14,,0,99,0,0,0,0,0,1
10000712,10000712,FDGCSC,1,80,13,023,0,96,0,0,0,1,2,0
10000712,10000712,FDGDMK,1,25,13,062,0,90,0,0,0,0,5,5
10000712,10000712,FDGEVE,1,40,14,,0,90,0,0,0,0,10,0
10000712,10000712,FDGFDI,1,80,13,023,0,96,0,0,0,1,2,0
10000712,10000712,FDGHBMM,1,15,14,,0,100,0,0,0,0,0,0
10000712,10000712,FDGHEV,1,10,14,,0,90,0,0,10,0,0,0
10000712,10000712,FDGHMM,1,105,14,,0,96,0,0,0,0,3,1
10000712,10000712,FDGHRM,1,80,13,023,0,96,0,0,0,1,2,0
10000712,10000712,FDGHSC,2,25,13,058,0,45,0,20,0,5,10,20
10000712,10000712,FDGHSCS,2,25,13,058,0,45,0,20,0,5,10,20
10000712,10000712,FDGITBH,1,20,14,,0,90,0,0,0,0,10,0
10000712,10000712,FDGITBH,2,45,13,067,0,30,0,20,0,0,10,40
10000712,10000712,FDGMKT,1,10,14,,0,100,0,0,0,0,0,0
10000712,10000712,FDGMKT,2,45,11,D,0,30,0,20,0,0,10,40
10000712,10000712,FDGMSI,2,45,13,067,0,30,0,20,0,0,10,40
10000712,10000712,FDGMWE,1,15,14,,0,85,0,0,0,0,5,5
10000712,10000712,FDGPCH,2,35,14,,0,90,0,5,0,0,0,10
10000712,10000712,FDGPCHE,2,35,14,,0,90,0,5,0,0,0,10
10000712,10000712,FDGPHT,2,15,24,,0,75,0,0,0,0,20,5
10000712,10000712,FDGSFS,1,265,13,067,0,88,1,1,0,0,5,5
10000712,10000712,FDGSM_,1,25,14,,0,85,0,0,0,5,5,5
10000712,10000712,FDGSPA,1,30,14,,0,100,0,0,0,0,0,0
10000712,10000712,FDGSPT,1,50,14,,0,95,0,0,0,0,0,0
10000712,10000712,FDGTHM,1,20,14,,0,75,0,5,0,0,20,0
10000712,10000712,FDGYCF,2,25,13,058,0,45,0,20,0,5,10,20
10000720,10000720,BAC1,1,15,24,,0,85,0,0,0,0,15,0
10000720,10000720,BAC2,1,15,24,,0,95,0,0,0,0,5,0
10000720,10000720,BAC3,1,10,24,,0,90,0,0,0,0,10,0
10000720,10000720,KIS00025,2,15,13,019,0,85,0,15,0,0,0,0
10000720,10000720,KIS00109,2,30,13,058,0,85,0,0,0,5,0,5
10000720,10000720,KIS00110,2,30,13,058,0,85,0,0,0,5,0,5
10000721,10000721,BScAABT,1,45,14,,0,95,0,0,0,5,0,0
10000721,10000721,BScBIO,1,81,12,09,0,91,0,0,0,4,5,0
10000721,10000721,BScEqBM,1,81,13,024,0,91,0,0,0,4,5,0
10000721,10000721,BScEqBM,2,15,13,024,0,100,0,0,0,0,0,0
10000721,10000721,BScEqSc,1,20,24,,5,80,0,0,0,0,15,0
10000721,10000721,BScEqSc,2,15,13,024,0,100,0,0,0,0,0,0
10000721,10000721,BScEqSpC,1,81,13,024,0,91,0,0,0,4,5,0
10000721,10000721,BScEqSpC,2,15,13,024,0,100,0,0,0,0,0,0
10000721,10000721,BScEqTR,1,45,14,,0,95,0,0,0,0,5,0
10000721,10000721,BScEqTR,2,15,13,024,0,100,0,0,0,0,0,0
10000721,10000721,BScSpC,1,15,13,018,0,95,0,0,0,0,5,0
10000721,10000721,FDACBT,1,81,13,024,0,91,0,0,0,4,5,0
10000721,10000721,FDACBT,2,15,13,024,0,100,0,0,0,0,0,0
10000721,10000721,FDAG,1,45,14,,0,95,0,0,0,0,0,0
10000721,10000721,FDAG,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDAMB,1,35,14,,5,90,0,0,0,0,5,0
10000721,10000721,FDAMB,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDCM,2,10,24,,0,50,0,0,0,10,40,0
10000721,10000721,FDDes,1,10,14,,0,100,0,0,0,0,0,0
10000721,10000721,FDEqBM,1,112,13,024,2,92,0,0,0,1,4,1
10000721,10000721,FDEqBM,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDEqSc,1,112,13,024,2,92,0,0,0,1,4,1
10000721,10000721,FDEqSc,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDEqSpC,1,112,13,024,2,92,0,0,0,1,4,1
10000721,10000721,FDEqSpC,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDEqTR,1,20,24,,0,80,5,0,0,0,15,0
10000721,10000721,FDEqTR,2,50,13,024,5,50,0,10,0,0,20,10
10000721,10000721,FDFC,1,15,24,,0,90,0,0,0,0,10,0
10000721,10000721,FDFlor,1,20,24,,0,75,0,0,0,0,15,10
10000721,10000721,FDPT,1,15,13,018,0,95,0,0,0,0,5,0
10000721,10000721,FDSpC,1,25,14,,0,95,0,0,0,0,5,0
10000747,10000747,BS2521A12,1,30,14,,5,55,0,0,0,15,10,15
10000747,10000747,BS2521A12,2,10,21,D,0,40,0,10,0,40,0,10
10000747,10000747,BS2521B14,1,10,13,065,0,90,0,0,0,0,10,0
10000747,10000747,BS2521B14,2,10,21,D,0,40,0,10,0,40,0,10
10000747,10000747,BS2550A14,1,20,13,060,0,70,0,0,0,15,10,5
10000747,10000747,BS2611A14,1,25,24,,0,50,0,0,0,0,40,15
10000747,10000747,BS3001B15,1,30,13,061,0,55,0,0,0,5,15,25
10000747,10000747,BS3001B15P,1,30,13,061,0,55,0,0,0,5,15,25
10000747,10000747,BS3001B15Z,1,30,13,061,0,55,0,0,0,5,15,25
10000747,10000747,BS3030A14,1,30,14,,5,60,0,0,0,0,0,40
10000747,10000747,BS3030A14,2,15,23,060,0,60,0,10,0,15,0,15
10000747,10000747,BS3060A15,1,30,11,D,0,55,0,0,0,5,15,25
10000747,10000747,BS3060A15P,1,30,11,D,0,55,0,0,0,5,15,25
10000747,10000747,BS3060A15Z,1,30,11,D,0,55,0,0,0,5,15,25
10000747,10000747,BS3310A14,1,30,14,,5,60,0,0,0,0,0,40
10000747,10000747,BS3310A14,2,15,23,060,0,60,0,10,0,15,0,15
10000747,10000747,BS3560A15,1,45,13,061,0,55,0,0,0,15,15,15
10000747,10000747,BS3560A15,2,10,21,D,0,40,0,10,0,40,0,10
10000747,10000747,EH2210C13,1,50,13,011,5,50,0,0,0,5,25,15
10000747,10000747,EH2502A12,1,20,23,103,0,85,0,0,0,10,0,5
10000747,10000747,EH2502A12,2,25,14,,0,65,0,0,0,0,35,5
10000747,10000747,EH2510A11,1,15,14,,0,70,0,0,0,15,5,15
10000747,10000747,EH2540A11,1,15,14,,0,70,0,0,0,15,20,0
10000747,10000747,EH2550A11,1,15,14,,0,70,0,0,0,15,20,0
10000747,10000747,EH2560A13,1,15,24,,0,95,0,0,5,0,0,0
10000747,10000747,EH3101A11,1,30,14,,0,70,0,0,5,5,0,25
10000747,10000747,IA2520A11,1,20,14,,0,75,0,0,0,0,0,25
10000747,10000747,IA2540A11,1,25,14,,0,85,0,0,0,0,5,15
10000747,10000747,IA2540B11,1,25,14,,0,85,0,0,0,0,5,15
10000747,10000747,IA2540C11,1,25,14,,0,85,0,0,0,0,5,15
10000747,10000747,IA2661A09,1,10,24,,0,80,0,0,0,10,0,10
10000747,10000747,IA3000A12,1,25,24,,10,90,0,5,0,0,0,0
10000747,10000747,IA3000A12Z,1,25,23,075,10,90,0,5,0,0,0,0
10000747,10000747,IA3020A10Z,1,20,13,095,0,65,0,0,10,5,15,5
10000747,10000747,IA3020A15,1,20,14,,0,65,0,0,10,5,15,5
10000747,10000747,IA3070A13,1,25,14,,0,40,0,5,0,10,0,50
10000747,10000747,IA3070A13Z,1,25,13,096,0,40,0,5,0,10,0,50
10000747,10000747,IA3070B13,1,25,14,,0,40,0,5,0,10,0,50
10000747,10000747,IA3070B13Z,1,20,13,095,0,65,0,0,10,5,15,5
10000747,10000747,IA3100C12Z,1,68,13,054,6,25,0,0,0,1,4,63
10000747,10000747,IA3100G07,1,15,13,092,30,60,0,0,0,0,0,10
10000747,10000747,IA3120A12,1,25,14,,10,50,0,0,0,5,10,30
10000747,10000747,IA3120A12Z,1,68,13,054,6,25,0,0,0,1,4,63
10000747,10000747,SS2501A09,1,61,14,,2,72,0,2,0,0,3,21
10000747,10000747,SS2511A13,1,35,14,,0,70,0,0,0,10,15,10
10000747,10000747,SS2511B13,1,35,13,053,0,70,0,0,0,10,15,10
10000747,10000747,SS2511C13,1,35,13,053,0,70,0,0,0,10,15,10
10000747,10000747,SS2521A14,1,45,14,,5,55,0,0,0,0,35,5
10000747,10000747,SS2541A15,1,108,13,058,2,56,0,1,0,4,26,11
10000747,10000747,SS2571A12,1,10,14,,0,65,0,0,0,20,10,10
10000747,10000747,SS2571A12,2,10,23,063,0,40,0,10,0,40,0,10
10000747,10000747,SS2588A13,1,20,24,,0,85,0,0,0,10,0,5
10000747,10000747,SS2588A13,2,25,13,103,0,65,0,0,0,0,35,5
10000747,10000747,SS2596A13,1,15,13,006,0,95,0,0,0,0,0,5
10000747,10000747,SS2599A11,1,75,14,,0,84,0,0,0,1,11,4
10000747,10000747,SS2610B10,1,30,14,,5,40,0,0,0,5,35,20
10000747,10000747,SS2650A13,1,25,14,,0,60,0,0,0,0,35,5
10000747,10000747,SS2650B13,1,25,14,,0,60,0,0,0,0,35,5
10000747,10000747,ST2225A12,1,25,14,,10,30,0,0,0,20,25,20
10000747,10000747,ST2225A12,2,10,14,,0,15,0,0,0,0,10,75
10000747,10000747,ST2225C12,1,35,14,,10,45,0,0,0,20,15,5
10000747,10000747,ST2225C12,2,40,13,037,0,80,0,5,0,5,5,10
10000747,10000747,ST2225E12,1,40,13,037,10,50,0,0,0,20,15,5
10000747,10000747,ST2225E12,2,40,13,037,0,80,0,5,0,5,5,10
10000747,10000747,ST2290A15,1,40,13,040,5,55,0,0,0,15,15,15
10000747,10000747,ST2290A15,2,50,13,040,0,45,0,5,0,15,5,35
10000747,10000747,ST2390B15,1,45,11,3,0,75,0,0,0,10,10,5
10000747,10000747,ST2570A15,1,25,13,035,5,50,0,5,0,20,10,15
10000747,10000747,ST3023A12Z,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3023A12Z,2,10,13,048,0,10,0,0,0,0,0,90
10000747,10000747,ST3023B12Z,1,10,23,097,0,40,0,0,0,0,0,60
10000747,10000747,ST3023C12Z,1,15,13,037,0,20,0,0,0,0,0,80
10000747,10000747,ST3041A13P,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041A13Z,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041A13Z,2,10,13,048,0,10,0,0,0,0,0,90
10000747,10000747,ST3041B13Z,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041B13Z,2,10,13,048,0,10,0,0,0,0,0,90
10000747,10000747,ST3041B15P,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041C13P,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041C13Z,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3041C13Z,2,10,13,048,0,10,0,0,0,0,0,90
10000747,10000747,ST3070A13,1,30,14,,30,40,0,0,0,0,15,15
10000747,10000747,ST3070A13Z,1,30,13,019,30,40,0,0,0,0,15,15
10000747,10000747,ST3323A12,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3323A12,2,10,13,048,0,10,0,0,0,0,0,90
10000747,10000747,ST3323B12,1,10,23,097,0,40,0,0,0,0,0,60
10000747,10000747,ST3323C12,1,15,13,037,0,20,0,0,0,0,0,80
10000747,10000747,ST3341A13,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3341B13,1,35,13,048,0,40,0,0,0,0,5,55
10000747,10000747,ST3341C13,1,35,13,048,0,40,0,0,0,0,5,55
10000754,10000754,BH1HE55,1,25,14,,0,90,0,0,0,0,10,5
10000754,10000754,BH1HE55,2,56,13,063,0,86,0,5,0,0,0,9
10000754,10000754,BH1HE61,1,20,14,,0,85,0,0,0,0,5,10
10000754,10000754,BH1HE63,1,25,14,,30,65,0,0,0,0,0,5
10000754,10000754,BH1HE68,1,15,14,,55,15,0,5,0,0,0,20
10000754,10000754,EA1HE114,1,111,13,037,0,83,0,5,0,2,2,9
10000754,10000754,EA1HE115,1,111,13,037,0,83,0,5,0,2,2,9
10000754,10000754,EA1HE116,1,111,13,037,0,83,0,5,0,2,2,9
10000754,10000754,EA1HE117,1,111,13,037,0,83,0,5,0,2,2,9
10000754,10000754,EM1HE508,1,10,24,,0,45,0,0,10,20,20,10
10000754,10000754,EM1HE508,2,56,14,,0,86,0,5,0,0,0,9
10000754,10000754,ES1HE01,1,20,14,,5,50,0,0,0,0,5,40
10000754,10000754,ES1HE03,1,10,14,,10,60,0,10,0,0,20,0
10000754,10000754,ET1HE548,1,10,14,,0,25,0,0,10,0,10,55
10000754,10000754,ET1HE548,2,20,24,,0,0,0,0,0,0,0,100
10000754,10000754,ET1HE549,1,35,24,,0,25,0,0,0,5,0,70
10000754,10000754,ET1HE549,2,15,14,,0,15,0,0,0,0,0,90
10000754,10000754,ET1HE567,1,15,23,038,0,100,0,0,0,0,0,0
10000754,10000754,IH1HE01,1,20,14,,0,100,0,0,0,0,0,0
10000754,10000754,IH1HE03,1,20,14,,0,95,0,0,0,0,5,0
10000754,10000754,IH1HE07,1,61,13,035,0,97,0,0,0,0,2,2
10000754,10000754,IH1HE08,1,61,13,035,0,97,0,0,0,0,2,2
10000754,10000754,MH1HE46,1,20,14,,0,55,0,15,0,0,0,30
10000754,10000754,MH1HE47,1,50,14,,0,75,0,15,0,0,0,10
10000754,10000754,SM1HE50,1,30,14,,0,100,0,0,0,0,0,0
10000754,10000754,SM1HE50,2,15,14,,0,80,0,10,0,0,0,5
10000754,10000754,SM1HE77,1,74,14,,1,86,0,0,0,1,3,8
10000754,10000754,SM1HE89,1,25,14,,5,85,0,0,0,5,5,0
10000754,10000754,SM1HE90,1,66,14,,5,86,0,2,0,3,5,0
10000754,10000754,SM1HE92,1,10,14,,0,90,0,0,0,0,10,0
10000754,10000754,SM1HE93,1,15,24,,0,90,0,0,0,0,0,10
10000754,10000754,SM1HE98,1,25,13,058,5,75,0,0,0,0,10,10
10000754,10000754,TH1HE144,1,50,13,067,0,75,0,0,0,10,15,0
10000754,10000754,TH1HE146,1,50,13,067,0,75,0,0,0,10,15,0
10000754,10000754,TH1HE150,1,30,13,018,0,75,0,5,0,5,15,0
10000754,10000754,TH1HE151,1,30,13,018,0,75,0,5,0,5,15,0
10000754,10000754,VA1HE12,1,10,13,102,0,90,0,0,0,0,10,0
10000754,10000754,VA1HE13,1,10,13,102,0,90,0,0,0,0,10,0
10000754,10000754,VA1HE14,1,20,14,,5,55,0,10,0,5,5,20
10000754,10000754,VG1HE13,1,50,14,,0,80,0,0,0,0,0,20
10000754,10000754,VL1HE13,1,20,14,,0,85,0,5,0,10,0,0
10000754,10000754,VM1HE01,1,30,13,100,0,85,0,5,0,10,0,0
10000754,10000754,VM1HE03,1,10,13,074,0,10,0,0,0,0,10,80
10000754,10000754,VP1HE50,1,35,14,,0,95,0,0,0,5,0,5
10000754,10000754,VP1HE51,1,35,14,,0,95,0,5,0,0,0,5
10000794,10000794,BP001-HE01,1,15,14,,0,45,0,0,0,30,25,0
10000794,10000794,CP400-HE01,1,15,24,,0,55,0,0,0,30,15,0
10000794,10000794,EY007-HE01,2,10,14,,0,70,0,20,0,10,0,0
10000794,10000794,LT500-HE01,1,15,24,,0,55,0,0,0,30,15,0
10000812,10000812,564226,1,25,14,,0,80,0,0,0,10,15,0
10000812,10000812,564231,1,10,14,,0,100,0,0,0,0,0,0
10000812,10000812,564233,1,20,24,,5,95,0,0,0,0,0,0
10000812,10000812,564234,1,20,24,,0,100,0,0,0,0,0,0
10000812,10000812,666642,1,15,11,3,0,100,0,0,0,0,0,0
10000812,10000812,666644,1,25,21,D,0,100,0,0,0,0,0,0
10000820,10000820,FDBBF,1,40,13,061,5,25,0,0,0,70,0,0
10000820,10000820,FDCGIAVF,1,35,13,100,0,0,0,0,0,100,0,0
10000820,10000820,FDCGIAVF,1,45,13,035,0,0,0,0,0,100,0,0
10000820,10000820,FDCGIMAF,1,35,13,100,0,0,0,0,0,100,0,0
10000820,10000820,FDCGIMAF,1,45,13,035,0,0,0,0,0,100,0,0
10000820,10000820,FDCONF,1,45,13,035,0,0,0,0,0,100,0,0
10000820,10000820,FDEDF,2,35,23,040,5,75,0,0,0,5,0,20
10000820,10000820,FDMDF,2,45,13,037,0,60,0,0,0,5,0,35
10000820,10000820,FDMMF,2,45,13,037,0,60,0,0,0,5,0,35
10000820,10000820,FDPADF,1,10,13,098,0,0,0,0,0,100,0,0
10000820,10000820,HDABF,1,10,13,012,0,0,0,0,0,100,0,0
10000824,10000824,BAAAF_VL46,1,15,14,,5,80,0,0,0,5,0,5
10000824,10000824,BAAFFS_L100,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_N420,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_NL31,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_NM41,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_NN13,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_NN41,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAAFFS_NN43,1,230,14,,1,83,1,1,0,1,2,11
10000824,10000824,BAARCF_C786,1,40,13,091,5,80,0,5,0,0,0,10
10000824,10000824,BAAS_N590,1,70,14,,0,94,3,0,0,1,0,1
10000824,10000824,BABSS_N100,1,300,14,,2,84,2,2,0,1,0,8
10000824,10000824,BACAAF_GW4F,1,60,14,,0,74,0,0,0,12,0,14
10000824,10000824,BACOMMF_P900,1,115,14,,0,91,2,1,0,2,0,5
10000824,10000824,BACVAF_W280,1,75,14,,1,84,3,0,0,0,0,12
10000824,10000824,BAEF_Q300,1,45,14,,0,100,0,0,0,0,0,0
